0,1,index,split
0.98787063,0.012129423,0,test
0.9867057,0.01329427,1,test
0.0023821206,0.9976179,2,test
0.001985954,0.998014,3,test
0.9941241,0.005875852,4,test
0.9960199,0.0039800596,5,test
0.005914116,0.9940859,6,test
0.94290614,0.057093818,7,test
0.0024961508,0.9975038,8,test
0.0034442146,0.9965558,9,test
0.98579025,0.014209763,10,test
0.0019015039,0.99809855,11,test
0.0024838783,0.99751616,12,test
0.9909904,0.009009621,13,test
0.013980661,0.9860194,14,test
0.9434212,0.05657883,15,test
0.0026309232,0.99736905,16,test
0.12448264,0.8755173,17,test
0.013568837,0.9864312,18,test
0.9925243,0.0074756434,19,test
0.93172014,0.068279885,20,test
0.002796046,0.99720395,21,test
0.0023703352,0.99762964,22,test
0.002254586,0.99774534,23,test
0.9901614,0.009838572,24,test
0.0047609042,0.99523914,25,test
0.002122117,0.99787796,26,test
0.006473771,0.9935262,27,test
0.99555594,0.004444112,28,test
0.9226611,0.07733887,29,test
0.00880246,0.9911975,30,test
0.9926031,0.0073968773,31,test
0.43769524,0.56230474,32,test
0.0038483322,0.9961516,33,test
0.012815374,0.9871846,34,test
0.009069661,0.9909304,35,test
0.0029462213,0.99705374,36,test
0.98621935,0.013780659,37,test
0.34777814,0.6522219,38,test
0.0020988737,0.9979011,39,test
0.99501026,0.0049898047,40,test
0.0024883766,0.9975116,41,test
0.21719094,0.782809,42,test
0.45202535,0.5479746,43,test
0.9556537,0.044346277,44,test
0.99176747,0.0082325665,45,test
0.9099663,0.090033755,46,test
0.99065804,0.009341931,47,test
0.99503493,0.0049650716,48,test
0.002231857,0.99776816,49,test
0.089412704,0.9105873,50,test
0.0024663915,0.99753356,51,test
0.99246734,0.007532694,52,test
0.7940916,0.20590839,53,test
0.917146,0.082853995,54,test
0.0035514222,0.9964485,55,test
0.0024970127,0.997503,56,test
0.95164955,0.04835044,57,test
0.002712789,0.9972873,58,test
0.98954177,0.010458235,59,test
0.9748437,0.025156304,60,test
0.9966677,0.003332316,61,test
0.9693823,0.030617665,62,test
0.9783262,0.021673799,63,test
0.0080325985,0.9919674,64,test
0.0023268282,0.9976732,65,test
0.99147284,0.00852714,66,test
0.07515658,0.9248434,67,test
0.0024872452,0.9975127,68,test
0.99465066,0.005349393,69,test
0.9874724,0.012527513,70,test
0.9853021,0.014697846,71,test
0.9772537,0.022746274,72,test
0.9813194,0.018680513,73,test
0.39643142,0.60356855,74,test
0.002290213,0.99770975,75,test
0.97586846,0.02413161,76,test
0.983264,0.016735967,77,test
0.0025799933,0.99741995,78,test
0.9461035,0.05389643,79,test
0.028175153,0.9718248,80,test
0.08289708,0.9171029,81,test
0.008625373,0.9913747,82,test
0.003940047,0.99605995,83,test
0.97950363,0.020496383,84,test
0.876692,0.12330799,85,test
0.0069970903,0.99300295,86,test
0.96085215,0.039147936,87,test
0.0028839058,0.9971161,88,test
0.012390785,0.98760915,89,test
0.6416778,0.35832214,90,test
0.0019444951,0.9980556,91,test
0.9900551,0.009944908,92,test
0.99435556,0.0056444774,93,test
0.994156,0.0058439905,94,test
0.004523649,0.9954763,95,test
0.98656124,0.013438777,96,test
0.7426175,0.2573825,97,test
0.970819,0.029181048,98,test
0.004492358,0.9955076,99,test
0.011304467,0.9886955,100,test
0.002590797,0.99740916,101,test
0.0075574447,0.9924426,102,test
0.9939758,0.006024173,103,test
0.9942463,0.0057537453,104,test
0.9548077,0.04519227,105,test
0.9644692,0.03553073,106,test
0.35872093,0.64127904,107,test
0.35574275,0.64425725,108,test
0.0021714878,0.99782854,109,test
0.99375784,0.0062421584,110,test
0.005623683,0.9943763,111,test
0.56271493,0.43728507,112,test
0.056420613,0.94357944,113,test
0.9867133,0.0132867675,114,test
0.0023774914,0.99762255,115,test
0.08245048,0.9175495,116,test
0.0055316826,0.99446833,117,test
0.0028554148,0.9971445,118,test
0.0023523665,0.9976476,119,test
0.992245,0.0077550164,120,test
0.0036485412,0.9963515,121,test
0.004751505,0.9952485,122,test
0.0049080173,0.9950919,123,test
0.0025699907,0.99743,124,test
0.9945688,0.005431238,125,test
0.7968927,0.20310731,126,test
0.0029884556,0.99701154,127,test
0.9600153,0.039984748,128,test
0.0030108055,0.9969892,129,test
0.63447845,0.36552158,130,test
0.98761,0.012389986,131,test
0.002578297,0.99742174,132,test
0.0026870307,0.99731296,133,test
0.002314517,0.99768543,134,test
0.7215716,0.27842838,135,test
0.9719011,0.028098864,136,test
0.9773242,0.022675868,137,test
0.97982144,0.020178568,138,test
0.0031203541,0.9968797,139,test
0.0026867648,0.9973132,140,test
0.9938717,0.0061283144,141,test
0.8225871,0.17741293,142,test
0.9898823,0.010117711,143,test
0.0023238137,0.9976762,144,test
0.99366015,0.0063398737,145,test
0.6846039,0.31539604,146,test
0.92872393,0.07127602,147,test
0.0024926509,0.9975074,148,test
0.002127697,0.99787235,149,test
0.0039526313,0.9960473,150,test
0.0039786687,0.99602133,151,test
0.9860599,0.013940022,152,test
0.972648,0.027351892,153,test
0.0024009026,0.99759907,154,test
0.002399882,0.99760014,155,test
0.74254024,0.2574597,156,test
0.9560971,0.04390287,157,test
0.5365695,0.46343055,158,test
0.09516263,0.90483737,159,test
0.99537694,0.0046231,160,test
0.00232147,0.9976786,161,test
0.99546546,0.004534571,162,test
0.03985819,0.9601418,163,test
0.16045819,0.83954185,164,test
0.033423875,0.96657616,165,test
0.9914647,0.008535283,166,test
0.9921027,0.007897325,167,test
0.0029454695,0.9970546,168,test
0.98188204,0.018117992,169,test
0.9874249,0.012575064,170,test
0.0022558544,0.9977442,171,test
0.0027239812,0.997276,172,test
0.97966343,0.020336531,173,test
0.013568939,0.98643106,174,test
0.0046753827,0.9953246,175,test
0.98670655,0.013293513,176,test
0.99511814,0.004881907,177,test
0.9947378,0.0052621397,178,test
0.002433287,0.9975667,179,test
0.9398198,0.06018022,180,test
0.8703487,0.12965132,181,test
0.9911397,0.008860251,182,test
0.0037063689,0.9962936,183,test
0.003977603,0.9960224,184,test
0.17447631,0.82552373,185,test
0.0039503346,0.9960497,186,test
0.0028673715,0.99713266,187,test
0.9859679,0.014032044,188,test
0.9942152,0.0057848273,189,test
0.0024254115,0.9975746,190,test
0.9708877,0.029112225,191,test
0.0055899858,0.99441,192,test
0.986279,0.013720938,193,test
0.03321114,0.9667888,194,test
0.008009857,0.99199015,195,test
0.989764,0.010236044,196,test
0.98063207,0.019367969,197,test
0.0029251585,0.99707484,198,test
0.0023202354,0.99767977,199,test
0.6106321,0.38936782,200,test
0.2028204,0.79717964,201,test
0.99532014,0.0046798275,202,test
0.0032361571,0.9967638,203,test
0.95265937,0.047340654,204,test
0.99510986,0.0048901136,205,test
0.98345214,0.016547821,206,test
0.98356146,0.016438497,207,test
0.99595696,0.004042986,208,test
0.0023477965,0.99765223,209,test
0.9941776,0.005822468,210,test
0.0028946549,0.9971053,211,test
0.0029092736,0.9970907,212,test
0.085205846,0.9147942,213,test
0.350161,0.649839,214,test
0.002292398,0.9977076,215,test
0.0026837804,0.9973162,216,test
0.9312937,0.06870621,217,test
0.99133134,0.008668726,218,test
0.70001775,0.29998225,219,test
0.00689435,0.9931056,220,test
0.98481804,0.015182011,221,test
0.025411548,0.9745884,222,test
0.99215204,0.007847909,223,test
0.97028977,0.029710216,224,test
0.97370493,0.026295122,225,test
0.993881,0.006119034,226,test
0.98384494,0.016155139,227,test
0.0025811852,0.99741876,228,test
0.9242144,0.07578564,229,test
0.0037169026,0.9962831,230,test
0.0021790026,0.997821,231,test
0.99484813,0.0051518553,232,test
0.98939717,0.010602854,233,test
0.0027074697,0.99729246,234,test
0.0027370304,0.99726295,235,test
0.0020111564,0.9979888,236,test
0.9932318,0.006768202,237,test
0.0026197524,0.9973802,238,test
0.9879319,0.012068057,239,test
0.006311873,0.99368817,240,test
0.8783324,0.12166763,241,test
0.0023192249,0.9976808,242,test
0.5225305,0.47746953,243,test
0.0024636865,0.9975363,244,test
0.011819296,0.98818076,245,test
0.95182276,0.048177205,246,test
0.9893154,0.010684611,247,test
0.55155057,0.4484494,248,test
0.0026426555,0.9973573,249,test
0.11588739,0.8841126,250,test
0.4556627,0.54433733,251,test
0.01318344,0.9868166,252,test
0.66927874,0.33072123,253,test
0.890153,0.109846964,254,test
0.002426803,0.9975732,255,test
0.0024653182,0.99753463,256,test
0.9955707,0.0044293078,257,test
0.005539665,0.99446034,258,test
0.0034158162,0.9965842,259,test
0.9838367,0.016163312,260,test
0.99315745,0.006842611,261,test
0.21139862,0.78860134,262,test
0.9907024,0.009297641,263,test
0.012136041,0.98786396,264,test
0.034788504,0.9652115,265,test
0.98867375,0.011326231,266,test
0.0043258998,0.9956741,267,test
0.6198632,0.38013673,268,test
0.9841924,0.015807692,269,test
0.8818703,0.11812973,270,test
0.002844743,0.9971552,271,test
0.56464463,0.4353554,272,test
0.0071692555,0.9928308,273,test
0.98332524,0.016674707,274,test
0.0026855718,0.9973144,275,test
0.97474086,0.025259132,276,test
0.9947909,0.0052091237,277,test
0.43208218,0.56791776,278,test
0.91271484,0.08728512,279,test
0.11986059,0.8801394,280,test
0.99188954,0.008110526,281,test
0.99603003,0.0039699934,282,test
0.9680923,0.03190764,283,test
0.005207582,0.9947924,284,test
0.002539288,0.9974607,285,test
0.94736296,0.052637096,286,test
0.9728117,0.027188309,287,test
0.9930281,0.006971935,288,test
0.9936679,0.006332071,289,test
0.93773574,0.062264215,290,test
0.0023217504,0.9976782,291,test
0.941425,0.05857503,292,test
0.0048622033,0.9951379,293,test
0.7478074,0.25219262,294,test
0.7189065,0.2810935,295,test
0.97992694,0.02007306,296,test
0.030157829,0.96984214,297,test
0.98914576,0.0108542275,298,test
0.0074694618,0.9925305,299,test
0.3971492,0.60285085,300,test
0.0049142637,0.9950858,301,test
0.012384613,0.98761547,302,test
0.9950837,0.0049163722,303,test
0.0022048065,0.9977952,304,test
0.018148063,0.98185194,305,test
0.010002128,0.9899978,306,test
0.0030416413,0.9969584,307,test
0.8203392,0.17966081,308,test
0.2984154,0.70158464,309,test
0.9918464,0.008153673,310,test
0.946341,0.05365897,311,test
0.9840816,0.015918339,312,test
0.99355423,0.0064458367,313,test
0.98756856,0.012431463,314,test
0.98705226,0.012947696,315,test
0.97568464,0.024315303,316,test
0.0022668052,0.9977331,317,test
0.9859935,0.014006484,318,test
0.0025603995,0.9974396,319,test
0.010546597,0.98945343,320,test
0.9942247,0.005775236,321,test
0.017723445,0.9822765,322,test
0.006871108,0.9931289,323,test
0.97838014,0.021619862,324,test
0.9371029,0.06289706,325,test
0.008036003,0.991964,326,test
0.0026565187,0.9973435,327,test
