0,1,index,identifier,chunk,split
0.84038687,0.15961313,0,58,0,test
0.49697363,0.5030263,1,179,1,test
0.14534779,0.8546522,2,97,1,test
0.26992583,0.73007417,3,289,2,test
0.78446907,0.21553089,4,223,1,test
0.8077249,0.1922751,5,91,2,test
0.2720628,0.72793716,6,100,2,test
0.08195115,0.91804886,7,257,2,test
0.85702205,0.14297798,8,308,2,test
0.92165923,0.07834076,9,302,2,test
0.18526869,0.8147313,10,140,0,test
0.816687,0.18331303,11,223,3,test
0.8718097,0.12819032,12,31,2,test
0.1544274,0.8455726,13,44,1,test
0.10354871,0.89645123,14,145,1,test
0.5224925,0.47750744,15,196,0,test
0.88577724,0.114222825,16,124,0,test
0.64829373,0.35170624,17,96,1,test
0.5838864,0.41611362,18,35,2,test
0.13159418,0.86840576,19,66,1,test
0.803753,0.19624694,20,189,1,test
0.8104046,0.18959539,21,178,2,test
0.88640404,0.11359594,22,15,2,test
0.8568532,0.1431468,23,21,2,test
0.30714458,0.6928554,24,299,0,test
0.14124092,0.8587591,25,122,1,test
0.89909947,0.100900486,26,26,2,test
0.88144535,0.11855466,27,27,1,test
0.81985193,0.18014804,28,301,1,test
0.19886197,0.80113804,29,103,1,test
0.24534144,0.7546586,30,282,2,test
0.6591041,0.3408959,31,333,0,test
0.13158555,0.8684144,32,139,0,test
0.13354158,0.8664585,33,222,1,test
0.56864136,0.43135864,34,231,2,test
0.665827,0.33417305,35,182,2,test
0.8100588,0.18994124,36,141,2,test
0.81183434,0.1881657,37,10,0,test
0.08329262,0.9167074,38,259,1,test
0.13034749,0.8696525,39,111,1,test
0.117601305,0.8823987,40,292,2,test
0.22320521,0.77679473,41,265,0,test
0.14612831,0.8538717,42,226,0,test
0.30902275,0.6909773,43,133,2,test
0.7025534,0.29744667,44,69,0,test
0.87500733,0.12499263,45,153,1,test
0.17796892,0.822031,46,250,0,test
0.559794,0.44020602,47,206,6,test
0.29620984,0.7037901,48,228,2,test
0.9174103,0.08258969,49,195,1,test
0.83953774,0.16046228,50,169,1,test
0.19314967,0.8068503,51,299,3,test
0.5050035,0.4949965,52,167,2,test
0.10504931,0.8949507,53,218,0,test
0.7457954,0.25420454,54,232,0,test
0.7780393,0.2219607,55,134,0,test
0.27457336,0.7254266,56,222,0,test
0.9114605,0.08853943,57,33,2,test
0.8732367,0.12676324,58,104,2,test
0.40259233,0.59740764,59,133,6,test
0.85702145,0.14297861,60,287,0,test
0.2277816,0.7722184,61,65,2,test
0.70981085,0.29018912,62,333,2,test
0.24404165,0.7559583,63,123,0,test
0.31641313,0.68358684,64,150,1,test
0.08672191,0.9132781,65,322,1,test
0.14726353,0.85273653,66,133,1,test
0.72705334,0.2729467,67,305,1,test
0.67525554,0.32474446,68,34,1,test
0.88248014,0.11751987,69,127,2,test
0.18490043,0.8150996,70,177,2,test
0.92046237,0.07953764,71,118,2,test
0.88779473,0.11220529,72,98,1,test
0.5599204,0.4400796,73,18,0,test
0.913505,0.08649502,74,255,2,test
0.1085583,0.8914417,75,140,1,test
0.65458757,0.34541246,76,219,2,test
0.6535794,0.34642065,77,113,0,test
0.8159876,0.1840124,78,275,1,test
0.8701666,0.12983337,79,7,1,test
0.6777366,0.32226345,80,251,3,test
0.8574719,0.14252812,81,211,2,test
0.9157555,0.08424447,82,158,0,test
0.11559481,0.8844052,83,323,0,test
0.8705973,0.12940267,84,115,1,test
0.7165227,0.28347734,85,113,3,test
0.18872383,0.81127614,86,138,0,test
0.24958114,0.75041884,87,278,0,test
0.9021752,0.09782483,88,207,0,test
0.11198316,0.8880168,89,43,3,test
0.1247582,0.8752418,90,75,1,test
0.4142667,0.5857333,91,249,3,test
0.8585698,0.14143021,92,253,2,test
0.28996032,0.71003973,93,306,2,test
0.6258679,0.37413207,94,249,6,test
0.80364686,0.19635314,95,91,1,test
0.2019241,0.7980759,96,277,0,test
0.90993273,0.09006728,97,15,0,test
0.53565645,0.46434352,98,221,0,test
0.24348004,0.75652,99,92,3,test
0.8684257,0.13157424,100,158,1,test
0.29874086,0.70125914,101,23,2,test
0.79852384,0.20147617,102,181,1,test
0.6033172,0.39668277,103,3,1,test
0.2251686,0.77483135,104,167,0,test
0.9032242,0.09677584,105,198,1,test
0.38803157,0.6119684,106,49,1,test
0.77937806,0.22062193,107,62,2,test
0.10884425,0.8911558,108,270,1,test
0.23781833,0.76218164,109,303,0,test
0.9018621,0.098137885,110,238,0,test
0.8047568,0.19524322,111,190,1,test
0.8232802,0.17671974,112,161,2,test
0.54503757,0.45496237,113,204,2,test
0.43653798,0.563462,114,30,0,test
0.9059017,0.0940983,115,25,2,test
0.2066918,0.79330826,116,150,0,test
0.80469954,0.19530044,117,54,2,test
0.10126437,0.89873564,118,107,2,test
0.1779209,0.8220791,119,155,2,test
0.42902198,0.570978,120,237,0,test
0.66871953,0.33128044,121,78,0,test
0.8361702,0.16382985,122,198,2,test
0.5051668,0.4948332,123,149,1,test
0.41851997,0.58148,124,94,0,test
0.562751,0.437249,125,93,1,test
0.5585606,0.4414394,126,174,2,test
0.8877786,0.11222147,127,169,2,test
0.89304113,0.10695882,128,183,1,test
0.5930366,0.40696338,129,96,2,test
0.15807466,0.8419253,130,281,1,test
0.55325514,0.4467449,131,102,0,test
0.8789366,0.12106336,132,164,1,test
0.8012144,0.19878565,133,24,1,test
0.15979803,0.84020203,134,63,0,test
0.7344663,0.2655337,135,134,2,test
0.09509189,0.9049081,136,252,2,test
0.88675874,0.113241255,137,212,2,test
0.86420083,0.13579923,138,153,0,test
0.19638461,0.80361545,139,12,2,test
0.83139914,0.16860083,140,9,2,test
0.77614397,0.22385606,141,237,2,test
0.17122245,0.82877755,142,43,0,test
0.704941,0.29505906,143,16,2,test
0.48747143,0.5125286,144,86,2,test
0.21657518,0.78342485,145,110,0,test
0.8100478,0.18995216,146,165,0,test
0.14709488,0.85290515,147,92,1,test
0.1519507,0.84804934,148,94,1,test
0.48962665,0.5103733,149,1,0,test
0.5731176,0.4268824,150,245,1,test
0.8832554,0.116744585,151,284,1,test
0.106487505,0.8935125,152,162,0,test
0.8597421,0.1402579,153,245,2,test
0.87331516,0.1266848,154,310,0,test
0.90671194,0.09328799,155,258,0,test
0.08698846,0.9130116,156,218,2,test
0.84906536,0.15093467,157,17,2,test
0.8931774,0.10682255,158,19,1,test
0.85805297,0.14194706,159,68,0,test
0.16197775,0.8380223,160,322,2,test
0.8261577,0.17384228,161,31,1,test
0.49333835,0.5066617,162,307,2,test
0.8808017,0.119198345,163,101,1,test
0.8198724,0.18012765,164,139,2,test
0.84335315,0.15664683,165,282,1,test
0.92600274,0.07399727,166,52,2,test
