0,1,index,identifier,chunk,split
0.97478414,0.02521594,0,58,0,test
0.65425104,0.34574896,1,179,1,test
0.012249662,0.98775035,2,97,1,test
0.043346792,0.95665324,3,289,2,test
0.99171853,0.008281473,4,223,1,test
0.14218181,0.8578181,5,91,2,test
0.3908991,0.6091009,6,100,2,test
0.010665177,0.9893349,7,257,2,test
0.9527595,0.04724055,8,308,2,test
0.9936819,0.0063180937,9,302,2,test
0.006085783,0.9939142,10,140,0,test
0.9871221,0.012877925,11,223,3,test
0.9905618,0.009438251,12,31,2,test
0.05357642,0.94642353,13,44,1,test
0.0104255965,0.9895744,14,145,1,test
0.9943845,0.0056154793,15,196,0,test
0.94702595,0.052974097,16,124,0,test
0.7299328,0.2700672,17,96,1,test
0.93072367,0.06927632,18,35,2,test
0.013775592,0.9862244,19,66,1,test
0.9955188,0.0044811484,20,189,1,test
0.99433005,0.005669938,21,178,2,test
0.99613523,0.003864762,22,15,2,test
0.9938055,0.006194528,23,21,2,test
0.13851266,0.8614873,24,299,0,test
0.013386985,0.986613,25,122,1,test
0.9909285,0.00907146,26,26,2,test
0.9963219,0.0036780648,27,27,1,test
0.99439174,0.005608307,28,301,1,test
0.08972485,0.91027516,29,103,1,test
0.0918853,0.90811473,30,282,2,test
0.98021483,0.01978514,31,333,0,test
0.0534142,0.9465858,32,139,0,test
0.017919578,0.98208046,33,222,1,test
0.15954876,0.84045124,34,231,2,test
0.10307372,0.8969263,35,182,2,test
0.9953376,0.004662367,36,141,2,test
0.9869227,0.013077295,37,10,0,test
0.016251918,0.9837481,38,259,1,test
0.014637813,0.9853622,39,111,1,test
0.009784274,0.9902158,40,292,2,test
0.0098402295,0.9901598,41,265,0,test
0.024073936,0.9759261,42,226,0,test
0.044025633,0.95597434,43,133,2,test
0.14951546,0.85048455,44,69,0,test
0.9956012,0.0043988135,45,153,1,test
0.020633824,0.9793661,46,250,0,test
0.13258862,0.8674114,47,206,6,test
0.06421349,0.9357865,48,228,2,test
0.994592,0.005408003,49,195,1,test
0.9948841,0.005115928,50,169,1,test
0.02262775,0.9773722,51,299,3,test
0.026304329,0.97369564,52,167,2,test
0.020920744,0.97907925,53,218,0,test
0.11867509,0.8813249,54,232,0,test
0.51349616,0.48650384,55,134,0,test
0.11214764,0.8878523,56,222,0,test
0.996222,0.0037779303,57,33,2,test
0.9939155,0.0060845343,58,104,2,test
0.8425915,0.15740848,59,133,6,test
0.9953839,0.0046160263,60,287,0,test
0.046961345,0.95303863,61,65,2,test
0.89941317,0.100586854,62,333,2,test
0.17928629,0.82071376,63,123,0,test
0.07028576,0.92971426,64,150,1,test
0.010811541,0.9891885,65,322,1,test
0.013167017,0.9868329,66,133,1,test
0.9731573,0.02684273,67,305,1,test
0.962202,0.037798043,68,34,1,test
0.98496544,0.0150345415,69,127,2,test
0.082740515,0.9172595,70,177,2,test
0.99439514,0.005604833,71,118,2,test
0.99434847,0.00565152,72,98,1,test
0.078207456,0.92179257,73,18,0,test
0.993982,0.006017954,74,255,2,test
0.005857159,0.99414283,75,140,1,test
0.011839813,0.98816013,76,219,2,test
0.8742855,0.12571447,77,113,0,test
0.994622,0.005377965,78,275,1,test
0.9946032,0.0053967964,79,7,1,test
0.3140188,0.68598115,80,251,3,test
0.98795646,0.012043528,81,211,2,test
0.9956975,0.0043024505,82,158,0,test
0.014003534,0.9859964,83,323,0,test
0.9940474,0.0059526097,84,115,1,test
0.9428731,0.057126928,85,113,3,test
0.11340433,0.88659567,86,138,0,test
0.042034652,0.9579653,87,278,0,test
0.99324846,0.006751503,88,207,0,test
0.025239049,0.974761,89,43,3,test
0.01709146,0.9829085,90,75,1,test
0.06599103,0.93400896,91,249,3,test
0.99195284,0.008047195,92,253,2,test
0.13437936,0.8656206,93,306,2,test
0.6003483,0.39965165,94,249,6,test
0.9697463,0.030253721,95,91,1,test
0.16810456,0.8318954,96,277,0,test
0.99602795,0.003972058,97,15,0,test
0.016173558,0.98382646,98,221,0,test
0.016675413,0.9833245,99,92,3,test
0.99586785,0.004132178,100,158,1,test
0.01841319,0.98158675,101,23,2,test
0.994568,0.005432031,102,181,1,test
0.57158947,0.4284105,103,3,1,test
0.03982837,0.9601717,104,167,0,test
0.9948891,0.005110921,105,198,1,test
0.11714656,0.88285345,106,49,1,test
0.9899046,0.010095451,107,62,2,test
0.009539798,0.9904603,108,270,1,test
0.06331246,0.9366875,109,303,0,test
0.99134094,0.008659072,110,238,0,test
0.11040786,0.8895921,111,190,1,test
0.9830572,0.01694275,112,161,2,test
0.027723707,0.9722763,113,204,2,test
0.9007944,0.09920567,114,30,0,test
0.99566287,0.004337159,115,25,2,test
0.016865134,0.98313487,116,150,0,test
0.13006951,0.86993045,117,54,2,test
0.009368029,0.99063194,118,107,2,test
0.059018977,0.94098103,119,155,2,test
0.025170172,0.97482985,120,237,0,test
0.9895634,0.010436622,121,78,0,test
0.9956416,0.0043583848,122,198,2,test
0.2851343,0.71486574,123,149,1,test
0.12550206,0.874498,124,94,0,test
0.10843585,0.8915642,125,93,1,test
0.98808634,0.011913686,126,174,2,test
0.99460995,0.0053900992,127,169,2,test
0.99574065,0.004259323,128,183,1,test
0.065110065,0.9348899,129,96,2,test
0.05863466,0.9413653,130,281,1,test
0.037930477,0.96206945,131,102,0,test
0.9886684,0.011331675,132,164,1,test
0.9912048,0.008795127,133,24,1,test
0.006806046,0.993194,134,63,0,test
0.99327046,0.0067295195,135,134,2,test
0.006502597,0.9934974,136,252,2,test
0.5459267,0.45407328,137,212,2,test
0.9955225,0.0044775554,138,153,0,test
0.7460891,0.25391096,139,12,2,test
0.9924327,0.0075672865,140,9,2,test
0.20709687,0.7929031,141,237,2,test
0.045525048,0.9544749,142,43,0,test
0.017627489,0.9823726,143,16,2,test
0.009770484,0.99022955,144,86,2,test
0.017330375,0.9826696,145,110,0,test
0.99266267,0.007337396,146,165,0,test
0.018601626,0.9813984,147,92,1,test
0.012538342,0.9874616,148,94,1,test
0.98213744,0.01786251,149,1,0,test
0.9947712,0.0052288547,150,245,1,test
0.99392855,0.0060714358,151,284,1,test
0.018134797,0.9818652,152,162,0,test
0.9958609,0.0041391226,153,245,2,test
0.99005073,0.009949267,154,310,0,test
0.9961731,0.0038269623,155,258,0,test
0.011135673,0.9888643,156,218,2,test
0.990297,0.009702958,157,17,2,test
0.9967604,0.003239646,158,19,1,test
0.9953187,0.004681218,159,68,0,test
0.006979267,0.9930207,160,322,2,test
0.97501785,0.02498216,161,31,1,test
0.25923535,0.7407646,162,307,2,test
0.99605066,0.0039493055,163,101,1,test
0.99450725,0.005492738,164,139,2,test
0.9291839,0.07081607,165,282,1,test
0.9957415,0.0042585284,166,52,2,test
0.093159735,0.90684026,167,268,0,test
0.04224432,0.9577556,168,77,1,test
0.8710073,0.12899269,169,60,2,test
0.9955662,0.0044338075,170,108,0,test
0.64757836,0.3524216,171,291,1,test
0.9912197,0.008780354,172,20,1,test
0.007354284,0.99264574,173,87,1,test
0.987872,0.012128035,174,20,2,test
0.979246,0.020754008,175,56,0,test
0.8907801,0.109219946,176,4,0,test
0.9876759,0.012324069,177,286,0,test
0.41176558,0.5882344,178,308,0,test
0.97870857,0.02129144,179,334,2,test
0.96487933,0.03512066,180,313,1,test
0.9959479,0.0040521515,181,187,1,test
0.9952075,0.0047924966,182,260,1,test
0.015014911,0.9849851,183,97,0,test
0.97403234,0.025967635,184,185,0,test
0.9773719,0.022628104,185,321,1,test
0.99558336,0.00441661,186,287,1,test
0.9053863,0.09461365,187,171,1,test
0.95044905,0.04955103,188,225,0,test
0.99001557,0.009984423,189,300,0,test
0.045692842,0.95430714,190,208,1,test
0.9488382,0.051161796,191,272,1,test
0.20000157,0.79999846,192,83,2,test
0.9856572,0.014342847,193,0,2,test
0.06486082,0.9351392,194,149,0,test
0.32757315,0.6724268,195,171,2,test
0.010229148,0.9897709,196,320,1,test
0.95873684,0.041263107,197,249,7,test
0.18217444,0.8178256,198,312,1,test
0.021422105,0.978578,199,96,3,test
0.16731435,0.8326857,200,171,0,test
0.14866126,0.8513387,201,256,3,test
0.993458,0.006542072,202,73,1,test
0.98111033,0.018889692,203,116,2,test
0.99628973,0.003710248,204,205,0,test
0.017615765,0.9823842,205,154,0,test
0.046157002,0.95384306,206,193,1,test
0.99611866,0.0038813632,207,108,2,test
0.98763555,0.012364485,208,310,1,test
0.02152505,0.978475,209,278,1,test
0.9408661,0.05913394,210,104,1,test
0.99581534,0.0041846135,211,260,0,test
0.24124645,0.7587536,212,82,0,test
0.99385273,0.0061472356,213,183,2,test
0.99645585,0.0035441772,214,205,3,test
0.9944588,0.0055412557,215,315,2,test
0.0099992575,0.9900007,216,215,2,test
0.029151114,0.97084886,217,77,0,test
0.94913745,0.050862495,218,295,1,test
0.21685593,0.783144,219,249,5,test
0.99623066,0.0037693584,220,33,1,test
0.93509245,0.064907536,221,185,2,test
0.0064338157,0.9935662,222,16,3,test
0.017013652,0.98298633,223,67,1,test
0.9956338,0.0043662298,224,37,2,test
0.20540267,0.79459727,225,125,1,test
0.9964993,0.0035006492,226,8,0,test
0.7747435,0.22525655,227,22,1,test
0.034847457,0.96515256,228,80,3,test
0.15310585,0.8468942,229,13,3,test
0.83105266,0.1689474,230,184,2,test
0.92016613,0.079833895,231,100,1,test
0.042785164,0.9572149,232,105,0,test
0.020036712,0.97996324,233,86,0,test
0.71683556,0.28316447,234,133,7,test
0.02612054,0.97387946,235,272,3,test
0.3144759,0.6855241,236,318,2,test
0.012113321,0.98788667,237,154,1,test
0.056287535,0.9437124,238,166,0,test
0.4753298,0.52467024,239,285,0,test
0.96372616,0.036273878,240,185,1,test
0.9932201,0.006779871,241,129,0,test
0.9925425,0.007457467,242,230,3,test
0.9750465,0.024953453,243,271,0,test
0.9773142,0.02268585,244,184,1,test
0.99339783,0.0066021383,245,325,2,test
0.9612537,0.03874634,246,66,0,test
0.011656428,0.9883436,247,227,0,test
0.98902684,0.010973138,248,325,1,test
0.889424,0.11057602,249,221,2,test
0.2556213,0.7443787,250,88,1,test
0.050731007,0.94926894,251,177,1,test
0.016341854,0.98365813,252,18,1,test
0.9871449,0.012855184,253,120,0,test
0.050741017,0.9492589,254,130,1,test
0.977037,0.022963041,255,28,2,test
0.010797638,0.9892023,256,208,2,test
0.99585956,0.0041404236,257,332,0,test
0.18933791,0.8106621,258,294,0,test
0.9165198,0.0834802,259,169,0,test
0.05072247,0.9492775,260,119,2,test
0.06355201,0.93644804,261,256,1,test
0.9958103,0.0041897614,262,57,1,test
0.014463982,0.98553604,263,157,1,test
0.99523395,0.0047660125,264,90,1,test
0.5924235,0.40757644,265,34,2,test
0.98193085,0.018069064,266,113,2,test
0.15441598,0.84558403,267,175,1,test
0.99501896,0.0049810195,268,247,0,test
0.9908862,0.009113709,269,187,2,test
0.03372492,0.9662751,270,105,2,test
0.060297683,0.93970233,271,202,2,test
0.9903128,0.009687237,272,82,1,test
0.012513046,0.98748696,273,110,2,test
0.013670356,0.9863296,274,160,0,test
0.9942926,0.0057074307,275,165,1,test
0.8047897,0.19521028,276,253,3,test
0.15956886,0.84043115,277,43,1,test
0.018351926,0.9816481,278,103,0,test
0.9933565,0.0066434913,279,260,2,test
0.9956896,0.004310476,280,129,2,test
0.99438334,0.0056167017,281,195,2,test
0.9887527,0.011247191,282,266,0,test
0.9855832,0.014416823,283,9,1,test
0.010046145,0.9899539,284,51,2,test
0.97903436,0.02096572,285,78,1,test
0.010854933,0.9891451,286,110,1,test
0.9885316,0.011468386,287,104,3,test
0.9923024,0.0076976283,288,247,1,test
0.9892771,0.010722935,289,127,1,test
0.99576074,0.004239286,290,286,1,test
0.99634606,0.0036539463,291,235,2,test
0.01155992,0.98844004,292,170,1,test
0.68212503,0.31787497,293,20,0,test
0.69862723,0.30137274,294,237,1,test
0.99273807,0.0072618765,295,287,2,test
0.009509255,0.9904908,296,80,1,test
0.05236417,0.9476358,297,288,2,test
0.99086624,0.009133834,298,210,0,test
0.009589352,0.9904107,299,70,0,test
0.009186617,0.99081343,300,74,2,test
0.51888114,0.48111886,301,316,2,test
0.9914209,0.008579018,302,263,1,test
0.99004036,0.009959628,303,143,0,test
0.007121665,0.9928784,304,252,0,test
0.99096394,0.009036046,305,314,2,test
0.98431766,0.015682362,306,78,2,test
0.020852113,0.9791479,307,188,0,test
0.66099626,0.3390038,308,137,1,test
0.20510603,0.7948939,309,22,0,test
0.25602266,0.74397737,310,29,1,test
0.9917862,0.008213763,311,10,2,test
0.9950578,0.0049422095,312,225,1,test
0.9916163,0.008383668,313,81,2,test
0.753247,0.24675293,314,64,1,test
0.99255556,0.0074444045,315,211,0,test
0.87946814,0.12053184,316,203,0,test
0.035008922,0.96499115,317,281,0,test
0.35547912,0.6445209,318,24,0,test
0.42176223,0.5782378,319,26,0,test
0.010454667,0.9895453,320,114,2,test
0.9894883,0.010511694,321,25,1,test
0.5446465,0.45535356,322,200,0,test
0.009998191,0.9900018,323,145,2,test
0.97558343,0.024416495,324,161,0,test
0.99622524,0.0037747752,325,189,0,test
0.4317584,0.56824154,326,318,0,test
0.55622756,0.4437724,327,316,0,test
0.012699203,0.98730075,328,111,2,test
0.31899998,0.681,329,1,2,test
0.012194571,0.9878055,330,97,2,test
0.019062642,0.9809373,331,192,1,test
0.048740137,0.95125985,332,32,2,test
0.99175876,0.00824121,333,30,1,test
0.011849038,0.98815095,334,226,2,test
0.97457844,0.025421493,335,269,2,test
0.0170187,0.98298126,336,99,0,test
0.02779859,0.9722014,337,168,1,test
0.9917032,0.008296811,338,301,2,test
0.97784424,0.022155708,339,88,2,test
0.9810098,0.018990148,340,84,0,test
0.026677549,0.97332245,341,166,1,test
0.015633123,0.98436683,342,151,1,test
0.2211125,0.77888745,343,208,0,test
0.013887789,0.9861122,344,151,2,test
0.019151336,0.98084867,345,304,1,test
0.72051674,0.2794833,346,183,0,test
0.98947096,0.010529046,347,37,0,test
0.9967259,0.0032740233,348,146,0,test
0.99453557,0.005464416,349,79,0,test
0.026073843,0.9739261,350,136,0,test
0.9909704,0.009029576,351,90,0,test
0.14073028,0.85926974,352,132,1,test
0.18314023,0.8168597,353,3,0,test
0.010300286,0.9896998,354,270,0,test
0.99400395,0.005996014,355,62,0,test
0.29026654,0.7097334,356,212,1,test
0.278543,0.721457,357,25,0,test
0.06276018,0.9372399,358,149,2,test
0.9891188,0.010881142,359,172,2,test
0.99136657,0.008633363,360,217,1,test
0.008975075,0.991025,361,76,0,test
0.9773946,0.022605447,362,116,1,test
0.015380095,0.9846199,363,66,2,test
0.05495837,0.9450416,364,250,1,test
0.96481967,0.03518038,365,143,1,test
0.033020716,0.96697927,366,168,0,test
0.008317587,0.9916824,367,72,0,test
0.9838277,0.016172316,368,298,0,test
0.05386155,0.94613844,369,182,1,test
0.01425287,0.98574716,370,233,0,test
0.021213178,0.97878677,371,276,1,test
0.0064942697,0.9935057,372,55,2,test
0.013042366,0.98695767,373,324,0,test
0.030641407,0.96935856,374,155,0,test
0.014398012,0.98560196,375,144,2,test
0.73137087,0.26862913,376,172,1,test
0.9949066,0.005093387,377,249,0,test
0.2174111,0.7825889,378,133,3,test
0.007537375,0.99246264,379,226,1,test
0.9956256,0.004374309,380,2,1,test
0.93129665,0.06870334,381,284,2,test
0.01369872,0.9863013,382,48,1,test
0.012165642,0.98783433,383,112,1,test
0.41583857,0.5841614,384,190,0,test
0.011263382,0.9887367,385,70,2,test
0.019270409,0.98072964,386,103,2,test
0.021695837,0.97830415,387,277,2,test
0.01344068,0.9865593,388,229,0,test
0.29251134,0.70748866,389,271,1,test
0.8808997,0.1191003,390,206,2,test
0.9876238,0.012376171,391,200,1,test
0.99288625,0.0071137017,392,217,0,test
0.2544292,0.7455708,393,133,5,test
0.98607916,0.0139208315,394,302,1,test
0.06532056,0.93467945,395,323,2,test
0.06817714,0.9318229,396,200,2,test
0.021201884,0.9787981,397,283,0,test
0.99436164,0.0056383787,398,300,2,test
0.9966743,0.003325733,399,205,2,test
0.020953048,0.9790469,400,248,0,test
0.018655634,0.98134434,401,233,2,test
0.89920366,0.1007963,402,51,0,test
0.010560998,0.98943895,403,72,1,test
0.9953294,0.004670695,404,141,0,test
0.032879036,0.96712095,405,312,2,test
0.021613315,0.97838664,406,67,0,test
0.535981,0.464019,407,266,2,test
0.03259502,0.9674049,408,24,2,test
0.9649848,0.035015203,409,46,1,test
0.0055475724,0.9944524,410,95,1,test
0.9897196,0.010280419,411,331,2,test
0.0061204974,0.99387944,412,140,2,test
0.9864785,0.013521422,413,178,0,test
0.008969409,0.9910306,414,254,1,test
0.02176891,0.978231,415,13,2,test
0.0072635035,0.9927366,416,265,2,test
0.20222092,0.7977791,417,42,0,test
0.417199,0.582801,418,193,2,test
0.9890887,0.01091121,419,224,0,test
0.9955621,0.0044379137,420,98,0,test
0.9963291,0.003670873,421,128,2,test
0.040707663,0.95929235,422,166,2,test
0.009274179,0.9907258,423,264,1,test
0.090380386,0.9096196,424,167,1,test
0.10903553,0.8909645,425,274,0,test
0.9950009,0.0049991296,426,325,0,test
0.9813576,0.018642448,427,0,0,test
0.9955831,0.0044168956,428,209,0,test
0.97441477,0.025585257,429,113,1,test
0.9507347,0.04926534,430,120,1,test
0.009601795,0.99039817,431,99,2,test
0.7671607,0.23283932,432,247,2,test
0.86871886,0.13128121,433,199,2,test
0.9811127,0.018887302,434,137,0,test
0.20025311,0.79974693,435,186,2,test
0.041377652,0.95862234,436,323,1,test
0.9902136,0.009786417,437,148,1,test
0.17482372,0.82517624,438,54,0,test
0.99613523,0.0038647952,439,39,1,test
0.21200725,0.7879927,440,156,1,test
0.97877115,0.021228872,441,164,0,test
0.9136054,0.08639462,442,194,1,test
0.98135155,0.018648442,443,314,1,test
0.13007914,0.8699209,444,28,0,test
0.013198654,0.9868014,445,324,3,test
0.98468256,0.015317477,446,57,0,test
0.0068864115,0.9931136,447,114,0,test
0.9237259,0.0762741,448,163,0,test
0.048288524,0.95171154,449,86,1,test
0.99033374,0.009666313,450,296,1,test
0.35696822,0.6430318,451,311,0,test
0.97358185,0.026418159,452,21,1,test
0.24366584,0.7563341,453,92,0,test
0.0063876426,0.99361235,454,41,1,test
0.13533106,0.8646689,455,94,2,test
0.995142,0.004858063,456,165,2,test
0.020318115,0.97968185,457,102,3,test
0.7744004,0.22559959,458,45,1,test
0.9922306,0.007769367,459,164,2,test
0.9639191,0.036080886,460,240,2,test
0.98238784,0.017612102,461,224,1,test
0.95538086,0.04461918,462,42,2,test
0.97373474,0.026265288,463,106,1,test
0.024209999,0.97579,464,281,3,test
0.072359376,0.9276407,465,51,1,test
0.12485372,0.87514627,466,9,0,test
0.97848505,0.02151498,467,198,0,test
0.993012,0.0069879843,468,61,0,test
0.9961299,0.0038701412,469,153,3,test
0.98661023,0.013389749,470,223,2,test
0.6150553,0.3849447,471,135,0,test
0.04774938,0.9522506,472,193,0,test
0.9957125,0.004287506,473,53,0,test
0.99427104,0.00572897,474,319,1,test
0.8338549,0.16614509,475,44,0,test
0.299455,0.7005451,476,54,1,test
0.9912981,0.00870189,477,2,0,test
0.9944248,0.005575154,478,224,2,test
0.9926196,0.007380448,479,173,1,test
0.0821136,0.91788644,480,311,1,test
0.9874556,0.012544437,481,180,1,test
0.03101659,0.9689835,482,22,2,test
0.984959,0.015041018,483,321,0,test
0.019938467,0.9800615,484,303,1,test
0.012885436,0.98711455,485,75,2,test
0.89773333,0.10226662,486,45,2,test
0.015790636,0.9842093,487,274,3,test
0.0068039927,0.993196,488,74,1,test
0.13080376,0.8691963,489,69,2,test
0.044071294,0.9559287,490,67,2,test
0.009568406,0.9904316,491,231,0,test
0.008877316,0.9911227,492,41,2,test
0.73673505,0.26326495,493,334,0,test
0.99434245,0.005657585,494,180,2,test
0.3434858,0.6565142,495,229,2,test
0.59004337,0.40995657,496,133,0,test
0.95895606,0.041043952,497,58,1,test
0.1115378,0.88846225,498,13,0,test
0.9940912,0.0059088166,499,214,2,test
0.97657645,0.02342361,500,34,0,test
0.1664171,0.8335829,501,276,2,test
0.97741675,0.022583248,502,17,0,test
0.6581988,0.34180117,503,160,1,test
0.9940105,0.005989453,504,244,2,test
0.9950087,0.0049912985,505,199,0,test
0.042229168,0.9577708,506,150,2,test
0.9966601,0.0033398531,507,146,1,test
0.015046408,0.9849535,508,299,1,test
0.8366087,0.16339129,509,135,2,test
0.9962031,0.0037969297,510,7,2,test
0.048757985,0.951242,511,163,1,test
0.4995424,0.50045764,512,206,3,test
0.008244391,0.9917556,513,186,1,test
0.031353034,0.968647,514,243,0,test
0.995564,0.004436033,515,115,0,test
0.021816751,0.97818327,516,281,2,test
0.94431967,0.055680286,517,120,2,test
0.9929006,0.007099365,518,142,0,test
0.965519,0.03448097,519,83,1,test
0.12221395,0.87778604,520,188,1,test
0.030625125,0.9693749,521,239,0,test
0.030924847,0.96907514,522,138,2,test
0.9758186,0.024181431,523,124,1,test
0.009985259,0.9900148,524,55,1,test
0.0227159,0.9772841,525,5,2,test
0.9947606,0.005239406,526,174,1,test
0.07538782,0.9246122,527,257,0,test
0.04049939,0.9595006,528,18,2,test
0.007925953,0.992074,529,85,2,test
0.24946174,0.7505383,530,307,1,test
0.0067044566,0.9932955,531,87,2,test
0.5794977,0.4205023,532,206,1,test
0.99123436,0.008765666,533,115,2,test
0.9646976,0.035302367,534,216,0,test
0.8688293,0.13117068,535,291,0,test
0.022912465,0.9770875,536,243,3,test
0.9912374,0.008762642,537,214,0,test
0.9761578,0.023842257,538,313,2,test
0.9037358,0.096264124,539,142,2,test
0.046357524,0.9536424,540,123,3,test
0.99359596,0.0064040553,541,255,1,test
0.0102482475,0.9897517,542,234,3,test
0.7986318,0.20136823,543,118,0,test
0.3265368,0.67346317,544,130,0,test
0.009976305,0.9900237,545,23,0,test
0.12804163,0.8719583,546,306,0,test
0.262365,0.737635,547,156,0,test
0.9908715,0.009128462,548,197,1,test
0.06876987,0.93123007,549,36,0,test
0.012968487,0.9870315,550,131,2,test
0.9945985,0.0054015177,551,27,2,test
0.0079086125,0.9920914,552,320,2,test
0.89271,0.10729006,553,301,0,test
0.9963954,0.0036045637,554,213,0,test
0.9933073,0.006692737,555,214,3,test
0.053966425,0.94603354,556,3,2,test
0.90759695,0.092403054,557,124,2,test
0.99380314,0.006196803,558,187,0,test
0.99317145,0.0068285777,559,275,2,test
0.015271995,0.984728,560,13,1,test
0.99553514,0.0044648647,561,52,1,test
0.020884013,0.979116,562,131,1,test
0.8435741,0.15642594,563,263,0,test
0.9435392,0.05646079,564,133,4,test
0.043224953,0.956775,565,170,0,test
0.23580159,0.7641985,566,306,1,test
0.9934269,0.0065731048,567,329,0,test
0.028791461,0.9712086,568,239,2,test
0.03982968,0.9601703,569,327,0,test
0.99455994,0.005440075,570,81,0,test
0.022301111,0.9776989,571,105,1,test
0.88868123,0.11131874,572,4,3,test
0.05053203,0.9494679,573,220,2,test
0.009682627,0.99031734,574,102,1,test
0.98640543,0.013594511,575,263,2,test
0.059978068,0.94002193,576,70,1,test
0.99541026,0.004589755,577,56,1,test
0.97160596,0.028394038,578,31,0,test
0.029302344,0.97069764,579,162,2,test
0.99620867,0.0037913043,580,7,0,test
0.022853496,0.97714645,581,112,0,test
0.055067647,0.9449324,582,234,0,test
0.024306409,0.97569364,583,299,2,test
0.9931705,0.0068295416,584,246,1,test
0.3934128,0.6065872,585,107,0,test
0.9806902,0.019309865,586,134,1,test
0.10415916,0.8958408,587,194,0,test
0.9937669,0.006233102,588,319,2,test
0.24491686,0.75508314,589,64,0,test
0.2002301,0.7997699,590,292,0,test
0.17226164,0.8277383,591,29,0,test
0.9959812,0.004018762,592,235,0,test
0.25273615,0.7472639,593,21,0,test
0.014984552,0.9850154,594,218,1,test
0.9962502,0.0037498164,595,89,2,test
0.013045233,0.98695475,596,278,3,test
0.98835015,0.011649814,597,135,1,test
0.93882436,0.061175615,598,47,3,test
0.0060952962,0.99390465,599,23,1,test
0.014729451,0.9852705,600,254,2,test
0.011993793,0.9880062,601,182,0,test
0.33889616,0.66110384,602,139,1,test
0.99310255,0.0068974956,603,59,1,test
0.0117953485,0.9882046,604,85,1,test
0.964715,0.035285037,605,75,0,test
0.014902681,0.9850973,606,152,0,test
0.023399403,0.97660065,607,324,1,test
0.4981618,0.5018382,608,175,0,test
0.009620831,0.9903792,609,36,3,test
0.9751828,0.02481724,610,283,2,test
0.99612033,0.0038797413,611,159,2,test
0.8932054,0.10679466,612,194,2,test
0.9962894,0.0037105952,613,209,1,test
0.9961218,0.003878127,614,39,2,test
0.5830571,0.41694286,615,36,2,test
0.014224269,0.9857757,616,147,3,test
0.13403486,0.8659652,617,242,2,test
0.9745025,0.02549757,618,17,1,test
0.9962476,0.0037524593,619,189,2,test
0.98655,0.013449984,620,236,1,test
0.059908543,0.94009143,621,317,1,test
0.98927957,0.010720447,622,116,0,test
0.97154635,0.028453665,623,84,2,test
0.99359846,0.006401592,624,14,0,test
0.021951145,0.9780489,625,109,2,test
