0,1,index,identifier,chunk,split
0.076769635,0.9232304,0,1511,0,test
0.84594506,0.15405491,1,1799,0,test
0.60264194,0.39735803,2,135,0,test
0.8789095,0.12109043,3,408,0,test
0.08566661,0.91433334,4,1693,0,test
0.07832042,0.9216796,5,1740,0,test
0.88608974,0.11391027,6,289,0,test
0.88764215,0.112357825,7,1666,0,test
0.2766383,0.7233617,8,757,0,test
0.879216,0.120784014,9,879,0,test
0.8883426,0.11165736,10,551,0,test
0.29449558,0.7055044,11,339,0,test
0.8831761,0.116823934,12,453,0,test
0.19568728,0.80431265,13,1704,0,test
0.08782188,0.9121781,14,669,0,test
0.62872803,0.371272,15,1379,0,test
0.074832946,0.925167,16,497,0,test
0.69409806,0.30590194,17,1394,0,test
0.39794895,0.602051,18,561,0,test
0.08923929,0.9107607,19,1085,0,test
0.0781879,0.9218121,20,1202,0,test
0.61223465,0.3877653,21,270,0,test
0.07209048,0.9279095,22,602,0,test
0.09535087,0.90464914,23,220,0,test
0.51039803,0.48960197,24,1456,0,test
0.89976674,0.10023332,25,331,0,test
0.080899164,0.9191009,26,307,0,test
0.105939135,0.89406085,27,462,0,test
0.87451977,0.12548026,28,1736,0,test
0.87983966,0.12016029,29,1599,0,test
0.0714358,0.9285642,30,109,0,test
0.6994454,0.30055454,31,1395,0,test
0.07939731,0.9206027,32,530,0,test
0.84087604,0.15912396,33,677,0,test
0.7390583,0.2609417,34,888,0,test
0.12218327,0.87781674,35,526,0,test
0.078784384,0.92121565,36,620,0,test
0.07555696,0.92444307,37,1541,0,test
0.8785618,0.12143827,38,1107,0,test
0.07906259,0.9209374,39,535,0,test
0.08515382,0.9148462,40,1292,0,test
0.334282,0.665718,41,628,0,test
0.8831486,0.11685138,42,552,0,test
0.078501016,0.921499,43,720,0,test
0.89583427,0.10416577,44,1608,0,test
0.07892129,0.9210787,45,1657,0,test
0.90229756,0.09770243,46,1057,0,test
0.7836394,0.2163606,47,1381,0,test
0.07126645,0.9287335,48,1343,0,test
0.08037716,0.91962284,49,203,0,test
0.6628968,0.33710322,50,111,0,test
0.88431793,0.11568209,51,583,0,test
0.88138515,0.11861482,52,1040,0,test
0.49441528,0.5055847,53,1683,0,test
0.88321555,0.116784416,54,1422,0,test
0.84879434,0.15120569,55,29,0,test
0.07711744,0.9228825,56,782,0,test
0.07789104,0.922109,57,973,0,test
0.075661406,0.9243385,58,65,0,test
0.5352201,0.46477988,59,1328,0,test
0.89814466,0.10185536,60,1373,0,test
0.073326044,0.9266739,61,1161,0,test
0.49417,0.50583,62,1758,0,test
0.08462822,0.9153718,63,1461,0,test
0.885978,0.11402198,64,188,0,test
