test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9060955518945635,0.9094036697247706,0.0002410863533837006,1,37
0.8896210873146623,0.8899082568807339,0.00023481519846782652,1,38
0.8978583196046128,0.9139908256880734,0.00023982879684758277,1,39
0.9011532125205931,0.9128440366972477,0.0002237263123849013,1,40
0.9038989566172433,0.9048165137614679,0.00024025666720260965,1,41
0.9033498077979132,0.9231651376146789,0.000240661625283423,1,42
0.9071938495332235,0.9174311926605505,0.00022915887806456147,1,43
0.9017023613399231,0.9128440366972477,0.00024344592484584684,2,44
0.8973091707852828,0.9013761467889908,0.0002485012890283123,1,45
0.9082921471718836,0.9105504587155964,0.0002443216974299272,1,46
