0,1,index,split
0.53806597,0.46193406,0,test
0.8694379,0.13056213,1,test
0.8183282,0.1816718,2,test
0.099981174,0.9000189,3,test
0.78789556,0.21210445,4,test
0.07575328,0.92424667,5,test
0.2217211,0.7782789,6,test
0.9693617,0.03063832,7,test
0.96871835,0.031281672,8,test
0.56493574,0.43506423,9,test
0.7178153,0.28218478,10,test
0.8700317,0.12996836,11,test
0.87013775,0.1298623,12,test
0.047359046,0.952641,13,test
0.9347222,0.06527786,14,test
0.9656929,0.034307174,15,test
0.74676603,0.25323394,16,test
0.6720999,0.3279001,17,test
0.3156638,0.6843362,18,test
0.948546,0.05145394,19,test
0.46400264,0.53599733,20,test
0.49690667,0.50309336,21,test
0.38728866,0.61271137,22,test
0.05815029,0.9418497,23,test
0.40832058,0.59167945,24,test
0.16393135,0.8360687,25,test
0.66108155,0.33891848,26,test
0.96214044,0.03785959,27,test
0.11097287,0.88902706,28,test
0.26059222,0.7394078,29,test
0.30864587,0.6913541,30,test
0.7117316,0.28826836,31,test
0.28925002,0.71075,32,test
0.95250696,0.04749301,33,test
0.7932184,0.2067816,34,test
0.85546225,0.14453773,35,test
0.2668911,0.73310894,36,test
0.9609031,0.039096918,37,test
0.06287586,0.9371242,38,test
0.9550013,0.044998683,39,test
0.3173199,0.68268013,40,test
0.10867376,0.89132625,41,test
0.560916,0.43908402,42,test
0.1993356,0.80066437,43,test
0.30725133,0.69274867,44,test
0.26054078,0.7394592,45,test
0.8143576,0.18564238,46,test
0.10605278,0.89394724,47,test
0.0826437,0.9173563,48,test
0.4048807,0.5951193,49,test
0.9363224,0.0636776,50,test
0.7093455,0.29065445,51,test
0.9636005,0.036399454,52,test
0.9582115,0.04178844,53,test
0.24528351,0.75471646,54,test
0.032613914,0.96738607,55,test
0.52669644,0.4733036,56,test
0.89013535,0.10986467,57,test
0.6751413,0.3248587,58,test
0.78897375,0.21102622,59,test
0.7486071,0.25139296,60,test
0.9434105,0.056589514,61,test
0.92338395,0.07661605,62,test
0.042773727,0.9572262,63,test
0.12642884,0.8735712,64,test
0.04714163,0.9528584,65,test
0.24228401,0.75771594,66,test
0.09388273,0.90611726,67,test
0.9633543,0.03664574,68,test
0.1810558,0.8189442,69,test
0.10836966,0.89163035,70,test
0.8462033,0.15379672,71,test
0.065239124,0.9347609,72,test
0.046170138,0.9538298,73,test
0.04694001,0.95306,74,test
0.15019749,0.8498025,75,test
0.028834485,0.9711655,76,test
0.069831066,0.930169,77,test
0.5846924,0.41530758,78,test
0.9582061,0.041793853,79,test
0.036800478,0.96319956,80,test
0.87162155,0.12837847,81,test
0.29881337,0.7011866,82,test
0.93486446,0.06513556,83,test
0.8253529,0.1746471,84,test
0.048942972,0.951057,85,test
0.04353531,0.95646477,86,test
0.057914004,0.94208604,87,test
0.13765997,0.8623401,88,test
0.92842126,0.07157877,89,test
0.95596236,0.044037595,90,test
0.2775283,0.7224718,91,test
0.06729174,0.9327082,92,test
0.8575031,0.1424969,93,test
0.06588017,0.9341198,94,test
0.036297604,0.9637024,95,test
0.12568243,0.8743175,96,test
0.051225886,0.9487741,97,test
0.966901,0.03309892,98,test
0.056976553,0.9430234,99,test
0.60820687,0.3917931,100,test
0.9426915,0.057308473,101,test
0.07967695,0.920323,102,test
0.05896016,0.94103986,103,test
0.7612927,0.23870736,104,test
0.040648986,0.95935094,105,test
0.63836414,0.3616358,106,test
0.6323637,0.36763635,107,test
0.9285669,0.0714331,108,test
0.12221822,0.8777818,109,test
0.04451926,0.95548075,110,test
0.11603005,0.88396996,111,test
0.166143,0.833857,112,test
0.85362893,0.14637104,113,test
0.048536923,0.95146304,114,test
0.9683906,0.031609368,115,test
0.9285598,0.071440235,116,test
0.049031597,0.9509684,117,test
0.6224932,0.37750676,118,test
0.29215193,0.707848,119,test
0.7170418,0.2829582,120,test
0.9688797,0.031120284,121,test
0.07462365,0.92537636,122,test
0.094510466,0.9054895,123,test
0.7374945,0.2625054,124,test
0.058170557,0.9418294,125,test
0.1197931,0.88020694,126,test
0.94642997,0.053570043,127,test
0.87537956,0.12462048,128,test
0.8566113,0.14338869,129,test
0.28824443,0.7117556,130,test
0.031244257,0.9687557,131,test
0.16673157,0.8332684,132,test
0.104550555,0.89544946,133,test
0.33885825,0.6611418,134,test
0.18491156,0.8150884,135,test
0.12893015,0.87106985,136,test
0.49342746,0.5065726,137,test
0.19772683,0.80227315,138,test
0.14939469,0.85060525,139,test
0.04150731,0.95849264,140,test
0.966506,0.03349406,141,test
0.93276453,0.0672355,142,test
0.82997805,0.17002197,143,test
0.042563833,0.9574362,144,test
0.116860665,0.8831394,145,test
0.95694417,0.043055817,146,test
0.031136852,0.9688631,147,test
0.947631,0.05236896,148,test
0.23366849,0.7663315,149,test
0.080411725,0.9195883,150,test
0.04179919,0.95820075,151,test
0.104874626,0.8951253,152,test
0.95068944,0.049310572,153,test
0.045011308,0.95498866,154,test
0.06154362,0.93845636,155,test
0.16950922,0.83049077,156,test
0.051624734,0.9483753,157,test
0.9475092,0.052490737,158,test
0.84135777,0.15864217,159,test
0.059445016,0.94055504,160,test
0.7595506,0.2404494,161,test
0.05124407,0.948756,162,test
0.6806046,0.3193954,163,test
0.92379904,0.076200925,164,test
0.88617474,0.11382529,165,test
0.10052738,0.89947265,166,test
0.103484035,0.8965159,167,test
0.04407534,0.9559247,168,test
0.68922824,0.3107717,169,test
0.040898252,0.95910174,170,test
0.8259866,0.17401338,171,test
0.8633976,0.13660237,172,test
0.96796745,0.03203254,173,test
0.6120659,0.38793415,174,test
0.047973022,0.952027,175,test
0.07685673,0.9231432,176,test
0.60833377,0.39166623,177,test
0.932792,0.067207985,178,test
0.077937104,0.9220629,179,test
0.8020465,0.19795349,180,test
0.9281738,0.07182628,181,test
0.0996245,0.90037555,182,test
0.59360766,0.4063924,183,test
0.80714226,0.19285774,184,test
0.8535856,0.14641441,185,test
0.049992282,0.95000774,186,test
0.93410575,0.0658942,187,test
0.044595342,0.9554047,188,test
0.96478856,0.03521148,189,test
0.21155313,0.7884469,190,test
0.8968291,0.10317083,191,test
0.20325367,0.7967463,192,test
0.04841237,0.95158756,193,test
0.091140755,0.90885925,194,test
0.9545484,0.045451596,195,test
0.88287705,0.11712295,196,test
0.9599311,0.04006892,197,test
0.9612106,0.038789365,198,test
0.95309365,0.04690631,199,test
0.39359555,0.6064044,200,test
0.9639239,0.03607618,201,test
0.04227148,0.9577285,202,test
0.7934009,0.20659907,203,test
0.0637333,0.9362667,204,test
0.969202,0.030797973,205,test
0.14730257,0.85269743,206,test
0.9408906,0.05910937,207,test
0.14100021,0.8589998,208,test
0.96243596,0.037564017,209,test
0.9601668,0.0398332,210,test
0.7650633,0.23493671,211,test
0.39938515,0.60061485,212,test
0.96022826,0.039771687,213,test
0.95998335,0.040016625,214,test
0.08599648,0.9140035,215,test
0.6524614,0.34753862,216,test
0.92799723,0.07200272,217,test
0.023686968,0.976313,218,test
0.101966456,0.89803356,219,test
0.06406113,0.9359389,220,test
0.042188503,0.95781153,221,test
0.3897972,0.6102028,222,test
0.9578909,0.04210913,223,test
0.62542135,0.37457865,224,test
0.24321757,0.7567825,225,test
0.029199613,0.97080034,226,test
0.034336563,0.96566343,227,test
0.16482073,0.83517927,228,test
0.025080156,0.97491986,229,test
0.93397725,0.06602275,230,test
0.10993391,0.89006615,231,test
0.1263146,0.87368536,232,test
0.03372286,0.9662771,233,test
0.11255817,0.8874419,234,test
0.95887065,0.041129317,235,test
0.5418423,0.45815772,236,test
0.13273652,0.8672635,237,test
0.96253633,0.03746368,238,test
0.08363863,0.91636133,239,test
0.87939274,0.1206073,240,test
0.17373262,0.8262673,241,test
0.0993012,0.90069884,242,test
0.13674976,0.8632502,243,test
0.94601977,0.05398021,244,test
0.931099,0.06890105,245,test
0.91868806,0.081311956,246,test
0.96337265,0.036627363,247,test
0.19101034,0.80898964,248,test
0.8516592,0.14834078,249,test
0.3621022,0.63789773,250,test
0.03936448,0.9606356,251,test
0.038667202,0.96133274,252,test
0.55175173,0.4482483,253,test
0.053073168,0.94692683,254,test
0.9306114,0.06938865,255,test
0.0481853,0.9518148,256,test
0.04877073,0.9512292,257,test
0.9611979,0.038802017,258,test
0.09274453,0.9072554,259,test
0.9548306,0.04516942,260,test
0.44703302,0.55296695,261,test
0.10775631,0.89224374,262,test
0.90642124,0.0935787,263,test
0.06489932,0.93510073,264,test
0.03966174,0.9603383,265,test
0.94099486,0.059005156,266,test
0.15994535,0.84005463,267,test
0.056892477,0.94310755,268,test
0.14475557,0.8552444,269,test
0.046111617,0.9538884,270,test
0.40150216,0.59849787,271,test
0.12116876,0.87883127,272,test
0.046288326,0.95371175,273,test
0.08308493,0.916915,274,test
0.92197603,0.07802393,275,test
0.18290296,0.817097,276,test
0.27559382,0.7244061,277,test
0.116813764,0.8831862,278,test
0.30801713,0.69198287,279,test
0.047506895,0.95249313,280,test
0.074709766,0.9252902,281,test
0.66431844,0.33568153,282,test
0.07913304,0.92086697,283,test
0.9671163,0.032883678,284,test
0.5651458,0.43485418,285,test
0.93312293,0.06687711,286,test
0.9647561,0.035243962,287,test
0.118944526,0.8810554,288,test
0.8094353,0.19056466,289,test
0.8104059,0.18959406,290,test
0.11482205,0.8851779,291,test
0.06811753,0.93188244,292,test
0.963757,0.036243103,293,test
0.063099205,0.9369008,294,test
0.15620132,0.8437987,295,test
0.5715451,0.4284549,296,test
0.93469924,0.06530077,297,test
0.81255126,0.18744874,298,test
0.19409737,0.8059026,299,test
0.8681779,0.13182214,300,test
0.71892744,0.28107256,301,test
0.9230402,0.07695973,302,test
0.06175434,0.9382457,303,test
0.067849115,0.93215084,304,test
0.515078,0.484922,305,test
0.16110124,0.8388987,306,test
0.62771994,0.37228012,307,test
0.50399536,0.49600458,308,test
0.95387274,0.04612724,309,test
0.9341754,0.06582461,310,test
0.10161255,0.89838743,311,test
0.12507899,0.874921,312,test
0.32666948,0.67333055,313,test
0.94494706,0.05505292,314,test
0.96045154,0.039548416,315,test
0.84844834,0.1515517,316,test
0.4634217,0.53657824,317,test
0.7886448,0.21135521,318,test
0.9500148,0.0499852,319,test
0.06249419,0.93750584,320,test
0.8233429,0.17665707,321,test
0.052917287,0.9470827,322,test
0.04567575,0.9543243,323,test
0.04192162,0.95807844,324,test
0.95007354,0.04992642,325,test
0.070698716,0.92930126,326,test
0.11031563,0.8896844,327,test
0.05743975,0.94256026,328,test
0.9007896,0.09921033,329,test
0.9199418,0.080058224,330,test
0.28843856,0.71156144,331,test
0.9684208,0.031579256,332,test
0.13338438,0.86661565,333,test
0.5903438,0.40965623,334,test
0.893062,0.106937975,0,validation
0.10721887,0.89278114,1,validation
0.28091583,0.71908414,2,validation
0.0791978,0.9208022,3,validation
0.045053273,0.9549467,4,validation
0.63029116,0.3697089,5,validation
0.59298235,0.40701768,6,validation
0.9592346,0.040765435,7,validation
0.46856135,0.53143865,8,validation
0.42212003,0.5778799,9,validation
0.54422784,0.45577213,10,validation
0.046840508,0.9531595,11,validation
0.066584565,0.9334154,12,validation
0.043309066,0.95669097,13,validation
0.038542345,0.9614576,14,validation
0.61404586,0.3859542,15,validation
0.083124556,0.9168754,16,validation
0.26239124,0.73760873,17,validation
0.077116825,0.9228832,18,validation
0.55990803,0.44009197,19,validation
0.047472898,0.9525271,20,validation
0.7587285,0.2412715,21,validation
