0,1,2,3,4,5,6,7,identifier,split
0.99832815,5.5872642e-06,2.4364554e-06,0.0012180047,2.9188028e-05,0.0003802437,5.6570298e-06,3.076256e-05,0,test
0.99914145,4.388523e-06,4.0983878e-07,0.0006103155,5.7065798e-05,0.00015249827,6.649242e-06,2.7188438e-05,1,test
0.00010976665,0.00016035893,0.024239292,0.003538872,2.2617136e-05,0.97107196,0.0007053405,0.00015181654,2,test
0.00014173942,0.009784774,0.025644524,0.0035284339,0.0040677786,0.95174325,0.00505534,3.4172397e-05,3,test
0.9996357,1.9308761e-06,3.1266745e-07,0.00023193865,1.41516e-05,8.591664e-05,4.951966e-06,2.5094923e-05,4,test
9.280216e-06,4.096537e-05,0.99705815,8.808443e-05,2.4927624e-06,0.0025378407,0.00025918358,3.929839e-06,5,test
8.8757715e-06,9.174561e-05,0.995423,0.00011219166,4.040624e-06,0.0037276049,0.00062498724,7.5128683e-06,6,test
8.099414e-05,6.0587106e-05,0.9909444,0.0003134144,1.7096878e-05,0.008328258,0.00019950939,5.578486e-05,7,test
0.99907553,2.3361441e-05,5.0122107e-05,9.886043e-05,4.0226416e-05,3.3962344e-05,0.00063037494,4.7533646e-05,8,test
4.5115694e-06,7.6977e-05,0.99957484,8.4756946e-05,3.5934758e-05,0.00021532393,6.6482444e-06,9.960082e-07,9,test
5.2037376e-06,0.00018517606,0.99923015,0.00013122612,3.479594e-05,0.00039979228,1.1462014e-05,2.2186928e-06,10,test
8.103479e-06,5.6490826e-05,0.99918383,0.00018185115,2.477185e-05,0.0005323553,1.0334038e-05,2.1809926e-06,11,test
0.99973255,1.165741e-06,4.8605766e-06,5.8146643e-06,3.9082304e-05,2.7159715e-06,0.00019279943,2.0935855e-05,12,test
0.99962544,3.693987e-06,1.6413594e-05,1.4418861e-05,5.4071013e-05,4.5009465e-06,0.00023489057,4.652952e-05,13,test
5.771428e-06,0.00013533568,0.99923027,0.00018496481,4.952925e-05,0.00038168914,9.141314e-06,3.284217e-06,14,test
1.8349572e-05,0.00016813666,0.99901676,0.00020587847,6.489669e-05,0.00048703022,3.4955323e-05,3.9278902e-06,15,test
1.1495454e-05,0.00017709513,0.9984211,0.0001308191,2.1170128e-05,0.0011076314,0.00012679808,4.0134996e-06,16,test
1.4760549e-05,0.00018779164,0.99881506,0.00012699627,3.642139e-05,0.00066263595,0.00015487499,1.4655636e-06,17,test
0.99692696,2.2675758e-05,3.4558965e-05,0.00029375064,0.0013425414,0.00034585787,0.00040453818,0.0006290811,18,test
0.0061020805,0.011663291,0.088610984,0.0429076,0.130377,0.69577247,0.022584347,0.001982225,19,test
0.99903524,2.6201353e-06,1.3367891e-06,0.00018651568,0.00034076502,4.2381438e-05,3.3693566e-05,0.00035754414,20,test
0.028103625,0.0007243069,0.95290786,0.0020718055,0.0014633578,0.0045900643,0.009655873,0.00048318566,21,test
0.9995517,7.271143e-07,8.125002e-07,0.00012877161,8.950238e-05,3.447624e-05,3.6083962e-05,0.0001578357,22,test
9.130872e-06,0.0001741053,0.99717927,0.00016791641,4.441175e-06,0.0022172495,0.00024408664,3.8655353e-06,23,test
0.0018809898,0.0002467512,0.00011998772,0.0010402221,0.0004586083,0.0021627904,0.0026285322,0.9914621,24,test
2.3499904e-05,0.00014913116,0.9982133,0.00017061012,1.7877512e-05,0.0011950796,0.00016360151,6.6919274e-05,25,test
2.9028672e-05,0.00022014175,0.9972543,0.00018551835,2.6204718e-05,0.0020068572,0.00018280458,9.5086994e-05,26,test
