0,1,index,identifier,chunk,split
0.2020001,0.7979999,0,58,0,test
0.070845954,0.92915404,1,179,1,test
0.056531068,0.943469,2,97,1,test
0.05000918,0.9499908,3,289,2,test
0.86542696,0.13457298,4,223,1,test
0.09494936,0.9050507,5,91,2,test
0.65154856,0.3484515,6,100,2,test
0.011912396,0.9880876,7,257,2,test
0.22619067,0.7738093,8,308,2,test
0.79452634,0.2054737,9,302,2,test
0.018858021,0.981142,10,140,0,test
0.939783,0.06021704,11,223,3,test
0.8606303,0.1393697,12,31,2,test
0.0198555,0.9801445,13,44,1,test
0.013714637,0.98628545,14,145,1,test
0.93020654,0.06979345,15,196,0,test
0.6462063,0.35379365,16,124,0,test
0.62529653,0.37470353,17,96,1,test
0.5095708,0.49042925,18,35,2,test
0.018414376,0.9815856,19,66,1,test
0.9608268,0.039173216,20,189,1,test
0.9574432,0.042556785,21,178,2,test
0.98836356,0.011636465,22,15,2,test
0.9229665,0.07703353,23,21,2,test
0.07311646,0.9268835,24,299,0,test
0.02740173,0.9725983,25,122,1,test
0.9766461,0.023353858,26,26,2,test
0.9839715,0.016028484,27,27,1,test
0.965721,0.034279026,28,301,1,test
0.049355287,0.95064473,29,103,1,test
0.033060003,0.96694005,30,282,2,test
0.88909954,0.11090044,31,333,0,test
0.020339098,0.97966087,32,139,0,test
0.01997097,0.980029,33,222,1,test
0.4909726,0.5090274,34,231,2,test
0.04980101,0.95019895,35,182,2,test
0.91193557,0.088064395,36,141,2,test
0.7212642,0.27873582,37,10,0,test
0.016571607,0.9834284,38,259,1,test
0.024760377,0.9752396,39,111,1,test
0.018132532,0.98186743,40,292,2,test
0.02340053,0.9765995,41,265,0,test
0.014925716,0.9850743,42,226,0,test
0.045842096,0.9541579,43,133,2,test
0.71359515,0.28640488,44,69,0,test
0.89733166,0.102668405,45,153,1,test
0.03683177,0.96316826,46,250,0,test
0.19840997,0.80158997,47,206,6,test
0.049955286,0.95004475,48,228,2,test
0.8551632,0.1448368,49,195,1,test
0.9692022,0.030797731,50,169,1,test
0.054697026,0.94530296,51,299,3,test
0.1113811,0.88861895,52,167,2,test
0.019772679,0.98022735,53,218,0,test
0.58234215,0.41765788,54,232,0,test
0.21160401,0.78839594,55,134,0,test
0.118516274,0.88148373,56,222,0,test
0.96559083,0.034409158,57,33,2,test
0.7320306,0.26796946,58,104,2,test
0.20354697,0.796453,59,133,6,test
0.96318316,0.0368168,60,287,0,test
0.02140068,0.9785993,61,65,2,test
0.5020242,0.49797583,62,333,2,test
0.099279724,0.9007203,63,123,0,test
0.08568979,0.9143102,64,150,1,test
0.013573957,0.9864261,65,322,1,test
0.04637686,0.9536232,66,133,1,test
0.798329,0.20167096,67,305,1,test
0.45950902,0.540491,68,34,1,test
0.7768955,0.22310449,69,127,2,test
0.028489843,0.9715101,70,177,2,test
0.91495806,0.08504197,71,118,2,test
0.94330794,0.056692116,72,98,1,test
0.06441873,0.93558127,73,18,0,test
0.9886641,0.011335922,74,255,2,test
0.01490483,0.98509514,75,140,1,test
0.028945467,0.97105455,76,219,2,test
0.6304128,0.36958724,77,113,0,test
0.98039436,0.019605642,78,275,1,test
0.9583321,0.041667823,79,7,1,test
0.121231996,0.878768,80,251,3,test
0.7117121,0.2882879,81,211,2,test
0.97299397,0.027005993,82,158,0,test
0.017083013,0.982917,83,323,0,test
0.95093346,0.04906655,84,115,1,test
0.8857304,0.11426963,85,113,3,test
0.047936663,0.9520633,86,138,0,test
0.058061294,0.94193864,87,278,0,test
0.95153946,0.048460614,88,207,0,test
0.024987375,0.97501266,89,43,3,test
0.045829352,0.9541706,90,75,1,test
0.1200185,0.87998146,91,249,3,test
0.9272641,0.072735906,92,253,2,test
0.07682659,0.92317337,93,306,2,test
0.31112933,0.68887067,94,249,6,test
0.59516,0.40483993,95,91,1,test
0.02427544,0.9757245,96,277,0,test
0.989181,0.010818979,97,15,0,test
0.045687232,0.9543128,98,221,0,test
0.025193997,0.97480595,99,92,3,test
0.9901001,0.009899966,100,158,1,test
0.03614946,0.9638505,101,23,2,test
0.9783317,0.021668317,102,181,1,test
0.042442366,0.9575576,103,3,1,test
0.07831751,0.9216825,104,167,0,test
0.9635413,0.036458693,105,198,1,test
0.06948515,0.9305148,106,49,1,test
0.8233612,0.17663877,107,62,2,test
0.016195478,0.9838045,108,270,1,test
0.036643114,0.96335685,109,303,0,test
0.98458374,0.01541625,110,238,0,test
0.057691846,0.9423081,111,190,1,test
0.52895737,0.47104266,112,161,2,test
0.029385734,0.9706143,113,204,2,test
0.70640844,0.29359156,114,30,0,test
0.96312535,0.036874603,115,25,2,test
0.019950576,0.9800495,116,150,0,test
0.29577285,0.70422715,117,54,2,test
0.017451838,0.9825482,118,107,2,test
0.021265939,0.978734,119,155,2,test
0.045381494,0.9546185,120,237,0,test
0.85294104,0.14705896,121,78,0,test
0.96375066,0.03624938,122,198,2,test
0.6604791,0.3395209,123,149,1,test
0.027348608,0.9726514,124,94,0,test
0.055926524,0.94407344,125,93,1,test
0.91647243,0.083527535,126,174,2,test
0.94709885,0.052901153,127,169,2,test
0.8707269,0.12927313,128,183,1,test
0.4329752,0.5670248,129,96,2,test
0.03117961,0.9688204,130,281,1,test
0.089795925,0.91020405,131,102,0,test
0.6936753,0.30632478,132,164,1,test
0.8534171,0.14658286,133,24,1,test
0.01329868,0.9867013,134,63,0,test
0.86605835,0.13394165,135,134,2,test
0.013970923,0.9860291,136,252,2,test
0.27585793,0.7241421,137,212,2,test
0.9728064,0.027193554,138,153,0,test
