0,1,identifier,split
0.9201399,0.07986015,0,test
0.12692255,0.8730775,1,test
0.99133545,0.008664534,2,test
0.0019290026,0.998071,3,test
0.94901633,0.050983645,4,test
0.003451899,0.9965481,5,test
0.014542179,0.9854578,6,test
0.97576344,0.024236577,7,test
0.9411706,0.0588294,8,test
0.92597157,0.074028395,9,test
0.8791356,0.12086441,10,test
0.9703606,0.029639473,11,test
0.029709674,0.9702903,12,test
0.000177979,0.9998221,13,test
0.9457813,0.05421877,14,test
0.97244906,0.027550934,15,test
0.0086442195,0.99135584,16,test
0.49178755,0.50821245,17,test
0.0010672051,0.9989328,18,test
0.9722383,0.027761742,19,test
0.8086408,0.19135924,20,test
0.7428263,0.25717366,21,test
0.12494615,0.8750538,22,test
0.0010580246,0.99894196,23,test
0.15092333,0.8490766,24,test
0.89004,0.10996006,25,test
0.97122866,0.028771272,26,test
0.9797721,0.02022792,27,test
0.025509883,0.97449017,28,test
0.052083593,0.9479164,29,test
0.9796734,0.020326577,30,test
0.87939554,0.12060439,31,test
0.022468084,0.9775319,32,test
0.9857464,0.014253592,33,test
0.87868583,0.12131413,34,test
0.9051957,0.09480432,35,test
0.09510087,0.9048992,36,test
0.95815384,0.041846145,37,test
0.0030999666,0.9969001,38,test
0.9809533,0.019046694,39,test
0.4573315,0.54266846,40,test
0.00033397757,0.999666,41,test
0.07578549,0.9242145,42,test
0.020207763,0.97979224,43,test
0.007344641,0.9926554,44,test
0.942521,0.057479046,45,test
0.24484974,0.75515026,46,test
0.4975714,0.5024286,47,test
0.02934416,0.97065586,48,test
0.003546082,0.9964539,49,test
0.9678904,0.03210961,50,test
0.018801656,0.9811983,51,test
0.99150956,0.008490501,52,test
0.9760345,0.023965435,53,test
0.057680406,0.9423196,54,test
0.00024480562,0.9997552,55,test
0.9565735,0.04342651,56,test
0.9568347,0.04316526,57,test
0.56538653,0.43461353,58,test
0.879299,0.12070103,59,test
0.9041814,0.095818564,60,test
0.97940445,0.020595552,61,test
0.9513929,0.048607085,62,test
0.000102402046,0.9998976,63,test
0.39651626,0.60348374,64,test
0.008397157,0.99160284,65,test
0.03751155,0.9624884,66,test
0.008681016,0.991319,67,test
0.9958811,0.0041189347,68,test
0.9650432,0.034956824,69,test
0.0077406093,0.99225944,70,test
0.12824082,0.8717592,71,test
0.004207693,0.99579227,72,test
0.8164894,0.18351063,73,test
0.004934708,0.9950653,74,test
0.018956823,0.9810432,75,test
0.0036991353,0.9963008,76,test
0.53558254,0.46441746,77,test
0.9930975,0.006902491,78,test
0.9929991,0.0070009674,79,test
0.0010666681,0.9989334,80,test
0.996582,0.0034180097,81,test
0.86847544,0.1315246,82,test
0.40108693,0.5989131,83,test
0.9759532,0.024046721,84,test
0.0033941453,0.9966059,85,test
0.0342957,0.9657043,86,test
0.10897542,0.8910246,87,test
0.022511935,0.97748804,88,test
0.99800175,0.0019982317,89,test
0.975225,0.024775038,90,test
0.47474158,0.5252584,91,test
0.06766911,0.9323309,92,test
0.03699126,0.9630087,93,test
0.0062525584,0.9937475,94,test
0.0020080348,0.9979919,95,test
0.08710392,0.91289616,96,test
0.03293184,0.96706814,97,test
0.99350375,0.006496257,98,test
0.0028670633,0.9971329,99,test
0.8992922,0.10070783,100,test
0.98829424,0.011705763,101,test
0.0053194263,0.9946806,102,test
0.014866297,0.98513377,103,test
0.7708745,0.22912546,104,test
0.021678908,0.9783211,105,test
0.7311409,0.26885906,106,test
0.0009586334,0.9990414,107,test
0.9631365,0.036863465,108,test
0.018309498,0.98169047,109,test
0.0018583996,0.99814165,110,test
0.009902253,0.99009776,111,test
0.0016427233,0.99835724,112,test
0.76558006,0.2344199,113,test
0.0034130043,0.99658704,114,test
0.99516344,0.004836487,115,test
0.92133087,0.078669146,116,test
0.039966658,0.9600333,117,test
0.99253756,0.0074624764,118,test
0.08631148,0.9136885,119,test
0.8636347,0.13636535,120,test
0.98764205,0.012357942,121,test
0.005193296,0.9948067,122,test
0.057923134,0.9420769,123,test
0.8048011,0.19519886,124,test
0.25164035,0.7483596,125,test
0.94895655,0.05104341,126,test
0.9442017,0.055798315,127,test
0.9810915,0.018908525,128,test
0.9758673,0.024132697,129,test
0.55733657,0.44266343,130,test
0.0009625684,0.9990375,131,test
0.41676238,0.5832376,132,test
0.11372485,0.8862751,133,test
0.86445284,0.13554715,134,test
0.9876653,0.012334695,135,test
0.96878326,0.031216715,136,test
0.88576144,0.11423855,137,test
0.004547078,0.9954529,138,test
0.53604925,0.46395078,139,test
0.00456119,0.9954389,140,test
0.9691235,0.030876452,141,test
0.92630655,0.07369347,142,test
0.7560273,0.24397272,143,test
0.0045173736,0.9954827,144,test
0.0009771959,0.99902284,145,test
0.99214184,0.007858156,146,test
0.00067845586,0.9993216,147,test
0.989762,0.0102380635,148,test
0.3142237,0.6857763,149,test
0.02245786,0.97754216,150,test
0.002661314,0.9973387,151,test
0.018190544,0.9818094,152,test
0.9819109,0.018089062,153,test
0.0029211226,0.9970789,154,test
0.008821393,0.9911786,155,test
0.33486474,0.6651353,156,test
0.008206711,0.9917932,157,test
0.9549211,0.04507882,158,test
0.9923608,0.0076392815,159,test
0.16518338,0.83481663,160,test
0.8865662,0.113433756,161,test
0.00091049226,0.9990895,162,test
0.011867768,0.9881322,163,test
0.90157986,0.09842012,164,test
0.9801179,0.019882085,165,test
