0,1,index,identifier,chunk,split
0.007456909,0.9925431,0,7538,0,test
0.99337363,0.006626432,1,12502,0,test
0.005101454,0.9948985,2,12960,0,test
0.0052437694,0.9947562,3,83,2,test
0.32906824,0.6709318,4,13032,0,test
0.9881986,0.011801477,5,12339,0,test
0.005687684,0.9943123,6,5440,0,test
0.006891713,0.9931083,7,14488,0,test
0.8649958,0.13500424,8,18530,2,test
0.9782165,0.021783428,9,24702,0,test
0.007930413,0.9920696,10,20534,0,test
0.98987156,0.010128412,11,9650,0,test
0.49956316,0.50043684,12,22488,0,test
0.9933303,0.0066696475,13,3172,0,test
0.98901993,0.010980011,14,13890,0,test
0.9926052,0.007394827,15,9125,0,test
0.0064093303,0.9935907,16,20475,0,test
0.99194616,0.008053832,17,9462,0,test
0.5862072,0.41379273,18,8002,0,test
0.007249601,0.9927504,19,14177,0,test
0.75816214,0.24183778,20,20150,1,test
0.01292944,0.9870705,21,8363,0,test
0.9974251,0.0025749356,22,1245,0,test
0.0127446735,0.98725533,23,12076,1,test
0.9643272,0.035672843,24,24105,0,test
0.011224946,0.988775,25,13985,0,test
0.8375683,0.16243173,26,10836,0,test
0.005126652,0.99487334,27,5343,2,test
0.9899455,0.010054475,28,10701,0,test
0.12072667,0.87927336,29,3460,0,test
0.9685716,0.031428345,30,24307,0,test
0.9941884,0.0058116033,31,5493,1,test
0.99189454,0.00810541,32,18817,0,test
0.053724762,0.94627523,33,10613,0,test
0.7786121,0.22138786,34,23593,1,test
0.005002496,0.9949975,35,11800,0,test
0.9172433,0.08275676,36,6033,0,test
0.03495783,0.9650422,37,5805,0,test
0.9183566,0.08164343,38,7267,0,test
0.9716689,0.02833115,39,11198,0,test
0.9923268,0.007673227,40,20426,0,test
0.9223659,0.07763415,41,14600,0,test
0.9066527,0.093347386,42,4826,0,test
0.0066802907,0.99331975,43,16182,1,test
0.6596658,0.34033418,44,16234,0,test
0.9935523,0.006447675,45,7161,0,test
0.014801164,0.9851989,46,8112,0,test
0.9952872,0.004712741,47,3231,0,test
0.9954405,0.0045595276,48,1450,0,test
0.008214074,0.99178594,49,15563,0,test
0.07105324,0.92894673,50,10392,0,test
0.9473606,0.052639365,51,400,0,test
0.99367046,0.0063294885,52,10768,0,test
0.8842429,0.11575708,53,17276,0,test
0.07945477,0.9205452,54,8059,0,test
0.0065551717,0.9934448,55,8244,0,test
0.89749765,0.10250234,56,22348,1,test
0.98744804,0.012551928,57,7365,0,test
0.9892146,0.010785401,58,13911,0,test
0.9609373,0.039062716,59,4124,1,test
0.9920415,0.007958475,60,1259,0,test
0.99608,0.0039200373,61,645,0,test
0.055171758,0.9448282,62,8657,0,test
0.7774599,0.22254008,63,5358,3,test
0.010552929,0.989447,64,14697,0,test
0.2493479,0.75065213,65,3931,0,test
0.005520106,0.9944799,66,18794,0,test
0.046699632,0.9533004,67,24439,0,test
0.99082786,0.009172183,68,16765,0,test
0.98918754,0.01081248,69,24986,0,test
0.0054277745,0.9945722,70,16139,0,test
0.005088841,0.99491113,71,9071,0,test
0.009381757,0.9906183,72,10656,1,test
0.0076849996,0.992315,73,2326,0,test
0.99344915,0.0065508545,74,24711,0,test
0.9970266,0.0029733512,75,12900,0,test
0.6910216,0.30897835,76,11428,0,test
0.9708956,0.029104432,77,12521,0,test
0.410354,0.58964604,78,6672,0,test
0.013353923,0.98664606,79,19675,2,test
0.15676911,0.8432309,80,20812,0,test
0.99439853,0.0056014694,81,6125,0,test
0.5966899,0.40331015,82,21070,1,test
0.8245039,0.17549612,83,23739,0,test
0.91999257,0.08000749,84,21557,0,test
0.005179843,0.9948201,85,18577,0,test
0.98987645,0.010123504,86,17292,0,test
0.024905995,0.975094,87,19691,0,test
0.010036448,0.9899636,88,13044,0,test
0.98969406,0.01030594,89,8686,0,test
0.85945153,0.14054848,90,12158,0,test
0.94799393,0.05200599,91,11686,0,test
0.93937504,0.060624935,92,10043,0,test
0.98794425,0.012055779,93,16376,0,test
0.99584717,0.0041528447,94,14116,0,test
0.99212205,0.007877928,95,9777,0,test
0.011160882,0.9888391,96,24157,0,test
0.006865549,0.9931344,97,19280,0,test
0.17031679,0.82968324,98,2496,0,test
0.9856264,0.014373571,99,3032,0,test
0.44773498,0.55226505,100,8899,0,test
0.005901701,0.9940983,101,1223,1,test
0.96565175,0.0343483,102,5462,0,test
0.6977493,0.30225068,103,12396,0,test
0.99348336,0.0065166377,104,8881,0,test
0.008304516,0.99169546,105,24527,0,test
0.9717937,0.028206293,106,9797,0,test
0.9056883,0.09431177,107,11092,0,test
0.9376083,0.062391736,108,24574,0,test
0.014855671,0.98514426,109,21445,0,test
0.014864619,0.9851354,110,4716,1,test
0.99653935,0.0034606447,111,3224,0,test
0.9817136,0.018286427,112,10199,0,test
0.009002799,0.9909972,113,10672,0,test
0.9799218,0.020078192,114,21051,0,test
0.027208863,0.9727912,115,11430,0,test
0.9788343,0.021165717,116,23103,0,test
0.98561805,0.014381937,117,11133,0,test
0.9458091,0.054190833,118,6964,1,test
0.98814195,0.011857986,119,5584,0,test
0.9919681,0.008031914,120,302,0,test
0.9973597,0.0026402685,121,2624,0,test
0.006585971,0.9934141,122,7498,0,test
0.9873553,0.012644759,123,2086,0,test
0.0143905515,0.9856095,124,13909,0,test
0.99337244,0.0066275373,125,1894,0,test
0.98954904,0.010450913,126,7299,0,test
0.0083949175,0.99160504,127,8135,0,test
0.99506396,0.004936027,128,9793,0,test
0.99530303,0.0046970192,129,18886,0,test
0.5297346,0.47026542,130,19563,0,test
0.0077607203,0.99223924,131,1119,0,test
0.013960685,0.9860393,132,8666,0,test
