0,1,2,3,4,5,6,7,index,identifier,chunk,split
0.008633775,0.0074361316,0.96961033,0.003584752,0.00485689,0.0011510355,0.0028558748,0.00187111,0,1358,0,test
0.9829683,0.0023042504,0.0067044757,0.0020176931,0.00096275966,0.0010180024,0.002464165,0.0015603127,1,807,0,test
0.007709082,0.006527164,0.9745306,0.002912963,0.0037032843,0.00093100994,0.00221966,0.0014663567,2,1966,0,test
0.98185235,0.0024664951,0.008477106,0.0018833432,0.0008783428,0.0008560855,0.0022155112,0.0013707168,3,1348,0,test
0.006671108,0.004078828,0.9794566,0.003085913,0.003184312,0.0007823514,0.0016644004,0.0010765328,4,1609,0,test
0.0047524185,0.0060196607,0.002914753,0.0031100437,0.0025683995,0.0064734616,0.97180396,0.0023573928,5,1504,0,test
0.00646103,0.004746471,0.9784087,0.0028739371,0.003658428,0.00087405933,0.0018180341,0.0011594063,6,1326,0,test
0.0077569527,0.006409307,0.97407115,0.0034224968,0.0035881435,0.00088466617,0.0023289018,0.0015383877,7,904,0,test
0.047118854,0.0024619575,0.8789099,0.044234127,0.014669328,0.0054656113,0.0042578913,0.0028822632,8,1208,0,test
0.005893943,0.0040350994,0.98016226,0.0029483575,0.0033756404,0.0008037333,0.0017375348,0.0010434409,9,395,0,test
0.0068317833,0.008066061,0.007977355,0.02496387,0.0034973708,0.012064497,0.93312603,0.0034729897,10,313,0,test
0.005785097,0.0039403653,0.9797734,0.0031197213,0.0037248482,0.00085861963,0.0016700428,0.0011279342,11,966,0,test
0.00823782,0.0058473973,0.97503114,0.003014212,0.0034885018,0.0008346801,0.0020994253,0.00144679,12,860,0,test
0.04168017,0.0021710368,0.8994288,0.03432569,0.011780977,0.0045517,0.004143901,0.0019178136,13,1740,0,test
0.97957337,0.0028325638,0.008819655,0.0021235358,0.0009178549,0.00110965,0.0028040514,0.0018193173,14,99,0,test
0.005312169,0.0036624246,0.98096246,0.0032155039,0.0035679643,0.00083175185,0.0014231219,0.0010245236,15,1510,0,test
0.9828477,0.002992981,0.005317553,0.0018549953,0.000937517,0.001175344,0.0028327345,0.0020410612,16,657,0,test
0.0067225858,0.0038358774,0.9797671,0.0030657386,0.0032912302,0.00076491834,0.0015032416,0.0010492447,17,1002,0,test
0.0052607926,0.9768761,0.004784176,0.0021234613,0.0029156567,0.0023527886,0.0026207508,0.0030662501,18,1802,0,test
0.98047125,0.0030365284,0.0064160535,0.0023112576,0.0009388322,0.0012495435,0.003343647,0.0022329919,19,118,0,test
0.018922798,0.0034141806,0.84879047,0.027945086,0.07296161,0.020951003,0.003212173,0.003802653,20,1666,0,test
0.9813927,0.0021516127,0.00851892,0.002253007,0.0008228902,0.00096713396,0.0024678714,0.0014258487,21,125,0,test
0.9794845,0.0024700027,0.010481721,0.0021161828,0.0009248256,0.0009298621,0.002256831,0.001336144,22,1361,0,test
