0,1,2,3,4,5,6,7,index,split
0.9919527,0.0011724263,0.0013717822,0.0009715103,0.0006290151,0.0012983128,0.0012744402,0.001329897,0,test
0.9922921,0.0010231909,0.0018805322,0.00096216187,0.0006034311,0.0011946285,0.0010586022,0.0009854031,1,test
0.0019639242,0.0019570542,0.0016146714,0.0021724275,0.00692897,0.97181267,0.0012796354,0.012270718,2,test
0.0024076705,0.003197233,0.0037605811,0.005524007,0.008422141,0.9508515,0.002479705,0.023357123,3,test
0.9905956,0.0011714984,0.003451795,0.000946317,0.00057382416,0.0010486143,0.001135765,0.00107663,4,test
0.0013749227,0.002736703,0.9910165,0.0010474739,0.0016194655,0.0008260081,0.0007749862,0.00060395285,5,test
0.0010617181,0.0023118579,0.99138343,0.0011749454,0.0018668473,0.000818244,0.0008780423,0.0005048223,6,test
0.0012178741,0.0016666548,0.9922867,0.0012481568,0.001423571,0.00068392593,0.0007632307,0.00070991926,7,test
0.36225477,0.5990919,0.017758524,0.004357449,0.0022452846,0.0041719438,0.006273569,0.0038466384,8,test
0.0010510738,0.0020506766,0.9921325,0.0010587403,0.0015128955,0.0008309701,0.0007853332,0.0005777961,9,test
0.0013049811,0.0017924736,0.99246347,0.0010671121,0.0013847386,0.00079569477,0.00067959394,0.00051200675,10,test
0.001617033,0.0022920314,0.9905935,0.0013278899,0.0016349913,0.0007449824,0.0011240405,0.0006655028,11,test
0.99216497,0.0010930615,0.0015164964,0.00088040583,0.0007398003,0.0013517301,0.0011180819,0.0011354838,12,test
0.9916726,0.0010010728,0.002410517,0.00097651087,0.00068175927,0.0012851143,0.0010979321,0.0008745343,13,test
0.001141898,0.0022552258,0.9918944,0.0010204806,0.0014899068,0.0008426632,0.00081986893,0.0005354388,14,test
0.0014557033,0.0018239734,0.991855,0.0010972123,0.0013645916,0.0009534233,0.0007925881,0.0006574487,15,test
0.0013479008,0.001372913,0.9917774,0.0013720714,0.0018444671,0.00090122886,0.000674277,0.0007096872,16,test
0.00095757697,0.0020865873,0.9914647,0.0013563641,0.0020566226,0.0008164608,0.000698003,0.00056361,17,test
0.93510866,0.0486847,0.0041286554,0.0026121894,0.001139473,0.0026007982,0.003484256,0.0022413475,18,test
0.0018609958,0.0030327758,0.0020806435,0.008280201,0.06386629,0.8854821,0.006315732,0.029081285,19,test
0.99169534,0.0011553622,0.0022125372,0.00087917957,0.000710038,0.0012535169,0.0011711271,0.0009229091,20,test
0.31453422,0.0058233575,0.660091,0.004511383,0.005375455,0.0041038,0.0037453535,0.0018154535,21,test
0.99003243,0.0017812222,0.001809357,0.0012209101,0.0007244927,0.00129415,0.00127251,0.0018648553,22,test
0.0016182389,0.00189435,0.99160916,0.0010419935,0.0013709468,0.0010720966,0.00078409194,0.0006092097,23,test
0.001958786,0.0029447179,0.00071953784,0.003851438,0.0020737825,0.003859093,0.0035532108,0.9810393,24,test
0.0012238863,0.0014691637,0.99267864,0.0011512802,0.0013365736,0.00081320456,0.0007935682,0.0005337489,25,test
0.001207068,0.0018985978,0.9914882,0.0011971188,0.0018360636,0.0008877667,0.0008604773,0.0006246395,26,test
0.001066142,0.0020531912,0.99226123,0.0012156835,0.0013118755,0.0007747366,0.0006667027,0.0006504755,27,test
0.0011396781,0.0022053693,0.9914385,0.0011569328,0.0015652113,0.0010595705,0.00083586556,0.00059892086,28,test
0.0010332178,0.0021629515,0.99156946,0.0012908414,0.0015536195,0.00088790676,0.0008472158,0.00065491314,29,test
0.99211043,0.0010716743,0.0013944894,0.0010320809,0.00069891376,0.0013545392,0.0012700538,0.0010677171,30,test
0.0011672659,0.0016339093,0.99220157,0.0011480693,0.001559508,0.0009060037,0.00079125795,0.0005922799,31,test
0.0010455346,0.0030432232,0.0007607608,0.0014927624,0.0011264475,0.000935995,0.9889925,0.0026026256,32,test
0.0013142482,0.001557845,0.9922511,0.0010992303,0.0016472116,0.00086852215,0.00075290166,0.0005088566,33,test
0.0013269279,0.001816097,0.99231356,0.0011101678,0.0012738568,0.00083775335,0.00066996936,0.000651578,34,test
0.001139287,0.0021765032,0.9912633,0.0010460265,0.0018736603,0.0010930585,0.0008013504,0.00060687267,35,test
0.0011333472,0.0016841311,0.9921191,0.0011983714,0.0014861526,0.0009710101,0.00077573676,0.00063207635,36,test
0.0013377744,0.0018873974,0.99146724,0.0010896736,0.002205292,0.0008436738,0.00066613266,0.0005028444,37,test
