0,1,2,3,4,5,6,7,index,split
0.97982293,0.0019113993,0.0034252985,0.004186234,0.0014462122,0.0019858791,0.0043700677,0.0028518864,0,test
0.98148626,0.001981081,0.0038452323,0.003574076,0.0013032305,0.0014849745,0.004081681,0.0022434446,1,test
0.0017190897,0.0034453906,0.0021394142,0.005086385,0.032070436,0.93772954,0.0040731058,0.013736648,2,test
0.018751368,0.023718577,0.75321966,0.011162906,0.052623283,0.035640605,0.014034134,0.09084945,3,test
0.9772758,0.0022018512,0.0047955983,0.0046089664,0.0012520179,0.0016218813,0.0050960663,0.003147816,4,test
0.0031506694,0.004602411,0.9782138,0.0016532203,0.003722936,0.0018783369,0.0025894598,0.004189146,5,test
0.0030275995,0.0046838727,0.97755605,0.001834056,0.0036803302,0.001833046,0.0029581308,0.0044269464,6,test
0.0028214108,0.0042558415,0.97727853,0.0022635253,0.003830815,0.0019521696,0.0026881874,0.00490964,7,test
0.9043401,0.030652022,0.008054831,0.011081559,0.0019303601,0.0031147255,0.031992786,0.008833652,8,test
0.0032482212,0.00415996,0.97869706,0.0016826632,0.0035595852,0.0019542463,0.0026614068,0.0040369844,9,test
0.0033687511,0.004415647,0.9779995,0.0017328067,0.0036188741,0.0019413732,0.0025048067,0.0044181366,10,test
0.0035088162,0.0043640947,0.9773655,0.002300372,0.003357239,0.0018229238,0.0029815212,0.0042995103,11,test
0.976487,0.0024006586,0.0040467945,0.005025949,0.0015337556,0.0021968936,0.0049468633,0.0033620882,12,test
0.9789898,0.002432156,0.0057595675,0.0038736446,0.0011911656,0.001355442,0.003939668,0.0024585396,13,test
0.003254016,0.004203879,0.9783442,0.0016940945,0.0035842338,0.0019809352,0.002789826,0.0041487613,14,test
0.0034446777,0.0044063916,0.97737247,0.0017844994,0.0034457883,0.0018495648,0.0029274232,0.0047691506,15,test
0.0035228145,0.004332977,0.97606134,0.0024689466,0.0036128203,0.0018593436,0.0028617906,0.00528,16,test
0.0030788537,0.0044239936,0.9773213,0.00220494,0.0040170914,0.0019441156,0.002744758,0.0042649936,17,test
0.93367714,0.03526176,0.0058402447,0.0062246406,0.0019930652,0.002693864,0.009572927,0.0047364123,18,test
