0,1,index,identifier,chunk,split
0.15510774,0.8448923,0,58,0,test
0.031444218,0.96855575,1,179,1,test
0.018662844,0.98133713,2,97,1,test
0.046121888,0.9538781,3,289,2,test
0.920644,0.079356015,4,223,1,test
0.041202523,0.95879745,5,91,2,test
0.04142487,0.9585751,6,100,2,test
0.012494964,0.98750496,7,257,2,test
0.55762905,0.44237095,8,308,2,test
0.96496594,0.035034027,9,302,2,test
0.011099428,0.98890054,10,140,0,test
0.96382606,0.036173925,11,223,3,test
0.9421037,0.05789627,12,31,2,test
0.01571949,0.98428047,13,44,1,test
0.011925828,0.9880741,14,145,1,test
0.96073776,0.039262187,15,196,0,test
0.5966994,0.40330058,16,124,0,test
0.6347788,0.36522117,17,96,1,test
0.23233159,0.7676684,18,35,2,test
0.016440727,0.9835593,19,66,1,test
0.9628809,0.037119053,20,189,1,test
0.9488249,0.05117511,21,178,2,test
0.9763765,0.023623457,22,15,2,test
0.9745195,0.025480585,23,21,2,test
0.099565595,0.9004344,24,299,0,test
0.012885091,0.9871149,25,122,1,test
0.93927926,0.060720813,26,26,2,test
0.9768637,0.023136334,27,27,1,test
0.9669718,0.033028238,28,301,1,test
0.02171285,0.97828716,29,103,1,test
0.03767891,0.9623211,30,282,2,test
0.84892327,0.15107676,31,333,0,test
0.033804953,0.96619505,32,139,0,test
0.016258277,0.98374176,33,222,1,test
0.13215987,0.8678402,34,231,2,test
0.029953556,0.9700465,35,182,2,test
0.94545543,0.054544635,36,141,2,test
0.9343995,0.065600455,37,10,0,test
0.010569411,0.98943055,38,259,1,test
0.025818922,0.97418106,39,111,1,test
0.01410613,0.98589385,40,292,2,test
0.013836953,0.9861631,41,265,0,test
0.015148644,0.9848513,42,226,0,test
0.07029182,0.9297082,43,133,2,test
0.29803678,0.70196325,44,69,0,test
0.97657067,0.02342937,45,153,1,test
0.028429046,0.97157097,46,250,0,test
0.07745666,0.92254335,47,206,6,test
0.0265423,0.9734577,48,228,2,test
0.97348964,0.026510373,49,195,1,test
0.9630334,0.036966655,50,169,1,test
0.045054372,0.9549456,51,299,3,test
0.033988524,0.96601146,52,167,2,test
0.016836593,0.9831634,53,218,0,test
0.54117906,0.4588209,54,232,0,test
0.56251955,0.4374804,55,134,0,test
0.03051146,0.9694885,56,222,0,test
0.9785366,0.021463374,57,33,2,test
0.9227268,0.07727319,58,104,2,test
0.038467098,0.9615329,59,133,6,test
0.97728914,0.022710873,60,287,0,test
0.019763902,0.9802361,61,65,2,test
0.3878642,0.6121358,62,333,2,test
0.10006119,0.8999388,63,123,0,test
0.15666312,0.8433369,64,150,1,test
0.016825814,0.98317415,65,322,1,test
0.016171653,0.9838283,66,133,1,test
0.9103357,0.08966428,67,305,1,test
0.9334688,0.06653118,68,34,1,test
0.9048567,0.09514331,69,127,2,test
0.047573116,0.95242685,70,177,2,test
0.96469927,0.03530072,71,118,2,test
0.96808684,0.031913202,72,98,1,test
0.1395985,0.86040145,73,18,0,test
0.9740657,0.025934316,74,255,2,test
0.010206578,0.9897934,75,140,1,test
0.020746537,0.9792534,76,219,2,test
0.44332632,0.55667365,77,113,0,test
0.97712415,0.022875864,78,275,1,test
0.9717757,0.028224269,79,7,1,test
0.197785,0.802215,80,251,3,test
0.61505216,0.38494787,81,211,2,test
0.9618923,0.03810767,82,158,0,test
0.014890003,0.98511004,83,323,0,test
0.9782321,0.021767901,84,115,1,test
0.88363504,0.116364956,85,113,3,test
0.02774059,0.97225946,86,138,0,test
0.022960741,0.9770393,87,278,0,test
0.90595156,0.094048455,88,207,0,test
0.014457172,0.9855428,89,43,3,test
0.045494415,0.95450556,90,75,1,test
0.12636483,0.8736352,91,249,3,test
0.95772445,0.042275485,92,253,2,test
0.03338908,0.9666109,93,306,2,test
0.26555237,0.7344476,94,249,6,test
0.92679673,0.07320321,95,91,1,test
0.067748636,0.93225133,96,277,0,test
0.9766575,0.02334253,97,15,0,test
0.016442059,0.9835579,98,221,0,test
0.031919435,0.9680806,99,92,3,test
0.96856254,0.031437483,100,158,1,test
0.016092597,0.98390746,101,23,2,test
0.9722559,0.027744114,102,181,1,test
0.017064214,0.9829358,103,3,1,test
0.023000788,0.9769992,104,167,0,test
0.9088152,0.09118481,105,198,1,test
0.086868994,0.91313106,106,49,1,test
0.900711,0.099288955,107,62,2,test
0.015690506,0.98430943,108,270,1,test
0.013126435,0.98687357,109,303,0,test
0.97694516,0.023054885,110,238,0,test
0.52310055,0.47689945,111,190,1,test
0.7787861,0.22121392,112,161,2,test
0.019519856,0.9804802,113,204,2,test
0.20362563,0.7963744,114,30,0,test
0.97170234,0.028297653,115,25,2,test
0.017306535,0.98269355,116,150,0,test
0.027354773,0.9726452,117,54,2,test
0.016087674,0.9839123,118,107,2,test
0.021277955,0.97872204,119,155,2,test
0.031941764,0.9680582,120,237,0,test
0.86561763,0.13438237,121,78,0,test
0.97534776,0.024652291,122,198,2,test
0.72519207,0.2748079,123,149,1,test
0.018254645,0.9817454,124,94,0,test
0.018480172,0.9815198,125,93,1,test
0.480101,0.519899,126,174,2,test
0.9682386,0.0317614,127,169,2,test
0.97058344,0.029416533,128,183,1,test
0.59002304,0.40997693,129,96,2,test
0.04836163,0.95163834,130,281,1,test
0.015396942,0.98460305,131,102,0,test
0.66764045,0.33235952,132,164,1,test
0.9242027,0.07579726,133,24,1,test
0.018958816,0.98104113,134,63,0,test
0.97252333,0.027476693,135,134,2,test
0.011066597,0.98893344,136,252,2,test
0.7054829,0.29451704,137,212,2,test
0.97813976,0.02186022,138,153,0,test
0.17952155,0.8204785,139,12,2,test
0.96534157,0.034658417,140,9,2,test
0.045366336,0.9546337,141,237,2,test
0.047919583,0.95208037,142,43,0,test
0.016073264,0.9839267,143,16,2,test
0.012587366,0.9874126,144,86,2,test
0.016066313,0.9839336,145,110,0,test
0.9685376,0.031462364,146,165,0,test
0.019154185,0.98084575,147,92,1,test
0.012338029,0.98766196,148,94,1,test
0.8798144,0.12018563,149,1,0,test
0.97755706,0.022442926,150,245,1,test
0.9726672,0.027332768,151,284,1,test
0.0126669,0.98733306,152,162,0,test
0.97622377,0.023776188,153,245,2,test
0.9730796,0.026920365,154,310,0,test
0.977182,0.022818048,155,258,0,test
0.013709245,0.98629075,156,218,2,test
0.08069797,0.91930205,157,17,2,test
0.9770607,0.022939367,158,19,1,test
0.97331613,0.026683884,159,68,0,test
0.017697223,0.9823027,160,322,2,test
0.9358964,0.06410355,161,31,1,test
0.1320061,0.8679939,162,307,2,test
0.97650516,0.023494883,163,101,1,test
0.947004,0.05299594,164,139,2,test
0.110398196,0.8896018,165,282,1,test
0.9783402,0.02165979,166,52,2,test
0.065237574,0.93476236,167,268,0,test
0.023228602,0.97677135,168,77,1,test
0.5428791,0.4571209,169,60,2,test
0.96447533,0.035524663,170,108,0,test
0.19130377,0.8086962,171,291,1,test
0.91940004,0.08059988,172,20,1,test
0.019769102,0.98023087,173,87,1,test
0.7466678,0.2533322,174,20,2,test
0.90494037,0.095059596,175,56,0,test
0.5384098,0.46159023,176,4,0,test
0.21645078,0.78354925,177,286,0,test
0.12110099,0.87889904,178,308,0,test
0.9441373,0.055862717,179,334,2,test
0.19419645,0.8058036,180,313,1,test
0.9764173,0.023582743,181,187,1,test
0.9570362,0.042963788,182,260,1,test
0.019919137,0.98008084,183,97,0,test
0.9601054,0.03989463,184,185,0,test
0.9334658,0.066534236,185,321,1,test
