0,1,index,identifier,chunk,split
0.0050552934,0.99494475,0,1511,0,test
0.9614446,0.038555425,1,1799,0,test
0.8403777,0.15962237,2,135,0,test
0.98668426,0.013315773,3,408,0,test
0.009986239,0.9900137,4,1693,0,test
0.014618005,0.98538196,5,1740,0,test
0.9933302,0.0066697868,6,289,0,test
0.98779184,0.0122081805,7,1666,0,test
0.07559792,0.9244021,8,757,0,test
0.9913811,0.008618851,9,879,0,test
0.98780257,0.012197465,10,551,0,test
0.007755985,0.99224406,11,339,0,test
0.991994,0.008005944,12,453,0,test
0.037250884,0.96274906,13,1704,0,test
0.003056923,0.99694306,14,669,0,test
0.4163219,0.5836781,15,1379,0,test
0.0042604045,0.9957396,16,497,0,test
0.9786694,0.021330649,17,1394,0,test
0.8950131,0.104986876,18,561,0,test
0.011517895,0.9884821,19,1085,0,test
0.023259576,0.9767404,20,1202,0,test
0.9123537,0.08764632,21,270,0,test
0.0037521415,0.9962478,22,602,0,test
0.008141118,0.9918589,23,220,0,test
0.70080954,0.29919046,24,1456,0,test
0.99197984,0.008020177,25,331,0,test
0.004647207,0.99535275,26,307,0,test
0.008445475,0.99155456,27,462,0,test
0.9869444,0.0130556,28,1736,0,test
0.9848402,0.015159833,29,1599,0,test
0.00514044,0.9948596,30,109,0,test
0.21299723,0.7870028,31,1395,0,test
0.0050694393,0.99493057,32,530,0,test
0.60814804,0.391852,33,677,0,test
0.97650164,0.023498379,34,888,0,test
0.04184045,0.9581595,35,526,0,test
0.0036739786,0.996326,36,620,0,test
0.0075318166,0.9924682,37,1541,0,test
0.98937994,0.01062007,38,1107,0,test
0.0029343504,0.9970656,39,535,0,test
0.008991553,0.99100846,40,1292,0,test
0.15420954,0.84579045,41,628,0,test
0.96223456,0.03776543,42,552,0,test
0.007718399,0.9922816,43,720,0,test
0.9927817,0.0072183837,44,1608,0,test
0.0031717706,0.99682826,45,1657,0,test
0.9854929,0.01450718,46,1057,0,test
0.9466439,0.053356078,47,1381,0,test
0.004202525,0.9957975,48,1343,0,test
0.005403547,0.9945964,49,203,0,test
0.018134804,0.9818652,50,111,0,test
0.9922599,0.0077400487,51,583,0,test
0.98676527,0.013234704,52,1040,0,test
0.79842997,0.20157002,53,1683,0,test
0.98570967,0.014290286,54,1422,0,test
0.9738174,0.026182568,55,29,0,test
0.003069497,0.99693054,56,782,0,test
0.0029029744,0.997097,57,973,0,test
0.003202232,0.99679774,58,65,0,test
0.32264113,0.67735887,59,1328,0,test
0.9930381,0.00696188,60,1373,0,test
0.003863782,0.99613625,61,1161,0,test
0.037380893,0.9626192,62,1758,0,test
0.0040121702,0.99598783,63,1461,0,test
0.99389815,0.00610187,64,188,0,test
0.0043004006,0.99569964,65,427,0,test
0.0060924604,0.9939075,66,965,0,test
0.98798954,0.012010497,67,298,0,test
0.0034949884,0.996505,68,382,0,test
0.8173527,0.18264727,69,1641,0,test
0.5971199,0.40288004,70,1470,0,test
0.9874237,0.012576205,71,932,0,test
0.9951002,0.0048998087,72,1494,0,test
0.0057736705,0.9942264,73,1536,0,test
0.0060014618,0.9939985,74,1117,0,test
0.005548296,0.9944517,75,843,0,test
0.8332908,0.16670917,76,1083,0,test
0.030347185,0.96965283,77,1313,0,test
0.987056,0.01294398,78,173,0,test
0.012805146,0.98719484,79,1319,0,test
0.06815795,0.931842,80,756,0,test
0.9885887,0.011411349,81,374,0,test
0.9159164,0.084083565,82,1312,0,test
0.98620427,0.013795755,83,70,0,test
0.95279354,0.047206447,84,482,0,test
0.8922963,0.107703656,85,1075,0,test
0.004186369,0.99581367,86,660,0,test
0.7989993,0.20100072,87,994,0,test
0.9916677,0.008332314,88,585,0,test
0.9553786,0.044621434,89,544,0,test
0.97588503,0.024115033,90,1775,0,test
0.0048820735,0.9951179,91,212,0,test
0.0049352096,0.9950648,92,1033,0,test
0.46808907,0.53191096,93,1285,0,test
0.0032842048,0.9967158,94,962,0,test
0.01582168,0.98417825,95,439,0,test
0.41534752,0.5846525,96,1706,0,test
0.9932274,0.0067725894,97,993,0,test
0.016044173,0.9839558,98,1628,0,test
0.6554363,0.34456375,99,593,0,test
0.0040280716,0.99597186,100,23,0,test
0.9785234,0.02147665,101,910,0,test
0.735912,0.264088,102,485,0,test
0.99125624,0.008743718,103,1270,0,test
0.0031487755,0.99685127,104,1632,0,test
0.9875737,0.012426326,105,350,0,test
0.97712976,0.022870312,106,1336,0,test
0.0047690603,0.995231,107,1286,0,test
0.99153167,0.008468266,108,1557,0,test
0.0045473548,0.9954527,109,881,0,test
0.08270177,0.91729826,110,1640,0,test
0.0055094827,0.9944905,111,892,0,test
0.004564564,0.9954354,112,575,0,test
0.90145755,0.09854243,113,864,0,test
0.9856822,0.0143177435,114,1298,0,test
0.99145085,0.008549163,115,365,0,test
0.9833602,0.016639829,116,767,0,test
0.9923529,0.0076471153,117,422,0,test
0.99333704,0.006662919,118,239,0,test
0.004504042,0.9954959,119,478,0,test
0.004724608,0.9952754,120,1762,0,test
0.9950656,0.004934409,121,237,0,test
0.0033688995,0.9966311,122,722,0,test
0.9944476,0.0055523883,123,233,0,test
0.9569005,0.043099474,124,354,0,test
0.9099052,0.090094835,125,914,0,test
0.15845159,0.8415484,126,1113,0,test
0.98986965,0.010130272,127,527,0,test
0.0048420397,0.9951579,128,1047,0,test
0.88023317,0.11976686,129,874,0,test
0.1326254,0.8673746,130,1507,0,test
0.043022744,0.95697725,131,978,0,test
0.0035315794,0.9964684,132,614,0,test
