0,1,index,identifier,chunk,split
0.0060379165,0.9939621,0,7538,0,test
0.99697816,0.0030218558,1,12502,0,test
0.0047041755,0.9952958,2,12960,0,test
0.004031555,0.99596846,3,83,2,test
0.15937598,0.84062403,4,13032,0,test
0.9961002,0.003899843,5,12339,0,test
0.0064935335,0.99350643,6,5440,0,test
0.0052261758,0.9947738,7,14488,0,test
0.68068814,0.31931186,8,18530,2,test
0.9959616,0.004038396,9,24702,0,test
0.005046642,0.99495333,10,20534,0,test
0.9963856,0.0036144452,11,9650,0,test
0.03670132,0.9632987,12,22488,0,test
0.9966929,0.0033070839,13,3172,0,test
0.9963471,0.0036529242,14,13890,0,test
0.99606776,0.0039322497,15,9125,0,test
0.004643296,0.99535674,16,20475,0,test
0.9956108,0.004389304,17,9462,0,test
0.3676455,0.63235444,18,8002,0,test
0.007031997,0.992968,19,14177,0,test
0.7855691,0.2144309,20,20150,1,test
0.017181106,0.9828189,21,8363,0,test
0.99679357,0.0032064023,22,1245,0,test
0.009779055,0.9902209,23,12076,1,test
0.9145695,0.08543053,24,24105,0,test
0.011194123,0.9888059,25,13985,0,test
0.7432819,0.25671813,26,10836,0,test
0.0065043718,0.9934956,27,5343,2,test
0.9967103,0.0032897322,28,10701,0,test
0.060172103,0.9398279,29,3460,0,test
0.9599526,0.040047467,30,24307,0,test
0.9970771,0.0029229508,31,5493,1,test
0.99710566,0.0028944009,32,18817,0,test
0.020805005,0.979195,33,10613,0,test
0.6444041,0.35559583,34,23593,1,test
0.004256001,0.99574393,35,11800,0,test
0.7605203,0.23947974,36,6033,0,test
0.03305009,0.96694994,37,5805,0,test
0.98418784,0.01581218,38,7267,0,test
0.9907074,0.009292626,39,11198,0,test
0.9971097,0.0028902583,40,20426,0,test
0.9793099,0.020690098,41,14600,0,test
0.9610045,0.03899549,42,4826,0,test
0.004221822,0.9957782,43,16182,1,test
0.8952348,0.10476521,44,16234,0,test
0.996534,0.0034660448,45,7161,0,test
0.009126543,0.99087346,46,8112,0,test
0.99573356,0.0042665103,47,3231,0,test
0.99427336,0.005726629,48,1450,0,test
0.00687158,0.9931284,49,15563,0,test
0.06113743,0.9388625,50,10392,0,test
0.988226,0.01177398,51,400,0,test
0.99721897,0.0027810626,52,10768,0,test
0.97849965,0.021500329,53,17276,0,test
0.248395,0.75160503,54,8059,0,test
0.006753854,0.9932461,55,8244,0,test
0.23141661,0.76858336,56,22348,1,test
0.9934809,0.0065190797,57,7365,0,test
0.99667144,0.0033284996,58,13911,0,test
0.9232548,0.07674527,59,4124,1,test
0.99342716,0.006572906,60,1259,0,test
0.9946629,0.0053371293,61,645,0,test
0.022631383,0.9773686,62,8657,0,test
0.74389213,0.25610787,63,5358,3,test
0.02977614,0.97022384,64,14697,0,test
0.2950847,0.7049153,65,3931,0,test
0.0056868377,0.99431324,66,18794,0,test
0.04633634,0.9536637,67,24439,0,test
0.9964479,0.0035520112,68,16765,0,test
0.9952285,0.004771503,69,24986,0,test
0.0056875646,0.9943124,70,16139,0,test
0.005509781,0.99449027,71,9071,0,test
0.007617168,0.9923828,72,10656,1,test
0.0061102556,0.9938897,73,2326,0,test
0.99403715,0.0059628203,74,24711,0,test
0.99667335,0.0033265876,75,12900,0,test
0.93485177,0.06514822,76,11428,0,test
0.98346794,0.01653199,77,12521,0,test
0.60057145,0.39942852,78,6672,0,test
0.009888535,0.9901114,79,19675,2,test
0.0472451,0.9527549,80,20812,0,test
0.9966689,0.003331117,81,6125,0,test
0.38384312,0.6161569,82,21070,1,test
0.77658314,0.2234169,83,23739,0,test
0.6433906,0.35660943,84,21557,0,test
0.004441429,0.9955585,85,18577,0,test
0.9953176,0.0046824403,86,17292,0,test
0.01482531,0.9851747,87,19691,0,test
0.009110654,0.9908894,88,13044,0,test
0.99619764,0.0038023319,89,8686,0,test
0.98814034,0.011859663,90,12158,0,test
0.95204854,0.04795153,91,11686,0,test
0.909367,0.090633,92,10043,0,test
0.99653375,0.0034662308,93,16376,0,test
0.99667126,0.003328772,94,14116,0,test
0.99609756,0.003902389,95,9777,0,test
0.0195234,0.9804766,96,24157,0,test
0.011498959,0.9885011,97,19280,0,test
0.29552236,0.70447767,98,2496,0,test
0.9965496,0.0034503855,99,3032,0,test
0.6667746,0.33322546,100,8899,0,test
0.004641714,0.9953583,101,1223,1,test
0.9727113,0.027288636,102,5462,0,test
0.43314636,0.5668537,103,12396,0,test
0.99563235,0.004367573,104,8881,0,test
0.026232868,0.97376716,105,24527,0,test
0.9962578,0.003742189,106,9797,0,test
0.9826958,0.017304197,107,11092,0,test
0.98641276,0.013587217,108,24574,0,test
0.009459692,0.9905404,109,21445,0,test
0.008241938,0.99175805,110,4716,1,test
0.9958497,0.004150282,111,3224,0,test
0.9889154,0.011084657,112,10199,0,test
0.011462275,0.9885378,113,10672,0,test
0.99176675,0.008233318,114,21051,0,test
0.009644787,0.99035525,115,11430,0,test
0.9691765,0.030823488,116,23103,0,test
0.996675,0.0033249883,117,11133,0,test
0.726613,0.273387,118,6964,1,test
0.99696726,0.003032775,119,5584,0,test
0.9966203,0.0033797012,120,302,0,test
0.9968682,0.003131805,121,2624,0,test
0.010220765,0.9897793,122,7498,0,test
0.9859475,0.014052458,123,2086,0,test
0.01452813,0.9854719,124,13909,0,test
0.9961331,0.0038668846,125,1894,0,test
0.99631375,0.0036862607,126,7299,0,test
0.0072691273,0.9927309,127,8135,0,test
0.99487656,0.005123418,128,9793,0,test
0.99591017,0.004089868,129,18886,0,test
0.12508449,0.87491554,130,19563,0,test
0.0043166587,0.9956833,131,1119,0,test
0.010026681,0.9899733,132,8666,0,test
0.006416203,0.99358374,133,12840,0,test
0.9255198,0.074480176,134,22813,0,test
0.005778866,0.9942212,135,11510,0,test
0.006541756,0.9934582,136,9251,0,test
0.9889392,0.011060796,137,20945,0,test
0.98735946,0.01264049,138,8628,0,test
0.0069478014,0.99305224,139,1590,0,test
0.9969627,0.0030372576,140,5504,0,test
0.016153472,0.98384655,141,17744,0,test
0.9948784,0.005121598,142,12927,0,test
0.9894546,0.010545383,143,13609,0,test
0.012952811,0.9870472,144,24147,0,test
0.040510077,0.9594899,145,18224,2,test
0.97739273,0.022607232,146,8398,1,test
0.01176484,0.9882351,147,20029,0,test
0.99668163,0.0033182902,148,6567,1,test
0.986878,0.013122012,149,9040,0,test
0.98283535,0.017164573,150,12957,0,test
0.54637736,0.4536226,151,215,0,test
0.9945562,0.005443801,152,23261,0,test
0.99609417,0.0039058418,153,8862,0,test
0.009769612,0.9902304,154,17696,0,test
0.9796761,0.020323873,155,11837,0,test
0.99730057,0.0026994734,156,9773,0,test
0.03644709,0.96355295,157,23183,0,test
0.931625,0.06837496,158,9229,0,test
0.03306882,0.9669312,159,6870,0,test
0.00965617,0.9903438,160,20273,0,test
0.6450882,0.35491183,161,22314,0,test
0.015644206,0.98435575,162,15844,0,test
0.99579793,0.0042020003,163,19432,0,test
0.99554586,0.00445417,164,2885,0,test
0.007605452,0.99239457,165,23360,0,test
0.021061482,0.97893846,166,22129,0,test
0.0070422995,0.9929577,167,2390,0,test
0.021936573,0.9780634,168,342,0,test
0.99702233,0.0029776574,169,14431,0,test
0.99632204,0.0036779917,170,12999,0,test
0.9864891,0.01351086,171,22475,0,test
0.005643235,0.9943567,172,12156,0,test
0.25668803,0.743312,173,17604,0,test
0.99331915,0.006680828,174,20089,0,test
0.99326575,0.0067342487,175,22025,0,test
0.9580499,0.041950073,176,20876,0,test
0.0886537,0.91134626,177,11283,0,test
0.0072770943,0.9927229,178,24391,0,test
0.9965404,0.003459647,179,18520,1,test
0.019669488,0.9803305,180,12115,0,test
0.9729575,0.027042465,181,19315,0,test
0.8953204,0.1046796,182,1155,0,test
0.9964077,0.0035922574,183,16936,0,test
0.9947312,0.0052688336,184,7967,0,test
0.8861247,0.11387532,185,13166,0,test
0.011551052,0.9884489,186,4125,0,test
0.016779013,0.98322093,187,4811,0,test
0.0064903754,0.9935096,188,8726,0,test
0.99158067,0.008419349,189,10934,0,test
0.9957029,0.004297051,190,16884,0,test
0.00562975,0.9943703,191,23481,0,test
0.0077529326,0.9922471,192,13316,0,test
0.997531,0.0024690647,193,19110,1,test
0.0050610667,0.99493897,194,20360,0,test
0.9966723,0.003327752,195,14255,0,test
0.0068080663,0.9931919,196,13389,0,test
0.3903744,0.6096256,197,17428,0,test
0.0072522038,0.99274784,198,6520,0,test
0.9921876,0.0078123477,199,6304,0,test
0.9790404,0.020959562,200,8627,1,test
0.016547054,0.983453,201,21403,1,test
0.9962745,0.003725574,202,23006,2,test
0.7654989,0.2345011,203,10808,0,test
0.5716167,0.42838332,204,10196,0,test
0.7936178,0.20638226,205,21272,0,test
0.020740619,0.9792594,206,12550,0,test
0.17919801,0.82080203,207,17384,1,test
0.1401884,0.85981154,208,16742,0,test
0.97899103,0.021008944,209,9321,0,test
0.9297102,0.0702898,210,10266,0,test
0.8113417,0.1886583,211,13450,0,test
0.024800014,0.9752,212,19246,0,test
0.96831703,0.031682987,213,16265,0,test
0.99625576,0.0037442802,214,20123,0,test
0.0067714476,0.9932286,215,15499,0,test
0.019202739,0.9807973,216,968,0,test
0.013474981,0.98652506,217,17659,0,test
0.99605584,0.0039441176,218,12966,0,test
0.025990611,0.9740094,219,12062,0,test
0.020387923,0.97961205,220,13477,0,test
0.9671406,0.03285936,221,6657,0,test
0.008598304,0.99140173,222,3875,0,test
0.0083904285,0.9916095,223,1110,1,test
0.99640214,0.0035978411,224,14292,0,test
0.30025908,0.6997409,225,4903,2,test
0.006458369,0.9935416,226,17007,1,test
0.99518603,0.0048140115,227,23851,0,test
0.010862236,0.9891377,228,22201,1,test
0.0056481925,0.99435174,229,20156,0,test
0.99512947,0.0048705083,230,11732,0,test
0.00930169,0.9906983,231,3411,0,test
0.992164,0.007836023,232,12169,0,test
0.0060380623,0.9939619,233,17832,1,test
0.031255398,0.9687446,234,7003,0,test
0.99664706,0.0033529624,235,21222,0,test
0.006509784,0.9934902,236,7770,0,test
0.9968078,0.0031921628,237,15026,0,test
0.079823285,0.92017674,238,10602,0,test
0.9966581,0.0033418776,239,9528,0,test
0.043323576,0.9566765,240,7849,0,test
0.7052199,0.29478002,241,8771,0,test
0.6629564,0.33704352,242,22020,1,test
0.99600154,0.0039983997,243,14036,0,test
0.88408995,0.11591,244,22067,0,test
0.1082792,0.8917208,245,18152,0,test
0.9962549,0.003745061,246,21468,0,test
0.9966845,0.003315503,247,23585,1,test
0.70259315,0.29740685,248,11769,1,test
0.17312567,0.8268744,249,2645,0,test
0.029051663,0.97094834,250,5711,0,test
0.011043611,0.9889564,251,3319,0,test
0.00652249,0.99347746,252,10313,0,test
0.007437128,0.99256283,253,16185,0,test
0.010251311,0.98974866,254,6892,0,test
0.99193877,0.008061244,255,1282,0,test
0.9961999,0.0038001144,256,20552,0,test
0.9963742,0.0036257657,257,9191,0,test
