0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,index,identifier,chunk,split
0.006223547,0.012546737,0.027727954,0.60287476,0.0060086777,0.018620446,0.042163707,0.013796351,0.03368698,0.0029548036,0.011544076,0.026001781,0.019082984,0.0049833287,0.010149387,0.0075842254,0.00986526,0.0026642794,0.011864005,0.011304134,0.0040114736,0.09967556,0.014665436,0,3561,0,test
0.005466727,0.008784624,0.0073832287,0.026536314,0.004871964,0.006646642,0.014666109,0.006444627,0.009011828,0.009543352,0.013356209,0.011248533,0.0041693947,0.011445968,0.67375994,0.048916835,0.031317014,0.015820306,0.011209158,0.011537,0.0018116757,0.034920957,0.03113159,1,181,0,test
0.008377825,0.007846451,0.00510702,0.012614371,0.0034767997,0.0041889264,0.0066222395,0.0031841106,0.002502119,0.0054915952,0.0034703682,0.0058855177,0.0018144756,0.012506893,0.8533064,0.011229623,0.0052586324,0.0078903185,0.006419251,0.004193401,0.0014754593,0.010358813,0.016779331,2,2658,0,test
0.0077969744,0.021659108,0.043110892,0.0038863057,0.016612587,0.003928758,0.024515506,0.01116249,0.019322557,0.03045259,0.013287595,0.011409601,0.012630785,0.0059518204,0.005481571,0.023021858,0.008184921,0.006558095,0.00997887,0.008101681,0.61779344,0.061905675,0.03324635,3,3930,0,test
0.003581441,0.023956895,0.015157645,0.18210201,0.008378258,0.005429758,0.047956143,0.015383922,0.022682812,0.027752526,0.01575919,0.016025653,0.036151417,0.010059961,0.10235692,0.16837008,0.033444084,0.01680283,0.03624165,0.029920492,0.00543269,0.10236764,0.074686036,4,1824,0,test
0.75534785,0.02143622,0.023109345,0.0027691794,0.0033479845,0.0076729804,0.0073792166,0.020967953,0.0043322667,0.001871591,0.004081688,0.0045150854,0.0028668798,0.0051795263,0.03430915,0.003800236,0.014798033,0.004481993,0.0041049398,0.008898419,0.007929188,0.0459981,0.010802109,5,245,0,test
0.003729879,0.009034369,0.0064473427,0.0028449083,0.7807723,0.0043142918,0.016160922,0.0022781393,0.014162365,0.04516452,0.0067653265,0.0024065757,0.007923343,0.0028525055,0.0020401955,0.0032512331,0.020371757,0.003130968,0.0051537626,0.0052935025,0.02165559,0.022888036,0.011358133,6,1813,0,test
0.013888886,0.028347494,0.052298255,0.006404756,0.009196,0.020535655,0.033137273,0.011704823,0.02762693,0.0050501847,0.044008583,0.028275419,0.007489468,0.40983286,0.012377367,0.011491909,0.005609893,0.0067082485,0.028447874,0.00733879,0.008468672,0.16177888,0.059981704,7,489,0,test
0.007832465,0.027962003,0.035160176,0.010650524,0.006273195,0.00684737,0.03608791,0.0118361395,0.0209287,0.00883239,0.017173503,0.014109972,0.010785824,0.4127451,0.027515884,0.04941779,0.0037250197,0.0046459404,0.030300096,0.004093706,0.008800751,0.10156661,0.1427089,8,2760,0,test
0.003278437,0.0023813546,0.004280313,0.0028336218,0.0048544616,0.0039342255,0.0074241147,0.0046282955,0.007641162,0.0034544358,0.90721834,0.008125713,0.0038607146,0.0031499933,0.0022205727,0.0054823956,0.0035153246,0.0031867777,0.004358071,0.0028079355,0.0038292806,0.005599258,0.001935195,9,1735,0,test
0.0026117435,0.016782168,0.013006938,0.004670745,0.0137185445,0.004211595,0.011464279,0.0059252298,0.028755229,0.75104356,0.013926865,0.003800753,0.0052813995,0.0034815094,0.00952465,0.008132395,0.006084851,0.009623851,0.011359588,0.016536992,0.0071970476,0.032583933,0.020276127,10,2781,0,test
0.014101245,0.026566854,0.0472164,0.008704753,0.008226642,0.006031439,0.006663352,0.3503622,0.027373511,0.0078114574,0.015385259,0.002813612,0.0035785278,0.0039853975,0.011302059,0.008245267,0.012687473,0.007160264,0.0068860045,0.39343747,0.007769129,0.019756224,0.0039354386,11,660,0,test
0.0022955928,0.021117173,0.013391333,0.007943456,0.0068094507,0.005985666,0.014381324,0.015373817,0.03545938,0.13455829,0.10094357,0.020240815,0.016446838,0.028365744,0.029027449,0.24592021,0.007954133,0.0062265936,0.012214449,0.0075622327,0.014503693,0.049924415,0.20335442,12,3270,0,test
0.0025651895,0.007725298,0.0066029653,0.0056073256,0.0057989815,0.0076230536,0.0074231536,0.0034473015,0.005404333,0.0035827623,0.004403235,0.0056577916,0.8623623,0.002039962,0.0018706134,0.024587018,0.00512465,0.0026429787,0.0072381618,0.0021725162,0.005003757,0.014459414,0.006657261,13,1344,0,test
0.0018889006,0.0097009055,0.008355964,0.015420784,0.004478338,0.009044564,0.0072878324,0.0027376236,0.0041410155,0.00490966,0.0037419572,0.011336697,0.8030386,0.0038704777,0.0031909146,0.020900983,0.0046932083,0.0048185303,0.03133222,0.0022426771,0.0038287598,0.026653128,0.012386226,14,1096,0,test
0.0052307798,0.016148679,0.022810107,0.00975413,0.051829763,0.04765335,0.026337625,0.011843322,0.046632327,0.018027285,0.043223847,0.09562267,0.04280394,0.02191871,0.0038348902,0.04351536,0.009211229,0.0020976467,0.017999165,0.004264137,0.14809228,0.107235394,0.20391336,15,3972,0,test
0.05597944,0.12236168,0.04252612,0.01032976,0.011562813,0.13337934,0.020184271,0.015398113,0.019027455,0.0046760393,0.0126053635,0.010819125,0.00784459,0.010522309,0.034468543,0.0075500715,0.011811689,0.013446781,0.0096990215,0.044102874,0.019898385,0.3387409,0.043065403,16,1122,0,test
0.008575246,0.1715649,0.022013253,0.010358657,0.006526556,0.00410789,0.005471713,0.017999578,0.009738567,0.0059478316,0.0075949505,0.0026752392,0.004502986,0.0019005808,0.00730302,0.004956555,0.014389582,0.0033595958,0.005398351,0.6558502,0.004342212,0.02323635,0.0021861347,17,2826,0,test
0.0074969567,0.005410074,0.017245656,0.0058235875,0.002202144,0.0034190193,0.0040589506,0.8471259,0.015843349,0.0029694587,0.007443384,0.0026995917,0.0022718546,0.004367616,0.0032816716,0.007016777,0.0023937763,0.0029698666,0.0038458633,0.015023806,0.016900348,0.013692005,0.0064985063,18,3593,0,test
0.002025694,0.015233102,0.012335037,0.005014941,0.013673872,0.0037347365,0.013430417,0.0029192478,0.018246613,0.7491349,0.01166635,0.005117789,0.008595884,0.004700802,0.010152289,0.009724995,0.004543247,0.007094429,0.019382002,0.0075711007,0.007658812,0.03292724,0.035116553,19,1990,0,test
0.009972125,0.011955957,0.025426226,0.004772112,0.008842923,0.0029547794,0.017216243,0.0102825435,0.015320194,0.013810447,0.0071067684,0.006636231,0.010528084,0.0042436835,0.0024836457,0.007354587,0.008337658,0.0038024068,0.0048208437,0.00551141,0.74435055,0.049310904,0.024959719,20,1756,0,test
0.031251665,0.017095545,0.017110787,0.0049085547,0.049656007,0.0059274347,0.019426925,0.010892381,0.013152216,0.01125082,0.006748492,0.0046507753,0.010621263,0.0030252668,0.0058713923,0.0068101133,0.3630317,0.010222869,0.0068724533,0.028512394,0.29047015,0.07010456,0.012386277,21,3547,0,test
0.0067271558,0.019903358,0.021920972,0.012072718,0.016230313,0.0189378,0.02224909,0.036309697,0.031567346,0.025792805,0.012529886,0.017279958,0.013824258,0.018081812,0.008546128,0.03582616,0.0053499914,0.0046872636,0.009890765,0.006016253,0.22381015,0.08318284,0.34926325,22,2684,0,test
0.0043119686,0.020874042,0.03940459,0.56670415,0.007347715,0.004956617,0.035331897,0.006802146,0.029459205,0.007943906,0.018930685,0.013709945,0.02215314,0.004693919,0.029664626,0.027400598,0.013566537,0.005260987,0.016740434,0.029043335,0.0032968696,0.0816535,0.010749212,23,2396,0,test
0.005923791,0.022742786,0.017608395,0.008625343,0.0057947068,0.011844049,0.024574056,0.018920643,0.025387697,0.027585607,0.022129875,0.043724317,0.044150487,0.040202197,0.013769942,0.10479664,0.0045978054,0.0050139655,0.02358727,0.0033205142,0.07797036,0.07063399,0.37709555,24,1026,0,test
0.01053509,0.0060857516,0.018357467,0.00898114,0.014247717,0.040698342,0.028886257,0.47142494,0.20604102,0.004967998,0.02995546,0.0031364893,0.0069070975,0.014056258,0.0035031987,0.027453061,0.00859842,0.0052573304,0.0026677684,0.011109858,0.021199964,0.03287218,0.023057168,25,1207,0,test
0.011960044,0.06921679,0.03756451,0.095377065,0.007044565,0.0063795904,0.03139609,0.039512012,0.023472356,0.011361283,0.009236809,0.0070271497,0.0048752255,0.004065075,0.05958863,0.009855108,0.050114047,0.0063282843,0.011821729,0.3680682,0.004793457,0.11782802,0.013114048,26,4016,0,test
0.009125942,0.010319236,0.018458156,0.01105066,0.004677261,0.014656248,0.01623493,0.0041883914,0.00434684,0.007730778,0.014326677,0.39169663,0.0067904703,0.024964513,0.030937638,0.007776699,0.0035897049,0.022944415,0.29064277,0.004145658,0.016740175,0.04228332,0.042372845,27,771,0,test
0.009786219,0.10909171,0.024646409,0.009206032,0.008566041,0.0045531113,0.0066779894,0.030404387,0.014263469,0.0073693506,0.010495777,0.002281954,0.004291735,0.0018135543,0.0065089795,0.005800259,0.017889263,0.004379023,0.0052524772,0.6839262,0.0068565025,0.0234863,0.00245334,28,1971,0,test
0.0031391247,0.011010582,0.010192208,0.0050462424,0.03057478,0.03208171,0.016117098,0.0027780472,0.008201811,0.007255794,0.0073707835,0.011185217,0.66137064,0.0051403143,0.006201887,0.07452785,0.012093382,0.011389716,0.025564788,0.0029316237,0.007131847,0.03045818,0.018236453,29,3703,0,test
0.011058167,0.016478388,0.027144097,0.010617963,0.016026977,0.031587996,0.017429145,0.044292193,0.045729447,0.020720547,0.020017829,0.02564433,0.013809407,0.014120894,0.008967988,0.022657804,0.014449317,0.0048616896,0.011951929,0.007012684,0.2941536,0.16222025,0.15904738,30,3922,0,test
0.0052439477,0.009517185,0.011745533,0.0031568555,0.0045811995,0.005699156,0.006455702,0.003680892,0.0045883246,0.006436549,0.006163276,0.0029103705,0.0049645007,0.007887056,0.008576951,0.0077346684,0.004491426,0.661049,0.18748097,0.008693204,0.00366722,0.029117571,0.0061584287,31,2495,0,test
