SLURM NODE: kn052
[I 2026-03-10 07:33:05,433] Using an existing study with name 'SST-2-Attention_distillation' instead of creating a new one.
Unbound optimization already completed.

[UPDATE] Unbound limits: {'batch_size': (np.int64(32), np.int64(128)), 'threshold': (np.float64(0.6), np.float64(0.8)), 'attention_heads': (np.int64(1), np.int64(8)), 'hidden_dimension': (np.int64(32), np.int64(128)), 'number_of_hidden_layers': (np.int64(0), np.int64(2)), 'dropout_rate': (np.float64(0.1), np.float64(0.4)), 'learning_rate': (np.float64(0.0001), np.float64(0.001)), 'weight_decay': (np.float64(1e-06), np.float64(0.0001))}
[I 2026-03-10 07:33:06,469] Using an existing study with name 'SST-2-Attention_distillation-unbound' instead of creating a new one.
Last trial state: 0
Enqueuing hyper-parameters: {'batch_size': 128, 'threshold': 0.63, 'attention_heads': 2, 'hidden_dimension': 106, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3099468982393131, 'learning_rate': 0.00027513167722415985, 'weight_decay': 5.743529346488245e-05}
[I 2026-03-10 09:27:25,532] Trial 58 finished with value: 0.9128440366972477 and parameters: {'batch_size': 128, 'threshold': 0.63, 'attention_heads': 2, 'hidden_dimension': 106, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3099468982393131, 'learning_rate': 0.00027513167722415985, 'weight_decay': 5.743529346488245e-05}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-10 11:31:13,294] Trial 59 finished with value: 0.9094036697247706 and parameters: {'batch_size': 64, 'threshold': 0.6, 'attention_heads': 7, 'hidden_dimension': 104, 'number_of_hidden_layers': 0, 'dropout_rate': 0.12040405213478009, 'learning_rate': 0.00016983252645916378, 'weight_decay': 6.092385983184067e-05}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-10 13:50:59,342] Trial 60 finished with value: 0.908256880733945 and parameters: {'batch_size': 32, 'threshold': 0.63, 'attention_heads': 1, 'hidden_dimension': 122, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3718371729708322, 'learning_rate': 0.0004929635470007514, 'weight_decay': 1.8300987807523275e-06}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-10 15:51:15,448] Trial 61 finished with value: 0.9105504587155964 and parameters: {'batch_size': 112, 'threshold': 0.6, 'attention_heads': 1, 'hidden_dimension': 94, 'number_of_hidden_layers': 1, 'dropout_rate': 0.30984408236857697, 'learning_rate': 0.00018401049941228268, 'weight_decay': 2.2138140572789194e-06}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-10 17:48:25,450] Trial 62 finished with value: 0.908256880733945 and parameters: {'batch_size': 128, 'threshold': 0.71, 'attention_heads': 3, 'hidden_dimension': 122, 'number_of_hidden_layers': 1, 'dropout_rate': 0.27129477379220324, 'learning_rate': 0.0005300323146127252, 'weight_decay': 4.665552174440655e-06}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-10 19:44:31,262] Trial 63 finished with value: 0.9151376146788991 and parameters: {'batch_size': 128, 'threshold': 0.64, 'attention_heads': 1, 'hidden_dimension': 122, 'number_of_hidden_layers': 1, 'dropout_rate': 0.17926839499061492, 'learning_rate': 0.00026012909225267344, 'weight_decay': 1.7933766911468785e-05}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-10 21:39:33,789] Trial 64 finished with value: 0.9128440366972477 and parameters: {'batch_size': 128, 'threshold': 0.63, 'attention_heads': 6, 'hidden_dimension': 33, 'number_of_hidden_layers': 1, 'dropout_rate': 0.10508664966837399, 'learning_rate': 0.0008851000340087059, 'weight_decay': 1.4890199302739263e-05}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-10 23:37:53,617] Trial 65 finished with value: 0.908256880733945 and parameters: {'batch_size': 128, 'threshold': 0.6599999999999999, 'attention_heads': 5, 'hidden_dimension': 93, 'number_of_hidden_layers': 1, 'dropout_rate': 0.36880757445494144, 'learning_rate': 0.0001495637068881792, 'weight_decay': 3.916676142530095e-05}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-11 01:32:24,707] Trial 66 finished with value: 0.9151376146788991 and parameters: {'batch_size': 112, 'threshold': 0.63, 'attention_heads': 4, 'hidden_dimension': 59, 'number_of_hidden_layers': 0, 'dropout_rate': 0.36187020394544667, 'learning_rate': 0.00020100882800572374, 'weight_decay': 1.3714846326541773e-05}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-11 03:28:33,258] Trial 67 finished with value: 0.9139908256880734 and parameters: {'batch_size': 128, 'threshold': 0.6, 'attention_heads': 1, 'hidden_dimension': 123, 'number_of_hidden_layers': 0, 'dropout_rate': 0.17743327313065746, 'learning_rate': 0.0004568578730690993, 'weight_decay': 9.597599628400433e-06}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-11 05:28:11,125] Trial 68 finished with value: 0.9048165137614679 and parameters: {'batch_size': 112, 'threshold': 0.6799999999999999, 'attention_heads': 1, 'hidden_dimension': 70, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3705758372160151, 'learning_rate': 0.0002290563598886902, 'weight_decay': 2.238471611402056e-05}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-11 07:26:30,067] Trial 69 finished with value: 0.9151376146788991 and parameters: {'batch_size': 128, 'threshold': 0.63, 'attention_heads': 3, 'hidden_dimension': 68, 'number_of_hidden_layers': 1, 'dropout_rate': 0.37720342263204143, 'learning_rate': 0.00017528643761283882, 'weight_decay': 1.0994484053024084e-05}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-11 09:26:04,713] Trial 70 finished with value: 0.9036697247706422 and parameters: {'batch_size': 96, 'threshold': 0.6, 'attention_heads': 2, 'hidden_dimension': 126, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3803167604776433, 'learning_rate': 0.00029127132563762847, 'weight_decay': 1.8787870309903415e-06}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-11 11:18:40,330] Trial 71 finished with value: 0.9071100917431193 and parameters: {'batch_size': 128, 'threshold': 0.63, 'attention_heads': 2, 'hidden_dimension': 87, 'number_of_hidden_layers': 2, 'dropout_rate': 0.349660082123902, 'learning_rate': 0.00012181221614566223, 'weight_decay': 6.987067002422755e-06}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-11 13:28:13,583] Trial 72 finished with value: 0.9048165137614679 and parameters: {'batch_size': 48, 'threshold': 0.75, 'attention_heads': 1, 'hidden_dimension': 125, 'number_of_hidden_layers': 0, 'dropout_rate': 0.21490300716145783, 'learning_rate': 0.00016939884609696497, 'weight_decay': 3.850589763546089e-06}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-11 15:23:48,052] Trial 73 finished with value: 0.9036697247706422 and parameters: {'batch_size': 128, 'threshold': 0.6599999999999999, 'attention_heads': 1, 'hidden_dimension': 116, 'number_of_hidden_layers': 0, 'dropout_rate': 0.38908030822854084, 'learning_rate': 0.00022305856802218971, 'weight_decay': 1.1915652494125033e-06}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-11 17:18:25,165] Trial 74 finished with value: 0.9105504587155964 and parameters: {'batch_size': 128, 'threshold': 0.65, 'attention_heads': 2, 'hidden_dimension': 122, 'number_of_hidden_layers': 0, 'dropout_rate': 0.37510082270786727, 'learning_rate': 0.0003020633536418143, 'weight_decay': 1.809301084889546e-05}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-11 19:22:03,949] Trial 75 finished with value: 0.9105504587155964 and parameters: {'batch_size': 112, 'threshold': 0.64, 'attention_heads': 1, 'hidden_dimension': 122, 'number_of_hidden_layers': 1, 'dropout_rate': 0.16390059259183648, 'learning_rate': 0.00013533577707904233, 'weight_decay': 3.390270096988657e-05}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-11 21:23:18,452] Trial 76 finished with value: 0.9128440366972477 and parameters: {'batch_size': 128, 'threshold': 0.63, 'attention_heads': 1, 'hidden_dimension': 108, 'number_of_hidden_layers': 1, 'dropout_rate': 0.1778047567939575, 'learning_rate': 0.0002529542278301761, 'weight_decay': 3.114230096342905e-05}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-11 23:16:12,789] Trial 77 finished with value: 0.9105504587155964 and parameters: {'batch_size': 128, 'threshold': 0.69, 'attention_heads': 2, 'hidden_dimension': 92, 'number_of_hidden_layers': 0, 'dropout_rate': 0.21489607456954252, 'learning_rate': 0.00020389191936172102, 'weight_decay': 2.3165711613757296e-05}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-12 01:10:53,348] Trial 78 finished with value: 0.9094036697247706 and parameters: {'batch_size': 112, 'threshold': 0.63, 'attention_heads': 1, 'hidden_dimension': 113, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3891635844129018, 'learning_rate': 0.0006051523225748957, 'weight_decay': 1.6839318082834675e-06}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-12 03:04:05,456] Trial 79 finished with value: 0.9105504587155964 and parameters: {'batch_size': 128, 'threshold': 0.6, 'attention_heads': 3, 'hidden_dimension': 104, 'number_of_hidden_layers': 0, 'dropout_rate': 0.21735382438626516, 'learning_rate': 0.0002858908206937586, 'weight_decay': 3.9120204937569585e-05}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-12 05:08:36,580] Trial 80 finished with value: 0.908256880733945 and parameters: {'batch_size': 48, 'threshold': 0.6699999999999999, 'attention_heads': 2, 'hidden_dimension': 126, 'number_of_hidden_layers': 0, 'dropout_rate': 0.1811216305065972, 'learning_rate': 0.0003403107622141696, 'weight_decay': 2.1377303028081163e-05}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-12 07:07:17,500] Trial 81 finished with value: 0.9139908256880734 and parameters: {'batch_size': 72, 'threshold': 0.63, 'attention_heads': 1, 'hidden_dimension': 123, 'number_of_hidden_layers': 1, 'dropout_rate': 0.1295485939922433, 'learning_rate': 0.00015018028316047695, 'weight_decay': 4.937333799108492e-06}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-12 09:01:43,136] Trial 82 finished with value: 0.9128440366972477 and parameters: {'batch_size': 112, 'threshold': 0.71, 'attention_heads': 2, 'hidden_dimension': 122, 'number_of_hidden_layers': 1, 'dropout_rate': 0.18702551864694364, 'learning_rate': 0.0002567161627998346, 'weight_decay': 7.16987116688321e-06}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-12 10:56:13,253] Trial 83 finished with value: 0.911697247706422 and parameters: {'batch_size': 112, 'threshold': 0.63, 'attention_heads': 7, 'hidden_dimension': 50, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3876487940223424, 'learning_rate': 0.0002036551513794709, 'weight_decay': 1.2397471512118317e-05}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-12 12:51:58,443] Trial 84 finished with value: 0.9059633027522935 and parameters: {'batch_size': 112, 'threshold': 0.63, 'attention_heads': 4, 'hidden_dimension': 42, 'number_of_hidden_layers': 0, 'dropout_rate': 0.343988704616106, 'learning_rate': 0.00019127151236715922, 'weight_decay': 9.480113550160691e-06}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-12 14:51:06,463] Trial 85 finished with value: 0.9151376146788991 and parameters: {'batch_size': 112, 'threshold': 0.62, 'attention_heads': 3, 'hidden_dimension': 116, 'number_of_hidden_layers': 1, 'dropout_rate': 0.29255642120977005, 'learning_rate': 0.0003261392629441451, 'weight_decay': 7.858001027152974e-06}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-12 16:48:43,732] Trial 86 finished with value: 0.9094036697247706 and parameters: {'batch_size': 120, 'threshold': 0.6, 'attention_heads': 1, 'hidden_dimension': 101, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3472709127188299, 'learning_rate': 0.00020783092430471504, 'weight_decay': 9.830388053247338e-06}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-12 18:52:31,152] Trial 87 finished with value: 0.9174311926605505 and parameters: {'batch_size': 128, 'threshold': 0.65, 'attention_heads': 1, 'hidden_dimension': 81, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3396420752165492, 'learning_rate': 0.00025089586557656545, 'weight_decay': 1.527738628216252e-05}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-12 20:47:38,716] Trial 88 finished with value: 0.9139908256880734 and parameters: {'batch_size': 128, 'threshold': 0.6599999999999999, 'attention_heads': 4, 'hidden_dimension': 59, 'number_of_hidden_layers': 1, 'dropout_rate': 0.22743535514863317, 'learning_rate': 0.00011424446211046513, 'weight_decay': 2.0015060743068953e-06}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-12 22:40:04,995] Trial 89 finished with value: 0.911697247706422 and parameters: {'batch_size': 128, 'threshold': 0.6599999999999999, 'attention_heads': 2, 'hidden_dimension': 83, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3338567756301991, 'learning_rate': 0.00020885302807250548, 'weight_decay': 7.04489969521516e-06}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-13 00:31:20,869] Trial 90 finished with value: 0.9094036697247706 and parameters: {'batch_size': 128, 'threshold': 0.7, 'attention_heads': 1, 'hidden_dimension': 84, 'number_of_hidden_layers': 0, 'dropout_rate': 0.23534293335021544, 'learning_rate': 0.00016351678690198132, 'weight_decay': 1.991200292399456e-05}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-13 02:23:01,065] Trial 91 finished with value: 0.9071100917431193 and parameters: {'batch_size': 128, 'threshold': 0.6, 'attention_heads': 1, 'hidden_dimension': 101, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3418217091202674, 'learning_rate': 0.0003882403363587563, 'weight_decay': 2.1413200393274657e-05}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-13 04:38:14,000] Trial 92 finished with value: 0.9071100917431193 and parameters: {'batch_size': 32, 'threshold': 0.6599999999999999, 'attention_heads': 3, 'hidden_dimension': 95, 'number_of_hidden_layers': 0, 'dropout_rate': 0.30734379170921966, 'learning_rate': 0.00029741975999252745, 'weight_decay': 3.5974857779006796e-06}. Best is trial 0 with value: 0.9197247706422018.
[I 2026-03-13 06:31:21,207] Trial 93 finished with value: 0.9094036697247706 and parameters: {'batch_size': 112, 'threshold': 0.63, 'attention_heads': 1, 'hidden_dimension': 104, 'number_of_hidden_layers': 0, 'dropout_rate': 0.2949362036182281, 'learning_rate': 0.0003327117282936849, 'weight_decay': 1.2400850004722878e-05}. Best is trial 0 with value: 0.9197247706422018.
slurmstepd: error: *** JOB 2358774 ON kn052 CANCELLED AT 2026-03-13T07:32:46 DUE TO TIME LIMIT ***
