test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9071938495332235,0.9105504587155964,5.498147154823232e-05,2,37
0.9049972542559034,0.9071100917431193,5.600807236027809e-05,2,38
0.8984074684239429,0.908256880733945,5.456708670317112e-05,2,39
0.9011532125205931,0.9071100917431193,5.752381749496167e-05,2,40
0.900054914881933,0.9094036697247706,5.726287942349027e-05,2,41
0.8956617243272927,0.9174311926605505,5.4840593793639635e-05,2,42
0.9028006589785832,0.908256880733945,5.551578578289101e-05,2,43
0.9011532125205931,0.9094036697247706,5.6040280471458204e-05,2,44
0.9099395936298736,0.9105504587155964,6.21012971009742e-05,2,45
0.9082921471718836,0.9151376146788991,5.3802995089971385e-05,2,46
