0,1,2,3,4,5,6,7,index,identifier,chunk,split
0.002541842,0.0013697342,0.98881173,0.0026588847,0.0015198449,0.00077318616,0.0014908712,0.0008339734,0,1358,0,test
0.98717415,0.0032540509,0.0031538834,0.0011107165,0.0012182454,0.0010606489,0.0014221199,0.0016061657,1,807,0,test
0.0025600595,0.0013823096,0.98892295,0.002495787,0.0015696225,0.0007552828,0.0015364517,0.0007775625,2,1966,0,test
0.9857545,0.0032532394,0.004154747,0.0011804502,0.0015512806,0.0012288977,0.0013382154,0.0015387035,3,1348,0,test
0.0032167796,0.0013904548,0.98818296,0.0025945748,0.0016070069,0.0007221631,0.0014388366,0.0008472746,4,1609,0,test
0.0015888264,0.0024187695,0.0010851639,0.0012483646,0.0010785211,0.0018495118,0.9880271,0.0027037996,5,1504,0,test
0.0026949442,0.0012456104,0.9888081,0.0024207148,0.0017509382,0.0008226621,0.0015214012,0.0007355549,6,1326,0,test
0.0024016302,0.0012201424,0.9895433,0.002433221,0.0016309435,0.000718206,0.0013155915,0.00073691655,7,904,0,test
0.02782255,0.002739794,0.93589777,0.023176927,0.002776494,0.0016981668,0.0037210383,0.002167307,8,1208,0,test
0.0026477566,0.0013167383,0.98872095,0.002638824,0.0016297987,0.0007761429,0.0014009804,0.0008688231,9,395,0,test
0.0013628426,0.0019784654,0.0011639033,0.0028142266,0.0008058705,0.0017813934,0.98816454,0.001928812,10,313,0,test
0.0027999112,0.0011400537,0.98807925,0.002869924,0.0019151582,0.0009149095,0.0015575947,0.00072321517,11,966,0,test
0.003571384,0.001504323,0.9876865,0.0025266246,0.0015973618,0.00073649856,0.0016108921,0.00076637435,12,860,0,test
0.14696251,0.004714974,0.819371,0.017832015,0.003166976,0.0019273654,0.0038432856,0.0021818709,13,1740,0,test
0.98720443,0.0021844532,0.0051825284,0.0010930529,0.0010694221,0.0009064567,0.0012188086,0.001140898,14,99,0,test
0.0025036754,0.001389884,0.9891432,0.0024735383,0.0017039847,0.0007249774,0.0012926573,0.00076798524,15,1510,0,test
0.98644537,0.0037483915,0.0023875951,0.0011397353,0.0011922792,0.0014163811,0.0015824987,0.00208779,16,657,0,test
0.0035034677,0.0012497288,0.98789316,0.0026043965,0.0016272762,0.0007450341,0.0016692501,0.00070772733,17,1002,0,test
0.0023380432,0.99088824,0.0012757081,0.0012964681,0.001642084,0.000817118,0.00096936704,0.00077293563,18,1802,0,test
0.9884947,0.0028396721,0.0024863516,0.0012043322,0.0008767935,0.0009200647,0.0015069394,0.0016711084,19,118,0,test
0.031061435,0.0024506035,0.8784213,0.017272562,0.018185807,0.043306984,0.0072326385,0.002068752,20,1666,0,test
0.9870978,0.0030266289,0.0035408223,0.0013395721,0.00095586834,0.0008566592,0.0014669772,0.001715641,21,125,0,test
0.9862651,0.0029585834,0.004139112,0.0012294201,0.0013561649,0.0011638526,0.0012335688,0.0016541202,22,1361,0,test
0.983247,0.0053240526,0.0031965722,0.0013804011,0.001341075,0.0013275656,0.0017268028,0.002456573,23,316,0,test
0.9717692,0.0023710437,0.018318372,0.0021939708,0.0013014557,0.0010339367,0.0017908682,0.0012211577,24,233,0,test
0.98878235,0.0021110473,0.0033913902,0.0011467199,0.00087452965,0.00091244397,0.0013964133,0.0013850977,25,242,0,test
0.002964817,0.0013606583,0.9886447,0.0027190372,0.0014759743,0.00071289955,0.0013783288,0.00074354484,26,813,0,test
0.0033379733,0.00773163,0.001681274,0.0016228136,0.0020811423,0.004995978,0.9679042,0.010645083,27,546,0,test
0.98425597,0.004758981,0.0034566899,0.0013076001,0.0014387689,0.0012538818,0.0014658519,0.0020622893,28,1987,0,test
0.0027172994,0.0012270345,0.9890427,0.002399923,0.0016444272,0.0007650911,0.0014178776,0.000785611,29,372,0,test
0.0025390242,0.0015257698,0.98888236,0.0024161004,0.0016051212,0.00076904177,0.0014768798,0.0007858043,30,29,0,test
0.0013687095,0.0020392945,0.00068306987,0.0028852224,0.0013608305,0.0045448057,0.0021558364,0.9849621,31,1182,1,test
0.0026355109,0.0012613424,0.9891544,0.0024267563,0.0015874228,0.0007657882,0.0014258806,0.0007429678,32,1769,0,test
