0,1,2,3,4,5,6,7,index,split
0.9937309,0.0014583492,0.0007942113,0.0005795062,0.0008275816,0.0006198912,0.0009049066,0.0010846826,0,test
0.9945592,0.001070753,0.0009318952,0.0005739926,0.0005877188,0.00056113524,0.0008258544,0.00088934577,1,test
0.0007579247,0.0015842188,0.0008128592,0.00177657,0.0032755698,0.9864456,0.0009544436,0.0043928507,2,test
0.0008728824,0.0019648876,0.0011775953,0.0028718263,0.0028384079,0.9855655,0.0013686502,0.003340221,3,test
0.9925114,0.0010974783,0.0022944987,0.00085643993,0.0006324617,0.00047112958,0.0010840584,0.0010525518,4,test
0.0011277221,0.0009903702,0.99216413,0.0015162111,0.0014565915,0.00074786914,0.0013733195,0.00062381977,5,test
0.0009785875,0.0010858547,0.99224263,0.0016695668,0.0012894009,0.0007073859,0.0013893493,0.0006371469,6,test
0.0009376123,0.00094643305,0.99216276,0.0020505192,0.0011258861,0.000644602,0.0013402745,0.00079184375,7,test
0.98202515,0.004844717,0.005773796,0.0009069095,0.001039604,0.0003274522,0.0031893014,0.0018931717,8,test
0.0010805476,0.0009574449,0.99218726,0.0015685789,0.0014398956,0.00075944455,0.001374249,0.00063260464,9,test
0.00110236,0.00096814014,0.9924368,0.0016541756,0.0011630806,0.0007710034,0.0012208222,0.0006835179,10,test
0.0011288861,0.0009769313,0.9923873,0.001710608,0.001136378,0.0006220564,0.00137247,0.0006655101,11,test
0.9943597,0.0012518817,0.0008384419,0.00047979396,0.00079997315,0.0006581762,0.000781775,0.0008303503,12,test
0.9940799,0.000967441,0.001319188,0.00069194904,0.0006460121,0.0005355391,0.000814948,0.0009450091,13,test
0.0011699442,0.00096776924,0.9920495,0.0015715082,0.0013622103,0.00079130876,0.0014668434,0.0006209454,14,test
0.0011318491,0.0010336861,0.992316,0.001695933,0.0011852491,0.00067532714,0.0013089406,0.00065295474,15,test
0.0011162246,0.0010121922,0.9920719,0.002042897,0.0011518764,0.0006003186,0.0012998272,0.0007047134,16,test
0.0011586144,0.0009830778,0.99216217,0.0015274639,0.0014961967,0.00079272315,0.0012923109,0.0005874832,17,test
0.99288344,0.0020207367,0.0015244347,0.00046621927,0.00086833996,0.0006542278,0.00086849445,0.00071422354,18,test
0.0013591022,0.0025305322,0.0010455215,0.0068633505,0.036108263,0.93171513,0.003318214,0.017059932,19,test
0.9944886,0.0011679035,0.00093311805,0.0005371787,0.0006617094,0.00049134524,0.0007639693,0.0009561408,20,test
0.97028446,0.0017370876,0.020751877,0.0013404739,0.001766208,0.0010656097,0.0018330942,0.0012211092,21,test
0.9932335,0.0016112063,0.0012313679,0.00058831705,0.000775515,0.00046691418,0.0008713306,0.0012217779,22,test
0.0012823403,0.00098494,0.99212474,0.0015840308,0.0012569978,0.0007934484,0.001340163,0.0006333474,23,test
0.001200759,0.00095523824,0.0005230688,0.001908548,0.0006862338,0.00093893206,0.0011934444,0.9925937,24,test
