0,1,identifier,split
0.99039054,0.00960948,0,test
0.9743935,0.02560652,1,test
0.0034340133,0.996566,2,test
0.0049598776,0.9950401,3,test
0.9882632,0.01173681,4,test
0.9935034,0.006496586,5,test
0.11217972,0.88782024,6,test
0.9839219,0.016078167,7,test
0.008812776,0.9911873,8,test
0.013620618,0.9863794,9,test
0.961742,0.038258024,10,test
0.010062186,0.9899378,11,test
0.0041358178,0.99586415,12,test
0.9776676,0.02233239,13,test
0.1663965,0.8336035,14,test
0.9592195,0.040780418,15,test
0.008900946,0.99109906,16,test
0.90043235,0.099567644,17,test
0.017339163,0.98266083,18,test
0.5021221,0.4978779,19,test
0.9844619,0.015538105,20,test
0.0028374256,0.9971625,21,test
0.005325131,0.9946748,22,test
0.008497259,0.99150276,23,test
0.9676623,0.03233776,24,test
0.005071029,0.99492896,25,test
0.0041444763,0.9958555,26,test
0.025928775,0.97407126,27,test
0.989856,0.010143948,28,test
0.9729993,0.027000694,29,test
0.5126567,0.48734328,30,test
0.99214125,0.007858722,31,test
0.73525524,0.26474473,32,test
0.0042687557,0.9957313,33,test
0.004952846,0.9950472,34,test
0.011412887,0.9885871,35,test
0.009523494,0.9904765,36,test
0.9808014,0.019198649,37,test
0.64390093,0.35609907,38,test
0.004838732,0.99516124,39,test
0.99480706,0.0051929094,40,test
0.0034992476,0.99650073,41,test
0.019132921,0.9808671,42,test
0.89436483,0.10563523,43,test
0.6478157,0.35218436,44,test
0.99308187,0.0069181887,45,test
0.83882046,0.16117954,46,test
0.98930794,0.0106920265,47,test
0.99239445,0.0076055056,48,test
0.0043274695,0.9956726,49,test
0.95548654,0.044513524,50,test
0.005940613,0.99405944,51,test
0.9862905,0.0137094455,52,test
0.9148586,0.08514147,53,test
0.8200373,0.17996264,54,test
0.012957207,0.9870428,55,test
0.03492658,0.9650734,56,test
0.9116257,0.08837439,57,test
0.033781238,0.96621877,58,test
0.98162043,0.018379606,59,test
0.94100004,0.058999993,60,test
0.9919105,0.00808944,61,test
0.81858563,0.1814143,62,test
0.9866527,0.013347309,63,test
0.35105488,0.6489451,64,test
0.0017516203,0.99824846,65,test
0.98705983,0.012940131,66,test
0.23229024,0.7677098,67,test
0.0048361938,0.9951638,68,test
0.995312,0.0046879947,69,test
0.9918507,0.008149265,70,test
0.97753465,0.022465346,71,test
0.95294565,0.047054388,72,test
0.94589686,0.054103162,73,test
0.20501108,0.79498893,74,test
0.011984784,0.98801523,75,test
0.97389954,0.02610043,76,test
0.98519844,0.014801573,77,test
0.0039954158,0.99600464,78,test
0.9709145,0.029085517,79,test
0.88136387,0.11863616,80,test
0.7962417,0.20375828,81,test
0.01037586,0.9896241,82,test
0.01535412,0.9846459,83,test
0.9761563,0.023843717,84,test
0.37049726,0.6295028,85,test
0.7051228,0.2948771,86,test
0.29110843,0.7088916,87,test
0.003407676,0.99659234,88,test
0.9925943,0.0074057057,89,test
0.952079,0.047920976,90,test
0.0030208046,0.99697924,91,test
0.53050727,0.46949276,92,test
0.99535525,0.004644786,93,test
0.99251175,0.0074882284,94,test
0.6441037,0.35589632,95,test
0.9898337,0.010166337,96,test
0.97619516,0.023804827,97,test
0.9697213,0.03027866,98,test
0.0319402,0.9680598,99,test
0.010892157,0.98910785,100,test
0.001173418,0.99882656,101,test
0.007050813,0.9929491,102,test
0.98851305,0.011486878,103,test
0.9930703,0.0069296975,104,test
0.049100414,0.9508996,105,test
0.545047,0.45495304,106,test
0.85694104,0.14305891,107,test
0.53433084,0.46566916,108,test
0.0023550314,0.99764496,109,test
0.95804125,0.041958787,110,test
0.19678253,0.8032175,111,test
0.022168724,0.97783124,112,test
0.033089,0.96691096,113,test
0.98291105,0.017088994,114,test
0.0025376098,0.9974624,115,test
0.40033677,0.5996632,116,test
0.003987704,0.99601233,117,test
0.021649867,0.97835016,118,test
0.0032673886,0.9967326,119,test
0.99393725,0.0060627293,120,test
0.044532526,0.95546746,121,test
0.004037579,0.99596244,122,test
0.036688168,0.96331185,123,test
0.00074790174,0.999252,124,test
0.9895727,0.010427221,125,test
0.3972541,0.60274595,126,test
0.97998697,0.020013016,127,test
0.98776466,0.012235333,128,test
0.004799012,0.995201,129,test
0.47596574,0.52403426,130,test
0.99300885,0.006991148,131,test
0.0019176943,0.9980823,132,test
0.0035995357,0.9964005,133,test
0.0025644277,0.9974356,134,test
0.28503338,0.71496665,135,test
0.98622406,0.01377593,136,test
0.92313105,0.07686895,137,test
0.7977784,0.20222154,138,test
0.6779155,0.32208443,139,test
0.0025199926,0.99748,140,test
0.9855479,0.014452097,141,test
