0,1,index,identifier,chunk,split
0.011617921,0.98838204,0,1511,0,test
0.72132057,0.27867937,1,1799,0,test
0.62009245,0.37990758,2,135,0,test
0.9345965,0.06540355,3,408,0,test
0.0143793095,0.98562074,4,1693,0,test
0.014323815,0.98567617,5,1740,0,test
0.96784604,0.032153953,6,289,0,test
0.9109883,0.089011736,7,1666,0,test
0.0496955,0.9503045,8,757,0,test
0.97729933,0.022700593,9,879,0,test
0.9773537,0.022646323,10,551,0,test
0.055365495,0.94463456,11,339,0,test
0.9753459,0.024654083,12,453,0,test
0.03746295,0.9625371,13,1704,0,test
0.014332745,0.9856673,14,669,0,test
0.13689016,0.8631099,15,1379,0,test
0.013051215,0.98694885,16,497,0,test
0.46496734,0.53503263,17,1394,0,test
0.3447914,0.6552086,18,561,0,test
0.01131497,0.9886851,19,1085,0,test
0.017482778,0.9825172,20,1202,0,test
0.7139276,0.2860724,21,270,0,test
0.007116656,0.9928833,22,602,0,test
0.015058604,0.9849414,23,220,0,test
0.58650446,0.41349557,24,1456,0,test
0.92899114,0.07100885,25,331,0,test
0.011374379,0.98862565,26,307,0,test
0.028752906,0.97124714,27,462,0,test
0.9524316,0.04756843,28,1736,0,test
0.9338817,0.066118315,29,1599,0,test
0.008123311,0.9918767,30,109,0,test
0.43261585,0.5673842,31,1395,0,test
0.012637486,0.9873625,32,530,0,test
0.6975894,0.3024106,33,677,0,test
0.93622607,0.06377398,34,888,0,test
0.05298638,0.9470136,35,526,0,test
0.008504955,0.991495,36,620,0,test
0.009418265,0.99058175,37,1541,0,test
0.93086743,0.06913254,38,1107,0,test
0.010531541,0.9894685,39,535,0,test
0.042986304,0.9570137,40,1292,0,test
0.040435266,0.95956475,41,628,0,test
0.9310952,0.06890486,42,552,0,test
0.039593935,0.96040606,43,720,0,test
0.96240205,0.037598018,44,1608,0,test
0.0077024954,0.9922975,45,1657,0,test
0.930564,0.06943605,46,1057,0,test
0.90053105,0.099468976,47,1381,0,test
0.013108799,0.9868912,48,1343,0,test
0.009710127,0.99028987,49,203,0,test
0.092906155,0.9070938,50,111,0,test
0.96620005,0.033799972,51,583,0,test
0.6124591,0.38754085,52,1040,0,test
0.23202568,0.7679743,53,1683,0,test
0.9410185,0.05898149,54,1422,0,test
0.73784834,0.26215166,55,29,0,test
0.009436927,0.99056304,56,782,0,test
0.018705431,0.9812945,57,973,0,test
0.0071232193,0.9928767,58,65,0,test
0.1775317,0.8224683,59,1328,0,test
0.9564873,0.04351274,60,1373,0,test
0.01295278,0.9870472,61,1161,0,test
0.023887007,0.976113,62,1758,0,test
0.008907982,0.991092,63,1461,0,test
0.90284437,0.09715558,64,188,0,test
0.0066556297,0.9933443,65,427,0,test
0.05826065,0.9417393,66,965,0,test
0.9518164,0.048183657,67,298,0,test
0.007561601,0.9924384,68,382,0,test
0.69136715,0.30863288,69,1641,0,test
0.21722011,0.7827799,70,1470,0,test
0.95738506,0.042614978,71,932,0,test
0.9655914,0.034408573,72,1494,0,test
0.04559663,0.95440334,73,1536,0,test
0.010464957,0.98953503,74,1117,0,test
0.010702862,0.9892972,75,843,0,test
0.45726937,0.5427307,76,1083,0,test
0.017881906,0.9821181,77,1313,0,test
0.94426864,0.055731382,78,173,0,test
0.07793413,0.9220659,79,1319,0,test
0.056929022,0.943071,80,756,0,test
0.7491177,0.25088233,81,374,0,test
0.9402093,0.05979065,82,1312,0,test
0.9666213,0.03337869,83,70,0,test
0.8459248,0.15407526,84,482,0,test
0.91056824,0.08943174,85,1075,0,test
0.007689336,0.99231064,86,660,0,test
0.58906627,0.4109337,87,994,0,test
0.8841351,0.11586487,88,585,0,test
0.5532761,0.44672382,89,544,0,test
0.6585572,0.34144276,90,1775,0,test
0.010260236,0.9897398,91,212,0,test
0.009822726,0.99017733,92,1033,0,test
0.5283409,0.47165906,93,1285,0,test
0.008537878,0.9914621,94,962,0,test
0.03218995,0.9678101,95,439,0,test
0.11018536,0.8898146,96,1706,0,test
0.9758911,0.024108857,97,993,0,test
0.030038439,0.9699616,98,1628,0,test
0.38283285,0.6171671,99,593,0,test
0.007279437,0.9927206,100,23,0,test
0.91251725,0.08748273,101,910,0,test
0.46307614,0.5369239,102,485,0,test
0.880462,0.11953799,103,1270,0,test
0.008193736,0.99180627,104,1632,0,test
0.930782,0.06921795,105,350,0,test
0.90376204,0.096237995,106,1336,0,test
0.012196833,0.98780316,107,1286,0,test
0.94637626,0.05362372,108,1557,0,test
0.008711648,0.9912883,109,881,0,test
0.08788556,0.91211444,110,1640,0,test
0.009868425,0.9901316,111,892,0,test
0.0067280736,0.993272,112,575,0,test
0.64643836,0.35356167,113,864,0,test
0.9543242,0.045675844,114,1298,0,test
0.93429595,0.065703996,115,365,0,test
0.8307214,0.16927864,116,767,0,test
0.97628796,0.023712082,117,422,0,test
0.9172411,0.08275897,118,239,0,test
0.008202203,0.9917978,119,478,0,test
0.026859744,0.97314024,120,1762,0,test
0.9651221,0.034877848,121,237,0,test
0.008333769,0.99166626,122,722,0,test
0.9153431,0.084656894,123,233,0,test
0.9162014,0.08379856,124,354,0,test
0.9581467,0.041853316,125,914,0,test
0.22171862,0.7782814,126,1113,0,test
0.9148638,0.0851361,127,527,0,test
0.06862855,0.9313714,128,1047,0,test
0.54096323,0.45903677,129,874,0,test
0.2057209,0.7942791,130,1507,0,test
0.047286164,0.9527138,131,978,0,test
0.009167774,0.99083227,132,614,0,test
0.0088818185,0.99111813,133,115,0,test
0.8865947,0.11340533,134,721,0,test
0.06071162,0.9392884,135,1488,0,test
0.8920425,0.10795748,136,1303,0,test
0.4919444,0.50805557,137,1730,0,test
0.015480754,0.98451924,138,1164,0,test
0.112269334,0.88773066,139,394,0,test
0.9432674,0.056732573,140,752,0,test
0.015160074,0.98483986,141,1301,0,test
0.8556784,0.14432158,142,1233,0,test
0.87257093,0.12742911,143,1145,0,test
0.94499487,0.05500514,144,438,0,test
0.4902507,0.5097493,145,1004,0,test
0.65735364,0.34264642,146,1569,0,test
0.03167811,0.96832186,147,1078,0,test
0.96031016,0.039689872,148,816,0,test
0.24290068,0.7570993,149,464,0,test
0.014966173,0.9850338,150,429,0,test
0.012170618,0.98782945,151,124,0,test
0.035986084,0.96401393,152,1179,0,test
0.84224004,0.15776,153,1731,0,test
0.012235321,0.98776466,154,49,0,test
0.011775512,0.9882245,155,275,0,test
0.9659882,0.0340118,156,1178,0,test
0.7301279,0.2698721,157,1746,0,test
0.10266745,0.8973325,158,251,0,test
0.9719952,0.028004793,159,1124,0,test
0.009603157,0.99039686,160,1380,0,test
0.014584971,0.9854151,161,802,0,test
0.017391352,0.9826087,162,1287,0,test
0.010418515,0.98958147,163,943,0,test
0.1746157,0.82538426,164,344,0,test
0.9492866,0.050713446,165,303,0,test
0.009798171,0.9902019,166,1786,0,test
0.9479516,0.052048363,167,1653,0,test
0.023688998,0.976311,168,78,0,test
0.013801094,0.9861989,169,1778,0,test
0.016419103,0.9835808,170,923,0,test
0.9291335,0.070866555,171,415,0,test
0.95257586,0.047424152,172,73,0,test
0.008224834,0.99177516,173,1606,0,test
0.9623234,0.037676618,174,69,0,test
0.9774958,0.022504196,175,162,0,test
0.67732865,0.32267138,176,1700,0,test
0.123374954,0.876625,177,1798,0,test
0.009671632,0.9903284,178,1810,0,test
0.015237098,0.98476285,179,654,0,test
0.70302063,0.29697943,180,1245,0,test
0.44145194,0.5585481,181,898,0,test
0.9408471,0.059152864,182,1688,0,test
0.9478111,0.05218883,183,486,0,test
0.019941434,0.9800585,184,480,0,test
0.024217853,0.97578216,185,322,0,test
0.9536145,0.046385545,186,414,0,test
0.9185678,0.08143224,187,76,0,test
0.38953125,0.61046875,188,1525,0,test
0.008924053,0.991076,189,1138,0,test
0.9637211,0.036278874,190,799,0,test
0.009289914,0.9907101,191,1326,0,test
0.71071774,0.28928223,192,342,0,test
0.9827323,0.017267682,193,1111,0,test
0.0069676116,0.99303234,194,909,0,test
0.009166621,0.99083334,195,1305,0,test
0.31565928,0.6843407,196,1240,0,test
0.024419274,0.97558075,197,1034,0,test
