0,1,index,split
0.99626726,0.003732747,0,test
0.0073479307,0.9926521,1,test
0.99433184,0.005668196,2,test
0.010836446,0.9891635,3,test
0.022870421,0.97712964,4,test
0.9929141,0.007085839,5,test
0.99438703,0.0056129787,6,test
0.55145025,0.44854978,7,test
0.021939587,0.9780604,8,test
0.994134,0.0058660167,9,test
0.08032012,0.9196799,10,test
0.98388135,0.016118657,11,test
0.96502197,0.03497804,12,test
0.009856239,0.9901438,13,test
0.9951933,0.0048066103,14,test
0.029051606,0.97094846,15,test
0.058110084,0.9418899,16,test
0.008135264,0.99186474,17,test
0.9900469,0.0099531235,18,test
0.99276155,0.007238429,19,test
0.901559,0.098441035,20,test
0.4806344,0.5193656,21,test
0.99534684,0.004653166,22,test
0.9952042,0.00479582,23,test
0.90361464,0.09638533,24,test
0.038703255,0.96129674,25,test
0.99317014,0.006829832,26,test
0.9949647,0.005035297,27,test
0.15281157,0.8471884,28,test
0.803621,0.19637904,29,test
0.010985725,0.9890142,30,test
0.020617113,0.9793829,31,test
0.053963676,0.9460363,32,test
0.994816,0.0051839305,33,test
0.99479693,0.0052031027,34,test
0.020633487,0.9793665,35,test
0.98988944,0.010110616,36,test
0.98695046,0.013049599,37,test
0.0043878597,0.99561214,38,test
0.101374224,0.8986258,39,test
0.99343383,0.0065661524,40,test
0.109887235,0.89011276,41,test
0.0113156205,0.98868436,42,test
0.011374796,0.98862517,43,test
0.9954457,0.004554315,44,test
0.9911253,0.008874655,45,test
0.012958055,0.98704195,46,test
0.006504285,0.9934957,47,test
0.089048006,0.910952,48,test
0.013586169,0.9864138,49,test
0.41166112,0.5883389,50,test
0.00519389,0.9948061,51,test
0.93268675,0.06731329,52,test
0.9848312,0.015168777,53,test
0.005857958,0.994142,54,test
0.9935674,0.0064325933,55,test
0.006942858,0.99305713,56,test
0.004971323,0.9950287,57,test
0.016405549,0.9835945,58,test
0.007685799,0.99231416,59,test
0.015031188,0.9849688,60,test
0.0055001117,0.9944999,61,test
0.00571657,0.9942834,62,test
0.0045855115,0.9954145,63,test
0.011212415,0.9887876,64,test
0.22841877,0.77158123,65,test
0.64703816,0.35296178,66,test
0.0063025877,0.99369746,67,test
0.013748061,0.9862519,68,test
0.99549615,0.004503854,69,test
0.9908063,0.009193707,70,test
0.0070801517,0.99291986,71,test
0.9948242,0.005175817,72,test
0.9706261,0.029373927,73,test
0.015771396,0.9842286,74,test
0.98961467,0.010385354,75,test
0.0044171596,0.9955829,76,test
0.8112851,0.18871495,77,test
0.0049720327,0.99502796,78,test
0.9944988,0.005501291,79,test
0.071900226,0.9280998,80,test
0.012728412,0.9872716,81,test
0.005539773,0.9944602,82,test
0.010846488,0.98915344,83,test
0.0041428157,0.9958572,84,test
0.9738616,0.026138408,85,test
0.99342304,0.006576948,86,test
0.0059866314,0.99401337,87,test
0.008952819,0.9910472,88,test
0.0082915975,0.99170834,89,test
0.037841767,0.9621582,90,test
0.11702071,0.8829793,91,test
0.020185178,0.9798148,92,test
0.8067514,0.1932486,93,test
0.0048078885,0.99519217,94,test
0.0065114903,0.99348855,95,test
0.43125686,0.5687431,96,test
0.9957343,0.00426572,97,test
0.01670482,0.98329514,98,test
0.12426059,0.8757394,99,test
0.9767864,0.023213627,100,test
0.005609717,0.9943903,101,test
0.005834512,0.9941654,102,test
0.98302734,0.016972607,103,test
0.0073411684,0.9926588,104,test
0.9947029,0.0052970937,105,test
0.9916047,0.008395303,106,test
0.99462837,0.0053716917,107,test
0.008534464,0.9914655,108,test
0.005028822,0.99497116,109,test
0.99365145,0.0063486304,110,test
0.9952819,0.0047181025,111,test
0.9917917,0.008208233,112,test
0.9910664,0.008933622,113,test
0.99620205,0.0037979232,114,test
0.807702,0.19229802,115,test
0.9850655,0.014934445,116,test
0.73377615,0.26622388,117,test
0.024845686,0.97515434,118,test
0.9909594,0.009040625,119,test
0.99061114,0.009388904,120,test
0.99280834,0.0071917144,121,test
0.99527526,0.0047246837,122,test
0.92415076,0.07584926,123,test
0.029275432,0.97072464,124,test
0.9944291,0.005570905,125,test
0.14547984,0.85452014,126,test
0.016595054,0.9834049,127,test
0.08775734,0.9122427,128,test
0.9951584,0.0048416494,129,test
0.98583037,0.014169621,130,test
0.0068815188,0.9931185,131,test
0.96068543,0.03931458,132,test
0.54796165,0.45203835,133,test
0.99411666,0.005883344,134,test
0.9950204,0.004979628,135,test
0.005348327,0.9946517,136,test
0.015209149,0.98479086,137,test
0.99540114,0.004598862,138,test
0.9849503,0.015049725,139,test
0.45955712,0.5404428,140,test
0.9865046,0.013495343,141,test
0.9563161,0.043683868,142,test
0.9804174,0.019582558,143,test
0.9961039,0.003896112,144,test
0.006389044,0.9936109,145,test
0.0055261115,0.9944739,146,test
0.9767616,0.02323845,147,test
0.077649176,0.9223508,148,test
0.99621457,0.0037853566,149,test
0.74771214,0.25228783,150,test
0.9933223,0.006677677,151,test
0.4448448,0.55515516,152,test
0.91084665,0.08915335,153,test
0.0039757234,0.99602425,154,test
0.042924933,0.95707506,155,test
0.014206376,0.98579365,156,test
0.9567534,0.043246623,157,test
0.0044562086,0.9955438,158,test
0.9651594,0.03484055,159,test
0.007442079,0.9925579,160,test
0.98304796,0.01695203,161,test
0.018697966,0.98130196,162,test
0.98494774,0.015052183,163,test
0.0071959137,0.9928041,164,test
0.029900704,0.97009933,165,test
0.004644883,0.9953551,166,test
0.3343593,0.6656407,167,test
0.4299891,0.5700109,168,test
0.9939903,0.0060097678,169,test
0.0071348534,0.9928651,170,test
0.9927551,0.0072449152,171,test
0.006084981,0.993915,172,test
0.0056905453,0.9943094,173,test
0.99389726,0.0061027254,174,test
0.005210226,0.99478984,175,test
0.96242446,0.03757549,176,test
0.99011177,0.009888227,177,test
0.07667918,0.92332083,178,test
0.004772345,0.9952277,179,test
0.0067246994,0.9932753,180,test
0.25155154,0.74844843,181,test
0.9870546,0.012945352,182,test
0.004730964,0.995269,183,test
0.99405694,0.0059430636,184,test
0.00812328,0.9918767,185,test
0.9210459,0.07895403,186,test
0.9957669,0.0042330883,187,test
0.97987306,0.020126965,188,test
0.98939043,0.0106096,189,test
0.9839155,0.016084412,190,test
0.0053506712,0.99464935,191,test
0.006401783,0.9935982,192,test
0.9943131,0.005686893,193,test
0.0062141474,0.99378586,194,test
0.9842301,0.015769914,195,test
0.9955375,0.0044624996,196,test
0.4978655,0.5021345,197,test
0.007755008,0.992245,198,test
0.8652452,0.13475472,199,test
0.43584833,0.56415164,200,test
0.0065255747,0.9934744,201,test
0.009288707,0.9907113,202,test
0.022679705,0.9773203,203,test
0.018043302,0.9819567,204,test
0.9627028,0.03729726,205,test
0.0065907836,0.9934093,206,test
0.40977132,0.5902287,207,test
0.9952773,0.004722756,208,test
0.009029858,0.99097013,209,test
0.008347241,0.9916528,210,test
0.0068234764,0.9931765,211,test
0.0070273634,0.9929726,212,test
0.9938589,0.0061410978,213,test
0.039122865,0.9608771,214,test
0.75593394,0.24406606,215,test
0.0069257384,0.9930743,216,test
0.99404836,0.005951695,217,test
0.9869904,0.0130096115,218,test
0.95314467,0.04685535,219,test
0.0055151084,0.99448484,220,test
0.99564856,0.0043514087,221,test
0.088549644,0.9114503,222,test
0.015774252,0.98422575,223,test
0.09821038,0.90178967,224,test
0.023177328,0.9768226,225,test
0.004409594,0.99559045,226,test
0.9958073,0.004192697,227,test
0.0042208117,0.99577916,228,test
0.005709238,0.9942907,229,test
0.9898691,0.010130899,230,test
0.0041894396,0.9958106,231,test
0.96327,0.03673002,232,test
0.98858553,0.011414513,233,test
0.9924787,0.007521259,234,test
0.17797554,0.8220245,235,test
0.97328454,0.02671547,236,test
0.98687,0.013129998,237,test
0.004659168,0.9953408,238,test
0.9948684,0.0051316493,239,test
0.9935921,0.0064079184,240,test
0.008315327,0.9916847,241,test
0.92808414,0.07191591,242,test
0.99640477,0.003595266,243,test
0.9273277,0.07267231,244,test
0.038887024,0.9611129,245,test
0.79474723,0.20525281,246,test
0.992442,0.007558039,247,test
0.9597044,0.040295586,248,test
0.007725885,0.9922741,249,test
0.00819441,0.99180555,250,test
0.011201752,0.9887982,251,test
0.9961971,0.0038028695,252,test
0.08572829,0.9142718,253,test
0.9587981,0.041201897,254,test
0.0042659226,0.99573416,255,test
0.99383944,0.0061606015,256,test
0.9939441,0.006055851,257,test
