0,1,2,3,4,5,6,7,identifier,split
0.98909366,0.0021675173,0.0004907922,0.0020256112,0.0020427848,0.0014849065,0.0011298857,0.001564869,0,test
0.9681588,0.0052234847,0.0017602466,0.006239717,0.0069643236,0.003195652,0.0041799974,0.004277838,1,test
0.0027812324,0.0072229686,0.00042284344,0.0040520583,0.0046831495,0.9708636,0.0051895143,0.0047846083,2,test
0.0049001155,0.020095265,0.0033994294,0.016051516,0.03138395,0.8943075,0.017398668,0.012463482,3,test
0.9670097,0.005791463,0.0024154272,0.0055187424,0.007065354,0.0039134095,0.004510546,0.003775426,4,test
0.00019253475,0.0017848497,0.98516047,0.0047520297,0.0027427515,0.0007023335,0.003039685,0.0016252961,5,test
0.00015229984,0.0014039768,0.98841196,0.004125024,0.001984873,0.0005759802,0.002024726,0.0013211172,6,test
0.00028763933,0.002892014,0.9748674,0.008204662,0.004671801,0.0011614983,0.0053144414,0.002600607,7,test
0.90979123,0.021947525,0.005866577,0.013059945,0.017656738,0.008911135,0.011730782,0.011036099,8,test
0.00020534852,0.0018480116,0.98424006,0.00498239,0.0028039792,0.00078081567,0.0032126093,0.001926779,9,test
0.00016683627,0.0013528522,0.9893523,0.003102422,0.0020834408,0.0005444118,0.0022006086,0.0011970786,10,test
0.00022029481,0.002378345,0.9826868,0.0053505106,0.0032601354,0.0008527502,0.0033133402,0.0019377654,11,test
0.95542735,0.0076574087,0.0026097456,0.008884651,0.009391156,0.0047502057,0.005834453,0.005444974,12,test
0.9818605,0.0031636502,0.0011502985,0.0035350348,0.003936291,0.0020627445,0.0023152214,0.0019762095,13,test
0.00011872913,0.0008478293,0.9934307,0.0019072011,0.0011564102,0.00033132738,0.0013148473,0.00089297286,14,test
0.00022733028,0.0015099881,0.98706496,0.0040610135,0.0022938566,0.0006254365,0.0026467498,0.0015706199,15,test
0.00032679562,0.0028595692,0.97236335,0.00819274,0.005255258,0.0012856849,0.0065810056,0.0031355033,16,test
9.32284e-05,0.0007237542,0.99395704,0.0018173311,0.0012491251,0.0003088922,0.0011374698,0.00071306294,17,test
0.9231459,0.02072715,0.0069993506,0.008780617,0.01705508,0.008277579,0.009648907,0.005365495,18,test
0.0051571797,0.018991577,0.004918264,0.02652213,0.48731673,0.40292567,0.02119521,0.03297321,19,test
0.9364479,0.01154986,0.0042436696,0.012005798,0.011355523,0.006848485,0.00911739,0.008431331,20,test
0.001129946,0.0030661474,0.9773088,0.0058961497,0.0037494418,0.001122635,0.005192757,0.002534118,21,test
0.99405104,0.0010773083,0.00026317092,0.0008923163,0.0014469813,0.0008198696,0.00064015336,0.0008090634,22,test
0.00012683019,0.000979368,0.9927315,0.0019903937,0.0011989967,0.00035869822,0.0015624695,0.0010517236,23,test
0.00029503356,0.0039337757,0.0007996475,0.0016546673,0.0017370085,0.0007146752,0.0014806535,0.9893846,24,test
0.00024687534,0.0017857974,0.9846356,0.0045541087,0.0026244028,0.0007847036,0.0034773329,0.001891198,25,test
0.00019120442,0.0013275926,0.98841536,0.003808103,0.0021019373,0.00059843314,0.0021633366,0.0013939834,26,test
0.00017555534,0.0013573035,0.9884892,0.0038876901,0.0019743189,0.0005727962,0.0021552597,0.0013879647,27,test
0.0001622253,0.0010788303,0.9902119,0.0035631037,0.0015669654,0.0004850451,0.0016174355,0.0013144931,28,test
0.00017303061,0.0013207814,0.98831624,0.0041202647,0.001932686,0.0005865103,0.0020578369,0.0014926366,29,test
0.9739405,0.0039914344,0.0015157061,0.0055059106,0.005879455,0.0026609802,0.003047174,0.0034589223,30,test
