0,1,index,identifier,chunk,split
0.49060297,0.50939703,0,58,0,test
0.03597107,0.96402895,1,179,1,test
0.017720548,0.9822795,2,97,1,test
0.051295947,0.948704,3,289,2,test
0.8704351,0.12956488,4,223,1,test
0.27496356,0.72503644,5,91,2,test
0.05462446,0.9453755,6,100,2,test
0.008472167,0.99152786,7,257,2,test
0.6144187,0.38558128,8,308,2,test
0.963801,0.03619899,9,302,2,test
0.01037076,0.9896292,10,140,0,test
0.94706905,0.05293095,11,223,3,test
0.9732612,0.026738813,12,31,2,test
0.017494831,0.9825052,13,44,1,test
0.021936087,0.97806394,14,145,1,test
0.9407031,0.059296895,15,196,0,test
0.907057,0.09294301,16,124,0,test
0.3853577,0.6146423,17,96,1,test
0.40603873,0.5939613,18,35,2,test
0.044044882,0.9559551,19,66,1,test
0.977949,0.022050992,20,189,1,test
0.96209013,0.037909884,21,178,2,test
0.99325126,0.0067487536,22,15,2,test
0.96167725,0.03832277,23,21,2,test
0.14069839,0.8593016,24,299,0,test
0.019179752,0.9808202,25,122,1,test
0.98808146,0.011918576,26,26,2,test
0.99066275,0.009337329,27,27,1,test
0.95533377,0.044666234,28,301,1,test
0.026715165,0.9732849,29,103,1,test
0.023753665,0.9762464,30,282,2,test
0.86085284,0.13914713,31,333,0,test
0.021900216,0.97809976,32,139,0,test
0.021666994,0.97833306,33,222,1,test
0.58590466,0.41409534,34,231,2,test
0.19378398,0.806216,35,182,2,test
0.9704794,0.029520562,36,141,2,test
0.9390148,0.060985215,37,10,0,test
0.007382754,0.9926172,38,259,1,test
0.027695337,0.97230464,39,111,1,test
0.009995077,0.99000496,40,292,2,test
0.009840248,0.9901598,41,265,0,test
0.010700963,0.98929906,42,226,0,test
0.032532368,0.9674676,43,133,2,test
0.14948434,0.85051566,44,69,0,test
0.9896885,0.010311492,45,153,1,test
0.030032078,0.96996796,46,250,0,test
0.122091,0.87790895,47,206,6,test
0.053144608,0.9468554,48,228,2,test
0.9785743,0.02142569,49,195,1,test
0.97745115,0.022548873,50,169,1,test
0.03811774,0.9618823,51,299,3,test
0.06407607,0.935924,52,167,2,test
0.015307648,0.98469234,53,218,0,test
