test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.8967600219659527,0.9105504587155964,0.00017112405139099824,1,37
0.9044481054365733,0.9139908256880734,0.00016724323584835717,1,38
0.9028006589785832,0.9139908256880734,0.00016715394344256514,1,39
0.9049972542559034,0.9139908256880734,0.0001690800146765921,1,40
0.900604063701263,0.9139908256880734,0.00016580997490084218,1,41
0.9049972542559034,0.9174311926605505,0.00017608396958545432,1,42
0.9028006589785832,0.9139908256880734,0.0001764327598626243,2,43
0.9088412959912137,0.9059633027522935,0.00024563450527871985,1,44
0.8973091707852828,0.9128440366972477,0.00017507792435656006,1,45
0.8984074684239429,0.9139908256880734,0.00018261003991786363,1,46
