0,1,index,identifier,chunk,split
0.0035268893,0.99647313,0,7538,0,test
0.99873465,0.0012653943,1,12502,0,test
0.0029801743,0.9970198,2,12960,0,test
0.0033454862,0.9966545,3,83,2,test
0.044828273,0.95517164,4,13032,0,test
0.998869,0.0011310128,5,12339,0,test
0.003132237,0.9968677,6,5440,0,test
0.003349242,0.99665076,7,14488,0,test
0.86523926,0.13476074,8,18530,2,test
0.99805474,0.0019452872,9,24702,0,test
0.0036968798,0.9963031,10,20534,0,test
0.9980634,0.0019366633,11,9650,0,test
0.020203134,0.9797968,12,22488,0,test
0.99915373,0.0008462891,13,3172,0,test
0.9981939,0.0018060602,14,13890,0,test
0.99848443,0.0015156133,15,9125,0,test
0.0033904791,0.99660957,16,20475,0,test
0.99889,0.001110064,17,9462,0,test
0.84868276,0.15131718,18,8002,0,test
0.0064960513,0.993504,19,14177,0,test
0.8556069,0.14439309,20,20150,1,test
0.0051327012,0.9948673,21,8363,0,test
0.9991775,0.0008224639,22,1245,0,test
0.005448094,0.99455196,23,12076,1,test
0.9884694,0.011530601,24,24105,0,test
0.005329641,0.99467033,25,13985,0,test
0.8873041,0.11269585,26,10836,0,test
0.002869716,0.99713033,27,5343,2,test
0.9989938,0.0010062002,28,10701,0,test
0.005729741,0.9942702,29,3460,0,test
0.99504244,0.0049575767,30,24307,0,test
0.9987141,0.0012859079,31,5493,1,test
0.96888775,0.031112222,32,18817,0,test
0.20839603,0.7916039,33,10613,0,test
0.78277284,0.21722715,34,23593,1,test
0.0026403514,0.9973596,35,11800,0,test
0.9802025,0.019797532,36,6033,0,test
0.23549558,0.76450443,37,5805,0,test
0.98095614,0.019043887,38,7267,0,test
0.99802065,0.0019793278,39,11198,0,test
0.99845517,0.0015448802,40,20426,0,test
0.9958423,0.004157663,41,14600,0,test
0.99515826,0.004841748,42,4826,0,test
0.004119549,0.9958805,43,16182,1,test
0.9709302,0.029069781,44,16234,0,test
0.9989028,0.001097158,45,7161,0,test
0.0041316333,0.99586844,46,8112,0,test
0.99875915,0.0012408983,47,3231,0,test
0.9978776,0.0021223691,48,1450,0,test
0.00573696,0.994263,49,15563,0,test
0.09504647,0.90495354,50,10392,0,test
0.9978167,0.002183267,51,400,0,test
0.9989384,0.0010616421,52,10768,0,test
0.9924166,0.007583368,53,17276,0,test
0.012068075,0.9879319,54,8059,0,test
0.0033923036,0.99660766,55,8244,0,test
0.5920742,0.40792584,56,22348,1,test
0.9909667,0.0090333065,57,7365,0,test
0.99859625,0.0014037652,58,13911,0,test
0.9749258,0.025074178,59,4124,1,test
0.9984282,0.0015717939,60,1259,0,test
0.99847776,0.0015222309,61,645,0,test
0.022580527,0.9774195,62,8657,0,test
0.99618965,0.0038104192,63,5358,3,test
0.006203697,0.99379635,64,14697,0,test
0.88882643,0.111173525,65,3931,0,test
0.002966114,0.99703383,66,18794,0,test
0.01971844,0.98028153,67,24439,0,test
0.998801,0.0011989971,68,16765,0,test
0.9981932,0.001806811,69,24986,0,test
0.003498714,0.9965013,70,16139,0,test
0.0038472738,0.9961527,71,9071,0,test
0.0069741937,0.9930258,72,10656,1,test
0.015207419,0.9847926,73,2326,0,test
0.99843925,0.0015608091,74,24711,0,test
