0,1,index,split
0.7501789,0.24982114,0,test
0.8940625,0.105937496,1,test
0.89919865,0.10080131,2,test
0.17705363,0.8229463,3,test
0.90975016,0.090249784,4,test
0.05721961,0.9427804,5,test
0.33265027,0.66734976,6,test
0.95514077,0.04485918,7,test
0.9660017,0.03399826,8,test
0.76279604,0.23720391,9,test
0.8865639,0.113436095,10,test
0.8826605,0.11733941,11,test
0.9173717,0.08262827,12,test
0.07599004,0.92401,13,test
0.9172513,0.08274868,14,test
0.9536535,0.0463465,15,test
0.8991381,0.100861885,16,test
0.8289235,0.17107652,17,test
0.7661974,0.23380256,18,test
0.926164,0.07383607,19,test
0.42427564,0.57572436,20,test
0.39693937,0.6030606,21,test
0.23133431,0.76866573,22,test
0.024284108,0.9757159,23,test
0.68579245,0.3142075,24,test
0.18359941,0.81640065,25,test
0.86154354,0.13845643,26,test
0.9597184,0.04028157,27,test
0.4941168,0.5058832,28,test
0.45600143,0.54399854,29,test
0.5785042,0.42149577,30,test
0.86352366,0.13647634,31,test
0.587371,0.41262898,32,test
0.9452646,0.054735415,33,test
0.8801226,0.11987739,34,test
0.8905986,0.10940137,35,test
0.62919086,0.37080914,36,test
0.9172558,0.08274416,37,test
0.06583306,0.93416697,38,test
0.9168086,0.08319142,39,test
0.39835078,0.60164917,40,test
0.056155168,0.94384485,41,test
0.3856555,0.61434454,42,test
0.5886492,0.41135076,43,test
0.2788924,0.7211076,44,test
0.44110426,0.5588957,45,test
0.89647865,0.10352139,46,test
0.15560502,0.844395,47,test
0.03104178,0.96895814,48,test
0.5885046,0.41149545,49,test
0.94107217,0.058927882,50,test
0.8390407,0.16095932,51,test
0.96287084,0.037129093,52,test
0.94784355,0.05215646,53,test
0.58666456,0.41333544,54,test
0.013744752,0.9862553,55,test
0.37516242,0.6248376,56,test
0.92054987,0.07945018,57,test
0.73286706,0.26713297,58,test
0.49861965,0.5013803,59,test
0.6706357,0.32936433,60,test
0.94470805,0.055291913,61,test
0.9279415,0.07205848,62,test
0.03052554,0.9694745,63,test
0.5250232,0.47497678,64,test
0.021902412,0.9780976,65,test
0.75677615,0.24322388,66,test
0.0647793,0.9352207,67,test
0.96116424,0.038835797,68,test
0.10094774,0.89905226,69,test
0.063227415,0.9367725,70,test
0.5945842,0.4054158,71,test
0.114060394,0.88593966,72,test
0.09215196,0.907848,73,test
0.06533231,0.9346677,74,test
0.15500735,0.84499264,75,test
0.028799094,0.9712009,76,test
0.07495632,0.9250437,77,test
0.89445734,0.10554264,78,test
0.95812887,0.041871183,79,test
0.032825176,0.9671748,80,test
0.8970376,0.102962404,81,test
0.54556596,0.45443404,82,test
0.8316826,0.16831735,83,test
0.8957328,0.1042671,84,test
0.025377763,0.97462225,85,test
0.02346322,0.97653675,86,test
0.0776067,0.92239326,87,test
0.17552307,0.82447696,88,test
0.9261661,0.07383392,89,test
0.9457552,0.054244902,90,test
0.26604715,0.7339528,91,test
0.16448823,0.8355118,92,test
0.72216505,0.27783492,93,test
0.07391321,0.9260868,94,test
0.02277647,0.9772235,95,test
0.070584275,0.9294157,96,test
0.076687135,0.9233129,97,test
0.96243405,0.03756598,98,test
0.23257425,0.7674257,99,test
0.8599991,0.14000086,100,test
0.9516083,0.048391648,101,test
0.08792254,0.9120774,102,test
0.058958407,0.94104165,103,test
0.8439452,0.15605474,104,test
0.05990208,0.94009787,105,test
0.8374934,0.16250658,106,test
0.42974868,0.57025135,107,test
0.8528038,0.14719622,108,test
0.1053658,0.8946342,109,test
0.02342407,0.976576,110,test
0.09562168,0.9043783,111,test
0.06509521,0.93490475,112,test
0.7913949,0.2086051,113,test
0.0303431,0.9696568,114,test
0.9557272,0.04427278,115,test
0.80471474,0.19528522,116,test
0.06501557,0.9349844,117,test
0.82376176,0.17623824,118,test
0.7558718,0.24412827,119,test
0.83991396,0.16008605,120,test
0.9626503,0.03734974,121,test
0.04623097,0.95376897,122,test
0.7050041,0.29499593,123,test
0.8321046,0.16789535,124,test
0.17517038,0.82482964,125,test
0.08107728,0.91892266,126,test
0.90039986,0.09960014,127,test
0.91299695,0.087003,128,test
0.7409351,0.25906485,129,test
0.1920948,0.8079052,130,test
0.06672486,0.9332751,131,test
0.5352468,0.4647532,132,test
0.40681174,0.5931883,133,test
0.33918938,0.66081065,134,test
0.27062568,0.7293743,135,test
0.29805207,0.7019479,136,test
0.8336153,0.16638476,137,test
0.70400125,0.29599872,138,test
0.7783138,0.2216862,139,test
0.023650821,0.97634923,140,test
0.9562531,0.043746945,141,test
0.87988335,0.120116666,142,test
0.82518435,0.17481561,143,test
0.029185005,0.97081494,144,test
0.38273683,0.6172632,145,test
0.94954616,0.05045385,146,test
0.046650063,0.95334995,147,test
0.94645804,0.053541996,148,test
0.48909438,0.5109057,149,test
0.052205767,0.9477942,150,test
0.043562178,0.9564378,151,test
0.055123206,0.94487685,152,test
0.9490009,0.05099908,153,test
0.044656005,0.95534396,154,test
0.23565653,0.76434344,155,test
0.18514119,0.8148588,156,test
0.14855917,0.85144085,157,test
0.9565389,0.04346113,158,test
0.9041069,0.09589303,159,test
0.030927591,0.96907246,160,test
0.91408896,0.085911095,161,test
0.038258724,0.9617412,162,test
0.72965455,0.27034548,163,test
0.9038599,0.09614012,164,test
0.89053804,0.109462015,165,test
0.3013534,0.6986466,166,test
0.042906195,0.95709383,167,test
0.024905188,0.9750948,168,test
0.8070113,0.19298875,169,test
0.1967115,0.80328846,170,test
0.8362117,0.16378836,171,test
0.83744353,0.16255644,172,test
0.9454445,0.054555405,173,test
0.91831243,0.08168754,174,test
0.08388139,0.9161186,175,test
0.06421806,0.935782,176,test
0.8914867,0.10851332,177,test
0.9363982,0.063601844,178,test
0.11656975,0.8834302,179,test
0.7357489,0.2642511,180,test
0.94279635,0.057203587,181,test
0.048560426,0.9514396,182,test
0.6945957,0.3054043,183,test
0.92887306,0.071126886,184,test
0.89824235,0.10175769,185,test
0.036171034,0.9638289,186,test
0.9542556,0.045744363,187,test
0.12057943,0.8794206,188,test
0.9593247,0.04067527,189,test
0.4107891,0.5892109,190,test
0.51551276,0.48448727,191,test
0.16118963,0.8388104,192,test
0.047522537,0.95247746,193,test
0.11762315,0.8823768,194,test
0.9499011,0.05009887,195,test
0.9350675,0.06493255,196,test
0.9495997,0.05040026,197,test
0.90898216,0.09101783,198,test
0.93232226,0.06767766,199,test
0.6425275,0.35747248,200,test
0.96002674,0.039973225,201,test
0.05857225,0.94142777,202,test
0.8643893,0.13561067,203,test
0.049131095,0.95086884,204,test
0.9561195,0.043880504,205,test
0.1904947,0.8095053,206,test
0.94207376,0.05792623,207,test
0.80770785,0.19229217,208,test
0.94884914,0.05115091,209,test
0.9674336,0.0325664,210,test
0.9164559,0.08354403,211,test
0.30841705,0.691583,212,test
0.9475337,0.052466244,213,test
0.9404292,0.05957076,214,test
0.10329378,0.8967062,215,test
0.6271713,0.3728287,216,test
0.9456752,0.054324824,217,test
0.043285023,0.956715,218,test
0.07673529,0.92326474,219,test
0.035321392,0.96467865,220,test
0.04550993,0.9544901,221,test
0.31421554,0.68578446,222,test
0.91736996,0.08263004,223,test
0.8006056,0.19939442,224,test
0.46389014,0.5361098,225,test
0.03760489,0.9623951,226,test
0.051445454,0.9485546,227,test
0.08459457,0.91540545,228,test
0.027545327,0.97245467,229,test
0.9208641,0.07913586,230,test
0.05217817,0.94782186,231,test
0.33322445,0.6667756,232,test
0.038378663,0.9616214,233,test
0.66793567,0.33206436,234,test
0.95189995,0.048100024,235,test
0.2858506,0.71414936,236,test
0.090918526,0.90908146,237,test
0.9508436,0.049156457,238,test
0.040260505,0.9597395,239,test
0.5959065,0.40409347,240,test
0.14051276,0.8594872,241,test
0.18856171,0.8114383,242,test
0.44487566,0.55512434,243,test
0.9307407,0.069259316,244,test
0.9246973,0.075302705,245,test
0.93753105,0.062468965,246,test
0.94696254,0.05303745,247,test
0.085339874,0.91466016,248,test
0.95442814,0.045571867,249,test
0.3407224,0.65927756,250,test
0.05034782,0.94965214,251,test
0.0186943,0.98130566,252,test
0.7675422,0.23245786,253,test
0.06152991,0.9384701,254,test
0.9085846,0.091415405,255,test
0.07892008,0.9210799,256,test
0.051029667,0.9489703,257,test
0.9607498,0.03925021,258,test
0.26810485,0.7318952,259,test
0.9539164,0.046083663,260,test
0.57140166,0.42859837,261,test
0.097026,0.902974,262,test
0.9305998,0.06940023,263,test
0.022836443,0.97716355,264,test
0.035288136,0.9647119,265,test
0.9274543,0.0725457,266,test
0.22405203,0.77594805,267,test
0.085916884,0.91408306,268,test
0.030340733,0.9696593,269,test
0.03575462,0.9642454,270,test
0.7594252,0.24057478,271,test
0.29080912,0.70919085,272,test
0.021430312,0.97856975,273,test
0.3594674,0.64053255,274,test
0.918186,0.08181397,275,test
0.25083327,0.7491667,276,test
0.28531298,0.714687,277,test
0.11903241,0.8809676,278,test
0.5013838,0.49861625,279,test
0.018684493,0.98131555,280,test
0.05600266,0.9439974,281,test
0.7950957,0.20490432,282,test
0.081551954,0.9184481,283,test
0.93742377,0.0625762,284,test
0.36809164,0.6319084,285,test
0.73051095,0.26948908,286,test
0.9474143,0.052585658,287,test
0.100733355,0.8992666,288,test
0.6838759,0.3161241,289,test
0.8431726,0.15682742,290,test
0.2127863,0.7872137,291,test
0.10109486,0.89890516,292,test
0.9402156,0.059784424,293,test
0.13975307,0.8602469,294,test
0.31137756,0.6886225,295,test
0.874082,0.12591794,296,test
0.94508857,0.054911453,297,test
0.8881868,0.111813255,298,test
0.716529,0.283471,299,test
0.7928059,0.2071941,300,test
0.8124267,0.18757328,301,test
0.94752246,0.05247753,302,test
0.03349438,0.96650565,303,test
0.1537247,0.84627527,304,test
0.8314726,0.16852738,305,test
0.10997073,0.8900293,306,test
0.6048046,0.39519545,307,test
0.6992771,0.3007229,308,test
0.9587848,0.041215155,309,test
0.9176369,0.082363114,310,test
0.090104915,0.909895,311,test
0.184671,0.815329,312,test
0.5795438,0.4204562,313,test
0.9385494,0.061450657,314,test
0.9587721,0.04122784,315,test
0.67339325,0.32660675,316,test
0.7149563,0.28504366,317,test
0.46693012,0.5330699,318,test
0.9521609,0.047839098,319,test
0.056223772,0.94377625,320,test
0.90601873,0.093981266,321,test
0.1011213,0.89887875,322,test
0.042499855,0.95750016,323,test
0.04756996,0.95243007,324,test
0.9207416,0.07925833,325,test
0.39824185,0.6017581,326,test
0.07130022,0.9286998,327,test
0.19129036,0.8087097,328,test
0.93466634,0.06533361,329,test
0.9466208,0.053379193,330,test
0.6883504,0.31164965,331,test
0.96081054,0.03918944,332,test
0.2710889,0.7289111,333,test
0.8035415,0.19645856,334,test
0.70687896,0.29312107,0,validation
0.04170562,0.9582944,1,validation
0.7522169,0.24778315,2,validation
0.06911225,0.9308877,3,validation
0.03021892,0.96978104,4,validation
0.91348493,0.086515024,5,validation
0.8127551,0.18724488,6,validation
0.9619854,0.038014617,7,validation
0.41878897,0.58121103,8,validation
0.66588527,0.3341147,9,validation
0.91564256,0.084357426,10,validation
0.19330117,0.80669886,11,validation
0.12502208,0.87497795,12,validation
0.06291291,0.9370871,13,validation
0.078826696,0.92117333,14,validation
0.22281238,0.77718765,15,validation
0.2202505,0.77974945,16,validation
0.23262721,0.7673728,17,validation
0.29813373,0.70186627,18,validation
0.65922254,0.34077746,19,validation
0.116638504,0.8833616,20,validation
0.87763417,0.12236588,21,validation
0.039536536,0.96046346,22,validation
0.96160936,0.038390618,23,validation
0.030119319,0.9698807,24,validation
0.047440484,0.95255953,25,validation
0.92244464,0.07755541,26,validation
0.9061982,0.09380178,27,validation
0.9113533,0.08864672,28,validation
0.59199905,0.40800098,29,validation
0.26399666,0.7360034,30,validation
0.043999493,0.9560005,31,validation
0.22696097,0.773039,32,validation
0.02005078,0.9799492,33,validation
0.10935831,0.89064175,34,validation
0.056453083,0.94354695,35,validation
0.9384758,0.06152418,36,validation
0.02212549,0.97787446,37,validation
0.06290334,0.93709666,38,validation
0.93883985,0.061160218,39,validation
0.89151955,0.108480476,40,validation
0.94534224,0.05465771,41,validation
0.888645,0.11135497,42,validation
0.92945445,0.07054558,43,validation
0.9516132,0.048386786,44,validation
0.032196213,0.96780384,45,validation
0.11580406,0.8841959,46,validation
0.9247229,0.075277075,47,validation
0.079238586,0.9207614,48,validation
0.77167565,0.22832434,49,validation
0.628239,0.37176102,50,validation
0.95916545,0.04083449,51,validation
0.91535074,0.08464928,52,validation
0.29633063,0.70366937,53,validation
0.49637386,0.5036261,54,validation
0.028889857,0.97111017,55,validation
0.14663532,0.85336465,56,validation
0.074033156,0.92596686,57,validation
0.92120403,0.07879595,58,validation
0.81833744,0.1816625,59,validation
0.043448266,0.9565518,60,validation
0.033705924,0.9662941,61,validation
0.9253798,0.07462016,62,validation
0.6982795,0.30172053,63,validation
0.7595092,0.24049084,64,validation
0.25186715,0.7481329,65,validation
0.9380579,0.061942063,66,validation
0.8871461,0.11285385,67,validation
0.8981761,0.10182388,68,validation
0.34298593,0.6570141,69,validation
0.7408055,0.25919452,70,validation
0.95769155,0.042308494,71,validation
0.38559496,0.61440504,72,validation
0.17689735,0.82310265,73,validation
0.0591242,0.9408758,74,validation
0.41753525,0.5824647,75,validation
0.07015795,0.92984205,76,validation
0.915134,0.084866,77,validation
0.9249924,0.075007595,78,validation
0.027021447,0.9729786,79,validation
0.2873412,0.7126588,80,validation
0.029931437,0.9700686,81,validation
0.6076134,0.39238662,82,validation
0.86991215,0.13008791,83,validation
0.06969099,0.93030906,84,validation
0.04752597,0.952474,85,validation
0.051657125,0.9483429,86,validation
0.94143397,0.058565974,87,validation
0.42280132,0.57719874,88,validation
0.23373313,0.7662669,89,validation
0.040770598,0.9592294,90,validation
0.10287433,0.8971257,91,validation
0.6161609,0.38383907,92,validation
0.96127385,0.03872615,93,validation
0.45001218,0.54998785,94,validation
0.33429542,0.6657046,95,validation
0.49535552,0.5046445,96,validation
0.023631994,0.97636795,97,validation
0.23203221,0.76796776,98,validation
0.93632513,0.06367486,99,validation
0.9157316,0.08426841,100,validation
0.2786143,0.7213857,101,validation
0.79784155,0.20215842,102,validation
0.957927,0.042073034,103,validation
0.20099546,0.79900455,104,validation
0.8285326,0.17146742,105,validation
0.95846134,0.041538678,106,validation
0.071093544,0.9289065,107,validation
0.09270069,0.9072993,108,validation
0.22953048,0.77046955,109,validation
0.034772135,0.96522784,110,validation
0.95423234,0.04576763,111,validation
0.20032643,0.7996736,112,validation
0.10692244,0.89307755,113,validation
0.19687817,0.80312186,114,validation
0.025257267,0.97474277,115,validation
0.04139256,0.95860744,116,validation
0.943313,0.056687046,117,validation
0.70084304,0.299157,118,validation
0.9128572,0.08714279,119,validation
0.9414625,0.058537487,120,validation
0.95252323,0.047476824,121,validation
0.8520217,0.14797829,122,validation
0.8769775,0.12302249,123,validation
0.19414575,0.8058543,124,validation
0.02807051,0.9719295,125,validation
0.8040164,0.1959836,126,validation
0.37783942,0.6221606,127,validation
0.895462,0.104537986,128,validation
0.015295362,0.9847046,129,validation
0.22977607,0.7702239,130,validation
0.8737242,0.12627576,131,validation
0.044833187,0.95516676,132,validation
0.2687025,0.7312975,133,validation
0.04809091,0.95190907,134,validation
0.07209887,0.92790115,135,validation
0.093665004,0.906335,136,validation
0.038503245,0.9614967,137,validation
0.08089118,0.9191088,138,validation
0.032702617,0.9672974,139,validation
0.1502275,0.84977245,140,validation
0.028109916,0.9718901,141,validation
0.75331295,0.24668711,142,validation
0.906264,0.09373604,143,validation
0.8955212,0.1044788,144,validation
0.077536575,0.9224635,145,validation
0.16454947,0.8354506,146,validation
0.7095314,0.29046854,147,validation
0.3049353,0.6950647,148,validation
0.86527985,0.13472015,149,validation
0.027709605,0.97229034,150,validation
0.9597184,0.04028157,151,validation
0.40238962,0.5976104,152,validation
0.18598911,0.8140109,153,validation
0.050497234,0.94950277,154,validation
0.03765174,0.9623483,155,validation
0.9019397,0.09806034,156,validation
0.59696424,0.4030358,157,validation
0.043401387,0.9565986,158,validation
0.92631924,0.07368081,159,validation
0.7664103,0.23358972,160,validation
0.8326189,0.16738111,161,validation
0.41324827,0.58675176,162,validation
0.89357483,0.10642519,163,validation
0.060676027,0.93932396,164,validation
