test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.94344,0.9404,0.0035474985332112434,2,37
0.94208,0.9436,0.003554443591269482,2,38
0.93936,0.9356,0.0036084711407145128,2,39
0.94388,0.9432,0.0035688860836762394,2,40
0.93564,0.9318,0.003608048238843463,1,41
0.94368,0.9388,0.0037314983565459666,2,42
0.94336,0.945,0.003593473026485727,2,43
0.93968,0.9386,0.0036002519843402435,2,44
0.93892,0.9344,0.0035965461816843875,2,45
0.946,0.9414,0.0036257958552562367,2,46
