0,1,index,identifier,chunk,split
0.0058415746,0.9941584,0,1511,0,test
0.9019815,0.09801849,1,1799,0,test
0.42733395,0.57266605,2,135,0,test
0.979806,0.020193992,3,408,0,test
0.012665945,0.987334,4,1693,0,test
0.017618366,0.98238164,5,1740,0,test
0.9900495,0.009950483,6,289,0,test
0.97438115,0.025618838,7,1666,0,test
0.092005946,0.90799403,8,757,0,test
0.96631014,0.03368986,9,879,0,test
0.9816928,0.018307267,10,551,0,test
0.03629047,0.9637096,11,339,0,test
0.98611975,0.013880216,12,453,0,test
0.012508182,0.98749185,13,1704,0,test
0.003800318,0.99619967,14,669,0,test
0.3134365,0.6865635,15,1379,0,test
0.004849463,0.99515057,16,497,0,test
0.8505313,0.14946872,17,1394,0,test
0.76237,0.23763,18,561,0,test
0.0087890895,0.99121094,19,1085,0,test
0.016963858,0.9830361,20,1202,0,test
0.9759045,0.024095457,21,270,0,test
0.0030390949,0.99696094,22,602,0,test
0.008691498,0.9913085,23,220,0,test
0.19243522,0.80756474,24,1456,0,test
0.98622406,0.013775943,25,331,0,test
0.0050578527,0.9949421,26,307,0,test
0.03291833,0.9670817,27,462,0,test
0.9571954,0.04280455,28,1736,0,test
0.9497547,0.050245255,29,1599,0,test
0.0035369366,0.9964631,30,109,0,test
0.23547958,0.76452047,31,1395,0,test
0.00407351,0.9959265,32,530,0,test
0.0637106,0.93628937,33,677,0,test
0.96282965,0.03717039,34,888,0,test
0.032115098,0.9678849,35,526,0,test
0.005249969,0.9947501,36,620,0,test
0.005075607,0.9949244,37,1541,0,test
0.9539214,0.046078607,38,1107,0,test
0.0036228797,0.99637717,39,535,0,test
0.0143964635,0.9856036,40,1292,0,test
0.04353923,0.95646083,41,628,0,test
0.9618403,0.038159717,42,552,0,test
0.008992225,0.99100775,43,720,0,test
0.99077225,0.009227776,44,1608,0,test
0.003182128,0.9968178,45,1657,0,test
0.9905296,0.0094704395,46,1057,0,test
0.8895489,0.110451095,47,1381,0,test
0.00894606,0.991054,48,1343,0,test
0.007235688,0.9927643,49,203,0,test
0.14306258,0.8569374,50,111,0,test
0.9772017,0.022798333,51,583,0,test
0.9791235,0.020876555,52,1040,0,test
0.36672917,0.6332708,53,1683,0,test
0.98686373,0.0131362835,54,1422,0,test
0.91753703,0.082463,55,29,0,test
0.0039369008,0.99606305,56,782,0,test
0.004545904,0.9954541,57,973,0,test
0.003448122,0.9965519,58,65,0,test
0.052425466,0.9475745,59,1328,0,test
0.9919036,0.008096444,60,1373,0,test
0.003959661,0.99604034,61,1161,0,test
0.018617462,0.98138255,62,1758,0,test
0.0043750377,0.99562496,63,1461,0,test
0.964374,0.035626072,64,188,0,test
0.003624302,0.99637574,65,427,0,test
0.011672969,0.9883271,66,965,0,test
0.9642202,0.0357798,67,298,0,test
0.0041251397,0.9958748,68,382,0,test
0.86132306,0.13867688,69,1641,0,test
0.5815497,0.4184503,70,1470,0,test
0.9844162,0.015583845,71,932,0,test
0.9915047,0.00849531,72,1494,0,test
0.014321419,0.9856786,73,1536,0,test
0.005311681,0.9946883,74,1117,0,test
0.006611796,0.9933882,75,843,0,test
0.35750794,0.6424921,76,1083,0,test
0.007324526,0.9926755,77,1313,0,test
0.9412725,0.05872754,78,173,0,test
0.033420317,0.96657974,79,1319,0,test
0.033590727,0.9664092,80,756,0,test
0.9822108,0.017789109,81,374,0,test
0.917493,0.08250699,82,1312,0,test
0.955608,0.04439195,83,70,0,test
0.92542404,0.07457592,84,482,0,test
0.77177405,0.228226,85,1075,0,test
0.0036196471,0.9963804,86,660,0,test
0.9795346,0.0204654,87,994,0,test
0.9555008,0.044499267,88,585,0,test
0.9345775,0.065422505,89,544,0,test
0.87060714,0.12939289,90,1775,0,test
0.0080744475,0.99192554,91,212,0,test
0.0048148273,0.9951852,92,1033,0,test
0.61461526,0.3853847,93,1285,0,test
0.0036148403,0.9963852,94,962,0,test
0.065529086,0.9344709,95,439,0,test
0.05458114,0.9454189,96,1706,0,test
0.98014164,0.019858396,97,993,0,test
0.015089236,0.9849107,98,1628,0,test
0.7804852,0.21951483,99,593,0,test
0.003066564,0.99693346,100,23,0,test
0.97865146,0.021348534,101,910,0,test
0.22664434,0.7733557,102,485,0,test
0.98537076,0.014629267,103,1270,0,test
0.0036545123,0.99634546,104,1632,0,test
0.9572744,0.042725652,105,350,0,test
0.97228575,0.027714316,106,1336,0,test
0.0047774254,0.9952226,107,1286,0,test
0.981625,0.018375026,108,1557,0,test
0.004267357,0.9957326,109,881,0,test
0.11214123,0.8878588,110,1640,0,test
0.008805489,0.9911945,111,892,0,test
0.0033412487,0.9966588,112,575,0,test
0.5659849,0.43401513,113,864,0,test
0.9507817,0.049218357,114,1298,0,test
0.9797064,0.02029356,115,365,0,test
0.9408494,0.0591506,116,767,0,test
0.9680342,0.031965733,117,422,0,test
0.9727629,0.027237093,118,239,0,test
0.003906651,0.99609333,119,478,0,test
0.0052422946,0.9947577,120,1762,0,test
0.9920901,0.007909911,121,237,0,test
0.0035450258,0.99645495,122,722,0,test
0.98989093,0.010109017,123,233,0,test
0.9597787,0.04022132,124,354,0,test
0.9605712,0.039428804,125,914,0,test
0.016658783,0.9833413,126,1113,0,test
0.9854938,0.014506225,127,527,0,test
0.0058592353,0.9941407,128,1047,0,test
0.65291435,0.34708562,129,874,0,test
0.07571781,0.92428225,130,1507,0,test
0.012133188,0.98786676,131,978,0,test
0.0038621763,0.9961378,132,614,0,test
0.0040015266,0.9959985,133,115,0,test
