test_performance,validation_performance,test_average_evaluation_runtime,checkpoint_epoch,random_state
0.9082921471718836,0.8990825688073395,0.003206277797013963,2,37
0.914332784184514,0.9094036697247706,0.003248918063034401,2,38
0.9165293794618341,0.911697247706422,0.003210770435741745,1,39
0.9099395936298736,0.9197247706422018,0.0031594887073062264,2,40
0.9126853377265239,0.9094036697247706,0.0032434477902977495,1,41
0.9099395936298736,0.9243119266055045,0.003213603440252783,2,42
0.9049972542559034,0.9059633027522935,0.003292543164064176,1,43
0.9104887424492037,0.9151376146788991,0.00331732494892621,2,44
0.9176276771004942,0.908256880733945,0.0032083392470567715,2,45
0.9165293794618341,0.9048165137614679,0.0033347759843854576,2,46
