0,1,2,3,4,5,6,7,identifier,split
0.9986303,2.9756082e-05,0.0003064537,0.0001228548,8.489606e-05,0.0007763046,4.4603315e-05,4.867424e-06,0,test
0.99928004,1.7998267e-05,0.00018371912,8.3721716e-05,4.688102e-05,0.0003644957,2.1034362e-05,2.0686098e-06,1,test
9.953803e-05,2.8061964e-05,2.90813e-06,0.00024482608,6.866205e-06,0.99807334,6.187233e-05,0.001482476,2,test
0.00013668303,1.3692485e-05,1.1646488e-05,9.100261e-05,3.6216188e-05,0.9986374,0.00013661136,0.00093671953,3,test
0.99880505,3.670188e-05,0.00044522787,9.374774e-05,6.6669665e-05,0.0005179548,3.150264e-05,3.1846228e-06,4,test
0.00035165527,0.000637112,0.9976179,0.00039763906,0.00024503988,0.00042869928,0.00023668093,8.53622e-05,5,test
0.0003251747,0.00073006307,0.9972458,0.00051086105,0.00030038576,0.00052357983,0.00025122834,0.000112974616,6,test
0.00054096564,0.0008239677,0.99692637,0.0004889553,0.00021874986,0.00055637816,0.0003312848,0.00011318287,7,test
0.99824727,0.00017101229,0.0005590708,0.0001713342,0.000103690065,0.0007067466,3.2964435e-05,8.009357e-06,8,test
0.00036428668,0.0006066193,0.9976004,0.00040647082,0.00024628735,0.00041090837,0.00025979607,0.00010518286,9,test
0.00032192527,0.00046114673,0.99803823,0.0003226546,0.00023318664,0.00036717678,0.00017632579,7.9401034e-05,10,test
0.000647857,0.0005917094,0.99678636,0.0006098147,0.00023795414,0.00040118818,0.00058380666,0.0001412755,11,test
0.99928015,2.2898095e-05,0.00012748168,0.00010099413,4.0169092e-05,0.0004045614,2.1422575e-05,2.3212494e-06,12,test
0.9993486,1.2440312e-05,0.00020609007,6.940211e-05,4.117586e-05,0.00029728017,2.3514633e-05,1.4667046e-06,13,test
0.00030188804,0.00047097544,0.9978756,0.00038688196,0.00024721713,0.00039212446,0.00022981327,9.554121e-05,14,test
0.0004230249,0.00080710277,0.9972313,0.00043968568,0.0002509381,0.00047239097,0.00027208432,0.00010344239,15,test
0.00057760224,0.0010345184,0.9964747,0.0005539109,0.00024386952,0.0004941236,0.00047572886,0.00014557198,16,test
0.000292819,0.00046788933,0.9979735,0.00031857943,0.00022827525,0.0004883751,0.00016427677,6.627666e-05,17,test
0.9972172,0.0001208004,0.0011304073,0.00018810552,0.00016759915,0.0011142524,5.082679e-05,1.0776159e-05,18,test
0.0014861586,0.00992663,0.0056083235,0.008353923,0.22323711,0.6827645,0.020255927,0.048367538,19,test
0.9990822,3.201784e-05,0.00027070183,8.2280676e-05,5.5345197e-05,0.00045082305,2.3320972e-05,3.2755074e-06,20,test
0.008756528,0.0039694384,0.98219866,0.00077385973,0.0016525838,0.0017057355,0.0006866094,0.00025668953,21,test
0.9982352,4.4379205e-05,0.0005384397,0.00015293584,9.626181e-05,0.00088329706,4.4710734e-05,4.7794165e-06,22,test
0.00030497927,0.0005198664,0.99801034,0.00030147214,0.00021677045,0.00038031428,0.00018483996,8.1443955e-05,23,test
3.9218585e-06,2.2870994e-05,2.0109408e-06,1.5780737e-05,2.2511933e-06,0.00026583255,4.6624224e-05,0.9996407,24,test
0.000546034,0.0008628249,0.9970499,0.00041430804,0.00024194104,0.0004494999,0.00032157614,0.000113730246,25,test
0.00042863385,0.00069348025,0.9973658,0.0004551936,0.00023290755,0.00044031235,0.00028274878,0.00010102864,26,test
0.0003519973,0.00047998942,0.99807596,0.00031236623,0.00018614673,0.00033128684,0.0001962643,6.5889944e-05,27,test
0.00038883105,0.0005568571,0.9978126,0.0003611319,0.00018779344,0.00037233988,0.00024241749,7.7878125e-05,28,test
0.00041074702,0.00047804104,0.9979322,0.00036255384,0.000175202,0.0003209451,0.00024720968,7.312789e-05,29,test
0.9992107,2.4233836e-05,0.000188954,9.9946126e-05,5.109332e-05,0.00039258212,2.9570741e-05,2.7646745e-06,30,test
0.0004358899,0.00053745427,0.9977077,0.00039389209,0.00018293042,0.00037972047,0.00028458796,7.776093e-05,31,test
1.2364713e-06,1.3654144e-08,6.19613e-07,3.3654076e-06,1.5197801e-07,1.8548177e-07,0.999992,2.341774e-06,32,test
0.0004922098,0.0010547799,0.9969522,0.00037358172,0.00023527148,0.0004530127,0.0003047123,0.00013427885,33,test
0.00040639256,0.00062979973,0.9977241,0.00035642117,0.00020988248,0.00038238044,0.00021346944,7.76124e-05,34,test
