0,1,2,3,4,5,6,7,index,identifier,chunk,split
0.0006403587,0.0009148285,0.99594057,0.0006254016,0.0006446383,0.0002458173,0.0006209784,0.00036751406,0,1358,0,test
0.99652064,0.00048240798,0.0006631414,0.00036728234,0.00043901385,0.0006278039,0.0004913131,0.00040834935,1,807,0,test
0.00059144833,0.0008632454,0.9960586,0.00059057836,0.0007504875,0.0002850324,0.00053193053,0.00032861455,2,1966,0,test
0.99662197,0.00042986879,0.001158943,0.0003200509,0.000339878,0.00039814113,0.00040727018,0.00032379114,3,1348,0,test
0.0006615633,0.00082747126,0.9961492,0.0006611149,0.0006312919,0.0002352596,0.0005050443,0.00032908164,4,1609,0,test
0.00038305562,0.0005809857,0.0006642349,0.00051137834,0.00036402274,0.0005292387,0.99658716,0.0003800107,5,1504,0,test
0.0005266507,0.00090543897,0.9960348,0.000650914,0.0007423481,0.00023362426,0.00057273277,0.00033335996,6,1326,0,test
0.0006198157,0.00087223505,0.9959508,0.000589877,0.00085275446,0.00022118374,0.0005606983,0.00033251368,7,904,0,test
0.004632143,0.001224262,0.98894894,0.0025083357,0.0007008375,0.00021868802,0.0010985502,0.00066826184,8,1208,0,test
0.0005245895,0.0008329854,0.9960598,0.00064561196,0.00076984864,0.00028351674,0.00052920135,0.00035454027,9,395,0,test
0.0003477326,0.00040451236,0.000539313,0.0008493531,0.00033877962,0.00047946433,0.99672455,0.00031629798,10,313,0,test
0.00059126166,0.0009123229,0.99602866,0.000661229,0.0007002936,0.00023002453,0.0005564282,0.0003198259,11,966,0,test
0.00073818304,0.000897123,0.9960627,0.0005918265,0.0006262746,0.00023889446,0.00051817147,0.00032685403,12,860,0,test
0.015865238,0.0015320891,0.97824585,0.0018004134,0.000826121,0.00028901215,0.00090242864,0.00053883955,13,1740,0,test
0.9957911,0.00043268825,0.0020191441,0.00033215992,0.00035051393,0.00035603423,0.00039804642,0.00032018294,14,99,0,test
0.0005637508,0.0010433082,0.9957278,0.00061506766,0.0009576774,0.00031187,0.00045372624,0.00032696294,15,1510,0,test
0.9963266,0.0005263259,0.0006100869,0.0003621394,0.0004589348,0.0007317084,0.00051247847,0.0004717937,16,657,0,test
0.00062835694,0.000943986,0.9959984,0.00065686944,0.0007226784,0.00022542471,0.0005273161,0.00029705314,17,1002,0,test
0.00050703145,0.9960437,0.0010365223,0.00039104084,0.00051682786,0.00063686597,0.00038216257,0.00048585827,18,1802,0,test
0.99659073,0.00041450225,0.0008667341,0.00036480615,0.00038467802,0.00051697437,0.00046446343,0.00039717942,19,118,0,test
0.0007773957,0.001788096,0.99381316,0.0014210669,0.0006888391,0.00029492556,0.0008286136,0.0003879303,20,1666,0,test
0.99620867,0.00050030305,0.0009549589,0.00037999847,0.00044015062,0.0006875661,0.0005237516,0.0003045402,21,125,0,test
0.9965025,0.00044487492,0.0012097129,0.00032863527,0.00035401894,0.00042278145,0.00040079674,0.00033669075,22,1361,0,test
0.9964384,0.0005877438,0.00057960267,0.00036374925,0.00037760648,0.00067526597,0.00052875595,0.00044887557,23,316,0,test
0.9940743,0.0005136125,0.003497106,0.0004311005,0.00038096053,0.0003407119,0.00047614053,0.0002860528,24,233,0,test
0.9965714,0.0004883207,0.0008684557,0.00036935048,0.0003509984,0.0005025294,0.00048984593,0.00035904444,25,242,0,test
0.0006388286,0.0009047116,0.99606353,0.0006255516,0.0006616761,0.00023310998,0.00053629256,0.0003362245,26,813,0,test
0.00042255627,0.00066634174,0.0005183283,0.0005422241,0.0005223821,0.00068052567,0.99603915,0.0006085423,27,546,0,test
0.99677473,0.00037398518,0.0009780641,0.00030763255,0.00039232368,0.00040550184,0.0004349564,0.00033272975,28,1987,0,test
0.0005958449,0.0008332385,0.9960645,0.000611147,0.0007740198,0.00026589315,0.000521398,0.00033399646,29,372,0,test
0.0005999854,0.0008429173,0.99603975,0.00059142447,0.0007336856,0.00031829556,0.0005225468,0.00035140832,30,29,0,test
