0,1,2,3,4,5,6,7,index,identifier,chunk,split
0.0026024946,0.0026622028,0.9858775,0.0014239673,0.0026911744,0.0014102285,0.0014632401,0.0018691572,0,1358,0,test
0.9909384,0.00071532844,0.0020291319,0.001804335,0.0007813181,0.0006311839,0.0023774083,0.0007228103,1,807,0,test
0.002800225,0.002746856,0.9855204,0.0013604228,0.002964482,0.0012097526,0.0015480993,0.0018497929,2,1966,0,test
0.99116886,0.00074830116,0.0030185296,0.0013929496,0.0008024238,0.0005363949,0.001830026,0.0005025083,3,1348,0,test
0.0025258113,0.002446281,0.98713976,0.0015027578,0.0022855818,0.0011940035,0.0011880306,0.001717672,4,1609,0,test
0.0012263217,0.003881963,0.0008374575,0.0010245675,0.0010697589,0.0016085019,0.9884421,0.0019093191,5,1504,0,test
0.0025130925,0.0025236176,0.9862439,0.0013681774,0.0028199237,0.0014128747,0.001380878,0.0017374486,6,1326,0,test
0.0024555225,0.0024695867,0.9864715,0.0014273479,0.0027699342,0.001255719,0.0013593553,0.001791232,7,904,0,test
0.008848397,0.00516518,0.97180027,0.0033337784,0.00375607,0.0018742436,0.0015269781,0.0036950794,8,1208,0,test
0.0022472874,0.0022960366,0.9869327,0.0015804005,0.0026122509,0.0012864217,0.0012387394,0.0018061636,9,395,0,test
0.0013705726,0.0030574785,0.00080221257,0.0016651996,0.0008471252,0.0014821974,0.98958254,0.0011927971,10,313,0,test
0.0022513526,0.002244971,0.9865122,0.001881524,0.002630212,0.0015707429,0.0011068829,0.001802253,11,966,0,test
0.0031741958,0.002759456,0.98598367,0.0012813981,0.0022970862,0.0012387373,0.0014077739,0.0018576523,12,860,0,test
0.005566439,0.0030909006,0.97891116,0.0044716867,0.003651493,0.0014725373,0.00093837146,0.001897513,13,1740,0,test
0.9906625,0.00073714275,0.003244811,0.0015135077,0.000726234,0.00053163455,0.002013582,0.000570544,14,99,0,test
0.0020158682,0.002393607,0.98568416,0.0017553204,0.003477172,0.001547662,0.0010432034,0.0020830736,15,1510,0,test
0.9901038,0.0008048884,0.0016482612,0.0018505539,0.0009467303,0.00093207526,0.0028396097,0.00087412895,16,657,0,test
0.0023581376,0.0023933263,0.9870227,0.0015612937,0.0024826208,0.001241748,0.0011199925,0.0018201286,17,1002,0,test
0.0005299849,0.9922299,0.0010866716,0.001800704,0.0011340382,0.0008737824,0.0009710383,0.0013738434,18,1802,0,test
0.99038726,0.00078901614,0.0022461058,0.0017540045,0.00076967024,0.0006263082,0.0026586489,0.0007690033,19,118,0,test
0.007623035,0.009522136,0.81765693,0.0055738594,0.045795098,0.0835107,0.0043414617,0.025976855,20,1666,0,test
0.9907465,0.0007226545,0.0027079212,0.0020809262,0.00058607373,0.0005255846,0.0019714022,0.0006588933,21,125,0,test
0.99109066,0.00067537755,0.0029263145,0.0015919734,0.00076668814,0.0005622493,0.001855165,0.00053154817,22,1361,0,test
0.9912322,0.0007818782,0.0020628015,0.0015327269,0.000769561,0.00062985887,0.0022169403,0.00077392615,23,316,0,test
0.99007714,0.0008897006,0.0040814537,0.0014628561,0.0006069297,0.00039640415,0.001737685,0.00074776507,24,233,0,test
0.9906578,0.0007280387,0.0023364064,0.0018693213,0.00073723024,0.0006319618,0.0023112223,0.0007279704,25,242,0,test
0.0022824928,0.0026587665,0.9862152,0.0014868493,0.0026764867,0.0013914694,0.0013314144,0.0019574312,26,813,0,test
0.0032357709,0.048050396,0.003712932,0.0023989643,0.0031259835,0.0038422598,0.9237619,0.011871692,27,546,0,test
0.991319,0.00072958117,0.0020383091,0.0015076757,0.00092338806,0.00064800057,0.002245644,0.00058831944,28,1987,0,test
0.0023675433,0.0022408394,0.9869314,0.0013744858,0.0028881005,0.001308885,0.0011694576,0.0017193145,29,372,0,test
0.0026169487,0.002621086,0.9862633,0.0013548483,0.002700093,0.0012732303,0.0014545635,0.0017158752,30,29,0,test
0.0007557619,0.0013424975,0.0013355203,0.0014566242,0.00055329944,0.003338847,0.0013201669,0.98989725,31,1182,1,test
0.0024879265,0.0026296754,0.98639655,0.0014310537,0.0025999115,0.0012838041,0.0013490679,0.0018220711,32,1769,0,test
0.0027080795,0.0025264595,0.986736,0.0016928412,0.0022501128,0.0012022452,0.0011249561,0.0017593005,33,107,0,test
0.0006169643,0.9920632,0.00095718505,0.0014593694,0.001309867,0.0010353054,0.0011571408,0.001400972,34,1808,0,test
0.9901905,0.0010233069,0.0027843053,0.001290668,0.0008872633,0.000726248,0.0025714552,0.00052625913,35,341,0,test
0.9910946,0.0006790253,0.0023809634,0.0014826576,0.00081317767,0.0006133389,0.0022979053,0.0006382163,36,274,0,test
0.0034846156,0.0028115655,0.98038346,0.0022696839,0.0051120375,0.0018579001,0.0016535594,0.002427087,37,1721,0,test
0.0036687057,0.004247759,0.97711176,0.0040670824,0.004961423,0.0017630219,0.0011012927,0.0030788525,38,1492,0,test
0.0023240617,0.0025010991,0.98671186,0.0014408824,0.0027168163,0.0012820882,0.0012244037,0.0017988887,39,912,0,test
0.0025859543,0.002262211,0.9866925,0.001288948,0.0026869455,0.0013629269,0.0013571227,0.0017633128,40,51,0,test
0.0023105412,0.0021601296,0.98708785,0.0016020327,0.0026441799,0.0012936833,0.0011067117,0.0017949282,41,1699,0,test
0.0027032709,0.0024311012,0.9859811,0.0012687974,0.0028905673,0.0013702045,0.0014662402,0.0018885997,42,69,0,test
0.0024100477,0.0024367308,0.9869546,0.0013391146,0.0026220868,0.0012559542,0.0012509789,0.0017303942,43,1587,0,test
0.00083683606,0.991975,0.0010193592,0.001584752,0.0008384581,0.0007051014,0.0013006111,0.0017398216,44,413,0,test
0.0026552111,0.0024624006,0.98614085,0.0013497951,0.0027758894,0.0013265179,0.0015142896,0.0017750373,45,1634,0,test
0.99071103,0.00070263084,0.0022919953,0.001577694,0.0007438085,0.0006434821,0.002595497,0.0007337994,46,235,0,test
0.0025871613,0.0023278324,0.9864812,0.0014449443,0.002970889,0.001248408,0.0011710558,0.0017685334,47,185,0,test
0.0022227452,0.002230027,0.9871338,0.0014999374,0.0026264426,0.0012801205,0.0011378729,0.0018689636,48,208,0,test
0.99083227,0.00063311675,0.0026626554,0.0016923682,0.0008175309,0.00069183076,0.0019487753,0.0007215239,49,592,0,test
0.0023585395,0.0023555972,0.9869349,0.0015376362,0.0026619988,0.0012970607,0.0011165794,0.0017376415,50,1541,0,test
0.0027484922,0.002510026,0.9860119,0.0012898924,0.0028684528,0.0012734188,0.0014705082,0.0018271987,51,227,0,test
0.0023847353,0.0026608796,0.9867416,0.0014439645,0.0025621993,0.0012685553,0.0011652954,0.0017728093,52,216,0,test
0.0025502874,0.002234197,0.98623,0.0016941794,0.0028069888,0.0013060409,0.0011307785,0.0020474398,53,881,0,test
0.0013632542,0.0025405185,0.0007972593,0.0067483303,0.008346486,0.94672424,0.0037046578,0.029775186,54,511,0,test
0.0032821766,0.0029038237,0.98554415,0.0012891515,0.0023273642,0.0011984237,0.0015409822,0.0019139537,55,1212,0,test
0.95928407,0.0019077756,0.03126183,0.0018395344,0.0017537565,0.0006974917,0.002287538,0.0009679406,56,1865,0,test
0.0024135096,0.0021993136,0.9869801,0.0013889497,0.002820847,0.0012815119,0.0011581746,0.0017576154,57,1160,0,test
0.0006550443,0.99281704,0.0009109311,0.0015373598,0.001120795,0.00074171374,0.0013321893,0.000885024,58,400,0,test
0.0025602605,0.0028775698,0.9861407,0.0014698392,0.0026277339,0.0011864762,0.0012534406,0.0018839643,59,1049,0,test
0.0023540873,0.0024526257,0.98664945,0.0014514145,0.0025967394,0.001372036,0.001287565,0.0018360568,60,806,0,test
0.9906114,0.0006375986,0.0019494372,0.0019480705,0.00078727177,0.000767735,0.0025283422,0.0007701348,61,1889,0,test
0.0022555967,0.002380232,0.98712003,0.0013820579,0.0026739014,0.0013125149,0.0011164395,0.0017592733,62,747,0,test
0.0011132415,0.0020540685,0.000832904,0.0049449783,0.008044271,0.96498024,0.002690218,0.015340136,63,291,0,test
0.0025673094,0.0024304837,0.9861092,0.0013938306,0.0030416374,0.0013301674,0.0013189615,0.0018084082,64,934,0,test
0.0028015082,0.0023664657,0.98682564,0.0017053856,0.0024541002,0.0011062071,0.0010239719,0.0017167521,65,1549,0,test
0.9911867,0.0007229559,0.0024128975,0.0015443627,0.0006737832,0.0005524832,0.002282739,0.00062417536,66,462,0,test
0.0025318426,0.002614688,0.9864879,0.0013017561,0.0025703537,0.0012753184,0.0013258728,0.0018921671,67,443,0,test
0.0027779439,0.0035236748,0.001665611,0.9738991,0.001990881,0.003233711,0.0031040218,0.009805083,68,454,0,test
0.0039796876,0.002684873,0.9854916,0.0014032362,0.0024117033,0.0011144081,0.0012575435,0.0016570138,69,1823,0,test
0.0021802697,0.0024007438,0.98657507,0.0013630752,0.0028901403,0.0014133484,0.001265566,0.0019117906,70,792,0,test
0.99088925,0.0006878675,0.0034266363,0.0015801109,0.000605406,0.0004282362,0.0017588882,0.00062368996,71,56,0,test
0.002333639,0.0024514145,0.98708344,0.0013987288,0.0025806644,0.0012507634,0.0011623388,0.0017390304,72,402,0,test
0.9906798,0.00071857194,0.003195775,0.0016917285,0.00067059055,0.0004887694,0.0019241803,0.0006306423,73,1405,0,test
0.9818246,0.0010558759,0.011309561,0.0017003968,0.0008532745,0.0005040454,0.002014773,0.0007375622,74,1373,0,test
0.0020533642,0.00904643,0.0018088863,0.0012766005,0.0017476056,0.0023308164,0.978101,0.0036352572,75,1162,0,test
0.0025781547,0.0026278715,0.9866607,0.0016276401,0.0024044262,0.0012421445,0.0011209395,0.0017381373,76,324,0,test
0.9909471,0.0007287189,0.002759301,0.0015460501,0.00063168653,0.00048331323,0.0022686906,0.00063515396,77,1776,0,test
0.0024997564,0.002577921,0.9863435,0.0014058832,0.0026324661,0.001308894,0.0013213084,0.0019102859,78,731,0,test
0.98940456,0.00057438016,0.0032394486,0.0023917332,0.00073658844,0.0007400618,0.002212631,0.00070062134,79,1320,0,test
0.0008394593,0.00307677,0.0012577666,0.0016642143,0.0005471543,0.0031809392,0.001872069,0.9875616,80,1529,0,test
0.0005441628,0.99124146,0.0009406556,0.0019403355,0.0011138557,0.0010268192,0.0010285912,0.0021640246,81,248,1,test
0.0025860188,0.002609258,0.98619604,0.0014556715,0.0026477876,0.0012722284,0.0013600732,0.001872902,82,495,0,test
0.9905545,0.0007572615,0.0020627775,0.0017074837,0.00076602615,0.0006235489,0.0028368821,0.0006915983,83,1565,0,test
0.0023696527,0.00263483,0.98644245,0.0015412384,0.0026739433,0.0013012983,0.0011677969,0.0018687412,84,1019,0,test
0.99072534,0.000763958,0.001855556,0.0018446203,0.0008070409,0.00072772487,0.0025389502,0.0007368795,85,804,0,test
0.9892056,0.0006659274,0.0047305324,0.0018115574,0.0006448164,0.00049854233,0.0018690071,0.0005739813,86,1134,0,test
0.0024087788,0.0025578805,0.98653466,0.0014504861,0.0027436495,0.0012512243,0.0013365498,0.001716642,87,976,0,test
0.9912962,0.000689162,0.0026221855,0.001490014,0.0007204034,0.00055274187,0.0020917822,0.0005375473,88,531,0,test
0.0025192464,0.0025482848,0.98640674,0.0013665057,0.0027954825,0.0012848763,0.0013580864,0.0017208119,89,1453,0,test
0.9903448,0.0013571043,0.0018280732,0.0016197845,0.0007179115,0.0005790742,0.0028889459,0.000664288,90,1575,0,test
0.9915337,0.00075012806,0.0023331016,0.0014875863,0.00079879165,0.0006339267,0.0019008445,0.0005619805,91,421,0,test
0.0024791006,0.0026154385,0.9860529,0.0016277616,0.0027946115,0.0012146165,0.0012229023,0.0019926764,92,1847,0,test
0.0023190528,0.0021919026,0.98684746,0.001528696,0.0026505855,0.0014229493,0.001105038,0.0019343408,93,418,0,test
0.00074307603,0.99249774,0.0010821838,0.0016310517,0.0013363728,0.00077115,0.001138327,0.00080011337,94,1922,0,test
0.00201993,0.0024529432,0.0029304763,0.00095944514,0.97309804,0.015119193,0.0020380307,0.0013819303,95,1686,0,test
0.0026923127,0.002659121,0.9859729,0.0013111534,0.0028853726,0.0012470777,0.0015184783,0.0017135346,96,1287,0,test
0.007656803,0.013177959,0.9108753,0.011604254,0.029506668,0.017555093,0.0021235142,0.0075004552,97,1024,0,test
0.0020841984,0.0043580164,0.94781476,0.0024816834,0.022323474,0.011299135,0.0017863845,0.007852454,98,1088,0,test
0.9915474,0.00095571036,0.0022582205,0.0014375693,0.0007888296,0.0005448998,0.0019450127,0.0005222752,99,1596,0,test
0.99070686,0.0007753964,0.0032140543,0.001540274,0.00072623946,0.00051742955,0.0020112924,0.0005085181,100,345,0,test
0.000912236,0.0023990502,0.0017465967,0.0019424525,0.00062658987,0.006877617,0.0014890814,0.98400646,101,68,1,test
0.0024578548,0.0024433928,0.9870586,0.0015186622,0.002259158,0.0012471308,0.0011728571,0.0018422997,102,370,0,test
0.0011413379,0.0021026067,0.0008236,0.0057646353,0.00906189,0.9677241,0.0035828934,0.009798902,103,193,0,test
0.0023127862,0.0024962209,0.98645055,0.0015206699,0.0027281665,0.0013744765,0.0012028589,0.0019143341,104,461,0,test
0.0024170945,0.0030153764,0.98543894,0.0017162585,0.0029280894,0.0015986108,0.0010986096,0.0017870431,105,207,0,test
0.002474929,0.0025795316,0.986201,0.0013749435,0.0029639222,0.001262623,0.0012454478,0.0018975704,106,1314,0,test
0.011285662,0.0040344247,0.97201824,0.0025100256,0.0050253966,0.0018966661,0.0015340553,0.001695457,107,1505,0,test
0.0026974638,0.0025088242,0.98602444,0.0012919483,0.0029211524,0.0012946,0.001458249,0.0018033929,108,923,0,test
0.004321363,0.004229132,0.97872275,0.0037943062,0.0030458681,0.0015449546,0.0010665015,0.0032751462,109,363,0,test
0.7456215,0.0040676426,0.23310107,0.0037697696,0.0051638703,0.0019770875,0.0035947694,0.002704315,110,681,0,test
