0,1,index,identifier,chunk,split
0.50063616,0.49936384,0,58,0,test
0.15273224,0.84726775,1,179,1,test
0.05068432,0.94931567,2,97,1,test
0.21133953,0.7886605,3,289,2,test
0.5746453,0.42535472,4,223,1,test
0.20262164,0.79737836,5,91,2,test
0.5888122,0.4111878,6,100,2,test
0.030658776,0.9693412,7,257,2,test
0.51859933,0.48140067,8,308,2,test
0.94763446,0.052365493,9,302,2,test
0.031128496,0.96887153,10,140,0,test
0.07464591,0.9253541,11,223,3,test
0.9241407,0.075859316,12,31,2,test
0.06420919,0.9357908,13,44,1,test
0.03753419,0.9624659,14,145,1,test
0.841189,0.15881091,15,196,0,test
0.71487135,0.28512865,16,124,0,test
0.557126,0.442874,17,96,1,test
0.5818865,0.41811353,18,35,2,test
0.035415657,0.96458435,19,66,1,test
0.9638039,0.036196128,20,189,1,test
0.9522988,0.047701117,21,178,2,test
0.9661339,0.03386616,22,15,2,test
0.9376065,0.062393468,23,21,2,test
0.122786015,0.877214,24,299,0,test
0.044904336,0.95509565,25,122,1,test
0.9645019,0.03549806,26,26,2,test
0.9721071,0.027892869,27,27,1,test
0.9603362,0.039663725,28,301,1,test
0.129053,0.870947,29,103,1,test
0.07385107,0.92614895,30,282,2,test
0.5838064,0.41619354,31,333,0,test
0.07516357,0.92483646,32,139,0,test
0.35949436,0.6405057,33,222,1,test
0.7136579,0.28634202,34,231,2,test
0.059322365,0.9406777,35,182,2,test
0.78524673,0.21475326,36,141,2,test
0.8936609,0.10633913,37,10,0,test
0.02734562,0.97265434,38,259,1,test
0.07133234,0.9286676,39,111,1,test
0.039206702,0.9607934,40,292,2,test
0.03915245,0.9608475,41,265,0,test
0.053951275,0.9460487,42,226,0,test
0.0996864,0.9003136,43,133,2,test
0.08977893,0.91022104,44,69,0,test
0.97002655,0.029973442,45,153,1,test
0.08320517,0.9167949,46,250,0,test
0.38733995,0.6126601,47,206,6,test
0.066633254,0.9333668,48,228,2,test
0.96675986,0.03324018,49,195,1,test
0.9521326,0.047867443,50,169,1,test
0.0579874,0.9420126,51,299,3,test
0.15653613,0.8434639,52,167,2,test
0.07214195,0.92785805,53,218,0,test
0.17607549,0.82392454,54,232,0,test
0.21491785,0.7850822,55,134,0,test
0.16001937,0.83998066,56,222,0,test
0.9731449,0.02685516,57,33,2,test
0.9547529,0.045247052,58,104,2,test
0.6950283,0.30497167,59,133,6,test
0.9743241,0.025675938,60,287,0,test
0.03681791,0.9631821,61,65,2,test
0.22707959,0.7729204,62,333,2,test
0.058709513,0.94129056,63,123,0,test
0.100811474,0.8991885,64,150,1,test
0.029801585,0.9701984,65,322,1,test
0.071013816,0.9289862,66,133,1,test
0.6338636,0.36613634,67,305,1,test
0.3382533,0.6617467,68,34,1,test
0.59823674,0.40176326,69,127,2,test
0.03805136,0.9619487,70,177,2,test
0.9130621,0.08693797,71,118,2,test
0.9695421,0.030457862,72,98,1,test
0.06586693,0.93413305,73,18,0,test
0.9660791,0.033920936,74,255,2,test
0.027113372,0.9728866,75,140,1,test
0.11337622,0.88662374,76,219,2,test
0.6719115,0.3280885,77,113,0,test
0.96500355,0.034996405,78,275,1,test
0.9637211,0.036278944,79,7,1,test
0.12147442,0.8785256,80,251,3,test
0.6541676,0.34583247,81,211,2,test
0.9689099,0.031090043,82,158,0,test
0.054135088,0.9458649,83,323,0,test
0.94617504,0.05382499,84,115,1,test
0.6817712,0.31822878,85,113,3,test
0.1203426,0.8796574,86,138,0,test
0.082252935,0.917747,87,278,0,test
0.8352481,0.16475192,88,207,0,test
0.05305397,0.94694597,89,43,3,test
0.09818721,0.90181273,90,75,1,test
0.18907005,0.81092995,91,249,3,test
0.89449203,0.10550797,92,253,2,test
0.0976009,0.90239906,93,306,2,test
0.8820182,0.11798177,94,249,6,test
0.8409129,0.15908709,95,91,1,test
0.16814896,0.83185107,96,277,0,test
0.97323066,0.026769362,97,15,0,test
0.13628641,0.86371356,98,221,0,test
0.0418246,0.95817536,99,92,3,test
0.97167194,0.028328033,100,158,1,test
0.059133425,0.94086653,101,23,2,test
0.9582621,0.041737903,102,181,1,test
0.041582037,0.95841795,103,3,1,test
0.07782431,0.9221757,104,167,0,test
0.96570534,0.034294657,105,198,1,test
0.06708437,0.9329157,106,49,1,test
0.939907,0.060093034,107,62,2,test
0.035839863,0.96416014,108,270,1,test
0.046663605,0.95333636,109,303,0,test
0.97229755,0.027702432,110,238,0,test
0.69711316,0.3028868,111,190,1,test
0.88013184,0.11986818,112,161,2,test
0.08653089,0.91346914,113,204,2,test
0.10958088,0.89041907,114,30,0,test
0.9704883,0.029511657,115,25,2,test
0.06116809,0.9388319,116,150,0,test
0.66250443,0.33749557,117,54,2,test
0.07999711,0.92000294,118,107,2,test
0.04826799,0.95173204,119,155,2,test
0.053928003,0.94607204,120,237,0,test
0.37211803,0.62788194,121,78,0,test
0.96468437,0.035315655,122,198,2,test
0.096173085,0.9038269,123,149,1,test
0.120440185,0.8795598,124,94,0,test
0.051050384,0.9489496,125,93,1,test
0.92415065,0.07584929,126,174,2,test
0.95248425,0.047515754,127,169,2,test
0.94894755,0.051052477,128,183,1,test
0.59199756,0.40800244,129,96,2,test
0.07301495,0.926985,130,281,1,test
0.092530645,0.9074694,131,102,0,test
0.9072567,0.092743285,132,164,1,test
0.83334947,0.16665056,133,24,1,test
0.042423174,0.9575769,134,63,0,test
0.9227515,0.077248536,135,134,2,test
0.052845184,0.94715476,136,252,2,test
0.24698141,0.75301856,137,212,2,test
0.9731145,0.02688548,138,153,0,test
0.47662908,0.5233709,139,12,2,test
0.86683184,0.13316819,140,9,2,test
0.08136339,0.91863656,141,237,2,test
0.09886316,0.9011368,142,43,0,test
0.06640916,0.9335909,143,16,2,test
0.040689286,0.9593107,144,86,2,test
0.05564204,0.94435793,145,110,0,test
0.9388735,0.06112648,146,165,0,test
0.10208412,0.8979159,147,92,1,test
0.041153472,0.95884657,148,94,1,test
0.8869908,0.113009214,149,1,0,test
0.89298964,0.107010394,150,245,1,test
0.9676164,0.03238365,151,284,1,test
0.043884307,0.95611566,152,162,0,test
0.94256556,0.0574345,153,245,2,test
0.8596527,0.14034732,154,310,0,test
0.9718579,0.028142082,155,258,0,test
0.0371267,0.9628733,156,218,2,test
0.6481743,0.3518257,157,17,2,test
0.97318316,0.026816847,158,19,1,test
0.96507394,0.03492607,159,68,0,test
0.02954402,0.970456,160,322,2,test
0.90277785,0.09722222,161,31,1,test
0.053754345,0.9462457,162,307,2,test
0.9652434,0.03475663,163,101,1,test
0.8312666,0.1687334,164,139,2,test
0.6852431,0.31475687,165,282,1,test
0.97133607,0.028663864,166,52,2,test
0.061769318,0.9382307,167,268,0,test
0.07096851,0.9290315,168,77,1,test
0.30483735,0.6951626,169,60,2,test
0.96155214,0.038447864,170,108,0,test
0.14278515,0.8572148,171,291,1,test
0.9485371,0.05146288,172,20,1,test
0.042198505,0.95780146,173,87,1,test
0.9419543,0.05804565,174,20,2,test
0.8334802,0.16651984,175,56,0,test
0.24623232,0.75376767,176,4,0,test
0.9282292,0.07177074,177,286,0,test
0.16547513,0.83452487,178,308,0,test
0.91952825,0.08047175,179,334,2,test
0.71811503,0.281885,180,313,1,test
0.9687145,0.031285577,181,187,1,test
0.95867145,0.04132862,182,260,1,test
0.066787235,0.9332127,183,97,0,test
0.64918643,0.3508136,184,185,0,test
0.75575966,0.24424034,185,321,1,test
0.96462446,0.03537557,186,287,1,test
0.811748,0.18825197,187,171,1,test
0.8487127,0.15128735,188,225,0,test
0.93041235,0.06958763,189,300,0,test
0.07845359,0.92154634,190,208,1,test
0.39756006,0.60243994,191,272,1,test
0.21219856,0.78780144,192,83,2,test
0.81300277,0.18699722,193,0,2,test
0.108258486,0.8917415,194,149,0,test
0.08902758,0.91097236,195,171,2,test
0.033036802,0.96696323,196,320,1,test
0.9243158,0.07568413,197,249,7,test
0.08539112,0.9146089,198,312,1,test
0.09067405,0.9093259,199,96,3,test
0.5634254,0.4365746,200,171,0,test
0.60279477,0.39720523,201,256,3,test
0.85724175,0.14275819,202,73,1,test
0.9499949,0.050005123,203,116,2,test
0.9774975,0.02250253,204,205,0,test
0.03713954,0.96286047,205,154,0,test
0.13735922,0.8626408,206,193,1,test
0.95472217,0.045277886,207,108,2,test
0.8605587,0.13944133,208,310,1,test
0.06452791,0.9354721,209,278,1,test
0.547676,0.452324,210,104,1,test
0.9691135,0.030886486,211,260,0,test
0.1388426,0.86115736,212,82,0,test
0.9237046,0.07629533,213,183,2,test
0.97497433,0.025025673,214,205,3,test
0.964023,0.035976954,215,315,2,test
0.039228342,0.9607717,216,215,2,test
0.056001347,0.94399863,217,77,0,test
0.94344634,0.056553695,218,295,1,test
0.46898603,0.53101397,219,249,5,test
0.95955586,0.04044418,220,33,1,test
0.6028324,0.39716765,221,185,2,test
0.03739911,0.96260095,222,16,3,test
0.029800298,0.97019976,223,67,1,test
0.9642823,0.0357177,224,37,2,test
0.3472488,0.65275127,225,125,1,test
0.97403926,0.025960775,226,8,0,test
0.72540104,0.27459896,227,22,1,test
0.038535174,0.9614649,228,80,3,test
0.08394079,0.9160592,229,13,3,test
0.06363751,0.93636256,230,184,2,test
0.27341163,0.72658837,231,100,1,test
0.08790817,0.91209185,232,105,0,test
0.042613536,0.9573865,233,86,0,test
0.6669203,0.33307973,234,133,7,test
0.45142552,0.5485745,235,272,3,test
0.16627862,0.8337214,236,318,2,test
0.043991458,0.95600855,237,154,1,test
0.052786708,0.9472133,238,166,0,test
0.33008656,0.6699135,239,285,0,test
0.5104011,0.4895989,240,185,1,test
0.93524665,0.06475336,241,129,0,test
0.916402,0.08359803,242,230,3,test
0.34230575,0.6576943,243,271,0,test
0.9339052,0.06609482,244,184,1,test
0.88618225,0.11381783,245,325,2,test
0.77021164,0.2297884,246,66,0,test
0.06444888,0.9355511,247,227,0,test
0.94242364,0.057576384,248,325,1,test
0.8084007,0.19159932,249,221,2,test
0.08124662,0.9187534,250,88,1,test
0.0587315,0.94126844,251,177,1,test
0.039077595,0.9609225,252,18,1,test
0.89678895,0.103210986,253,120,0,test
0.22759879,0.7724012,254,130,1,test
0.4963778,0.50362223,255,28,2,test
0.03225681,0.9677432,256,208,2,test
0.9713599,0.02864004,257,332,0,test
0.09696371,0.90303636,258,294,0,test
0.79107976,0.2089203,259,169,0,test
0.066995434,0.9330046,260,119,2,test
0.19529489,0.8047051,261,256,1,test
0.9556835,0.044316463,262,57,1,test
0.07311885,0.92688113,263,157,1,test
0.9559114,0.044088632,264,90,1,test
0.065680265,0.9343198,265,34,2,test
0.8115482,0.18845183,266,113,2,test
0.5008152,0.4991848,267,175,1,test
0.96008825,0.039911725,268,247,0,test
0.6942412,0.30575874,269,187,2,test
0.067852296,0.93214774,270,105,2,test
0.04154168,0.9584583,271,202,2,test
0.8085933,0.19140671,272,82,1,test
0.040257595,0.95974237,273,110,2,test
0.04612797,0.953872,274,160,0,test
0.8899193,0.110080734,275,165,1,test
0.65106624,0.3489338,276,253,3,test
0.2048387,0.7951613,277,43,1,test
0.09810257,0.9018975,278,103,0,test
0.9274856,0.07251446,279,260,2,test
