0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,index,split
0.00010296267,0.0025997066,0.00021668817,0.00047939637,0.0017055977,0.0011499112,0.00053171173,0.0012004521,0.0022907655,0.9593974,0.0007912326,0.00024182998,0.00024552463,0.0011525401,0.0012650725,0.0027402495,0.0008851917,0.0011993387,0.00081535586,0.0035557435,0.0020131206,0.00058929966,0.01483105,0,test
0.002009466,0.18100181,0.001591573,0.0021352754,0.0010023859,0.0002140539,0.00067247794,0.005052816,0.0015690932,0.0024016364,0.0010050397,0.0010603305,0.0014083011,0.0006967475,0.0028950511,0.0006919612,0.0017253327,0.0013816581,0.0077133835,0.77771854,0.0018043495,0.003291714,0.00095707085,1,test
0.0046747164,0.006490346,0.0040918174,0.003767859,0.0023595877,0.00079855084,0.001759675,0.81392276,0.0056747478,0.0013444436,0.0024510233,0.0022645013,0.0066907257,0.014723648,0.0033289695,0.061569072,0.0010869409,0.0010044423,0.0026168246,0.022983706,0.0045905397,0.0069115837,0.024893522,2,test
0.0010487399,0.0022828502,0.0010164799,0.16333762,0.033701405,0.014608981,0.0134926485,0.010452956,0.0065681622,0.07193202,0.0020128884,0.0014501783,0.061604835,0.010942844,0.062241856,0.35019162,0.01019576,0.0028208354,0.007682275,0.01457849,0.0011058693,0.0056874105,0.1510433,3,test
0.001775666,0.084908836,0.0007600287,0.0026611735,0.0009889567,0.00020613176,0.00056590844,0.004719778,0.0008176769,0.0025161516,0.00054770673,0.00079043594,0.0015224672,0.00087825337,0.006920866,0.0012091651,0.0025413225,0.0009989664,0.0043980754,0.87420064,0.0011221232,0.0023720576,0.00257757,4,test
0.0011347049,0.0007808626,0.00046326278,0.0046339403,0.00028973233,0.0011903973,0.0011614386,0.0004101491,0.00031220698,0.00020832504,0.00073111715,0.9689855,0.0043192124,0.0036248176,0.00041609595,9.558586e-05,0.00029512658,0.0006920118,0.004425392,0.00034372867,0.0027202396,0.0015484202,0.0012177613,5,test
0.0033245047,0.004216715,0.0014460711,0.009055537,0.0025248493,0.009691621,0.0025480918,0.0019092683,0.0007393776,0.0063632806,0.0010561728,0.5873741,0.08923848,0.034054887,0.0049479217,0.0056958757,0.0073467535,0.019384889,0.044070367,0.0033924761,0.0073939487,0.010778008,0.14344679,6,test
0.0028833954,0.002618208,0.0008337885,0.00027730784,0.0038974967,0.0004800714,0.002133308,0.002834721,0.0004163487,0.0062447423,0.0022918954,0.006214695,0.0016037619,0.016995072,0.0004745766,0.00395276,0.0013070432,0.0021188674,0.00064033334,0.0012702049,0.9084544,0.0007071771,0.03134973,7,test
0.012168542,0.012337891,0.0036185705,0.0064701894,0.005111185,0.0030175422,0.004832617,0.04184402,0.0079145245,0.009885356,0.001971324,0.0027363827,0.0059292964,0.0051336195,0.032735884,0.013495523,0.02764999,0.14372276,0.16431077,0.39316523,0.016756257,0.0048991367,0.08029345,8,test
0.003147096,0.00019291697,0.0014566763,0.0027415408,0.00094632193,0.96582806,0.0013278584,0.00038587916,0.001779866,0.00063553505,0.0018994311,0.004542679,0.00085395976,0.0007766595,0.002880221,0.00032686722,0.00072465185,0.0015838271,0.0005640981,0.00015065538,0.00033315265,0.0018591894,0.0050627566,9,test
0.006938014,0.00022927075,0.0023909009,0.0033935374,0.00096314866,0.95944226,0.0015493002,0.00089238107,0.003761378,0.0005627093,0.0027120158,0.0037727233,0.0007740231,0.00025397667,0.0049758,0.0003139371,0.00054302625,0.0012746006,0.0008313224,0.00027873483,0.00039491328,0.0014838125,0.0022681651,10,test
0.0038974066,0.00066395703,0.0020892902,0.0016055712,0.0036016,0.0006589138,0.006943491,0.0003014806,0.00027459886,0.0006626779,0.0014327787,0.00047604588,0.0011056082,0.0009364594,0.0015081012,0.0007291519,0.96258616,0.0018251315,0.0008737069,0.004915499,0.000928202,0.00070195016,0.0012821312,11,test
0.0005699101,0.0009364614,0.0012430655,0.0020139848,0.96289486,0.0010264517,0.0047719306,0.0008168881,0.0028822355,0.004120292,0.0031991717,0.0003046504,0.00079605327,0.0010479057,0.00023635208,0.0011495034,0.0019179945,0.0005603269,0.0008566528,0.0010982051,0.0033687577,0.0011999613,0.0029883387,12,test
0.15635599,0.10747005,0.015456693,0.005467644,0.0022726818,0.02664837,0.0025847908,0.006714067,0.003078788,0.0049513127,0.0024052653,0.0048331805,0.0048808227,0.005659575,0.53107226,0.00914711,0.023443943,0.016562695,0.0052456977,0.029841948,0.0018845625,0.022755885,0.011266707,13,test
0.0010813968,0.0032579429,0.0015394915,0.0023206663,0.016794419,0.01292224,0.001292312,0.0023103827,0.001633173,0.08888415,0.0027549725,0.002139225,0.002364252,0.2027872,0.008156191,0.034094125,0.0030635546,0.011231609,0.0020245712,0.0012798972,0.002760496,0.011961145,0.58334655,14,test
0.0011229406,0.0016820022,0.0008550505,0.0057207244,0.0045586242,0.0015848926,0.0027981554,0.032419,0.0017103686,0.018204987,0.0023820105,0.009924348,0.007992852,0.15696818,0.002094253,0.04722366,0.0016013191,0.004150795,0.0026937185,0.0046325033,0.040372636,0.0027774482,0.6465295,15,test
0.00053092476,0.0055455347,0.000874822,0.0015539537,0.009178463,0.0059047933,0.0016142968,0.0048434814,0.0022886866,0.44637397,0.0021465945,0.0005077094,0.004493685,0.010477571,0.025225572,0.21579081,0.009139611,0.009028257,0.0026265092,0.010592324,0.004829575,0.0022050769,0.22422779,16,test
0.0173402,0.0039478997,0.008557549,0.022469824,0.03180947,0.01572051,0.04938079,0.0047994596,0.0023699643,0.008497071,0.022115333,0.109423436,0.005005749,0.11561176,0.008908156,0.0032233032,0.34936532,0.011833389,0.0030370494,0.011002487,0.021405842,0.0339904,0.14018506,17,test
0.0173009,0.0028038698,0.012666827,0.19497818,0.011444783,0.26833737,0.0074407794,0.04935141,0.012443233,0.0024869202,0.0049343356,0.25993875,0.014148572,0.008886126,0.010388603,0.0018777807,0.0032816734,0.008742237,0.022656368,0.0041819834,0.003658678,0.033790506,0.044260155,18,test
0.0031339636,0.0003371382,0.001663032,0.006682658,0.0019216215,0.89933884,0.002703928,0.00063210254,0.0021978156,0.0023663314,0.0038153375,0.005639378,0.001203703,0.012785473,0.005309992,0.0012679939,0.0018699184,0.0030052753,0.00056696596,0.00022101935,0.00054300646,0.0064861225,0.03630843,19,test
0.001193728,0.0008208458,0.0007541456,0.003075164,0.0062094796,0.010837321,0.003178103,0.0009102791,0.00077298225,0.0073419726,0.002040391,0.009187327,0.0011930895,0.524124,0.0015225533,0.0034334625,0.0023387044,0.0023312157,0.00059966254,0.00041480662,0.0031790454,0.0065090335,0.40803272,20,test
0.00460234,0.0027846908,0.0032722885,0.0024981159,0.12370599,0.0018748292,0.012366405,0.0014824559,0.001606455,0.005389085,0.0020886795,0.0003605308,0.0024370365,0.0010723891,0.0025867843,0.0042302944,0.7879367,0.0024204038,0.0017419554,0.021118922,0.0029076552,0.0019591292,0.00955682,21,test
0.05977701,0.0012106973,0.0073794546,0.0030755266,0.0031570583,0.009698168,0.008240959,0.00080626376,0.00063295173,0.0011228361,0.0019795727,0.00064553163,0.0027990092,0.0014081827,0.021784378,0.0035689324,0.85152423,0.005415588,0.0010833387,0.0062794765,0.0009931131,0.002089477,0.0053283237,22,test
0.0012312467,0.0013100099,0.0007364724,0.01661194,0.0006808405,0.003438739,0.0020895542,0.0013401707,0.001077112,0.0006004401,0.00087797124,0.88324076,0.0076694703,0.010216275,0.0014767289,0.00031040685,0.00042537664,0.0047437605,0.04951284,0.0007156099,0.002136983,0.005413418,0.004143874,23,test
0.0016428182,0.002061982,0.00073511706,0.7299726,0.0014965736,0.0012795854,0.008496559,0.009661062,0.0025613916,0.002116688,0.0017658599,0.0019894904,0.0046645673,0.0012502164,0.013044318,0.0014487592,0.002023199,0.00080237124,0.0059660273,0.20208234,0.0006443245,0.0018251011,0.0024690437,24,test
0.00018554473,0.0036581007,0.00032556785,0.0005175454,0.0026431703,0.0011251963,0.00039719173,0.0019127205,0.0018776419,0.8878794,0.0021311298,0.0010211313,0.00036473796,0.010643035,0.0009523224,0.0042092456,0.0005852961,0.001879645,0.0011023381,0.0021418543,0.008556043,0.0009717237,0.0649195,25,test
0.0011502472,0.0008532734,0.0013289833,0.0006471307,0.0008574373,0.0006075237,0.0010551498,0.0016004333,0.00063968805,0.0012670005,0.0086988695,0.0035771078,0.0007252923,0.949975,0.0005586748,0.0040754806,0.00070500164,0.002621017,0.00062324374,0.00036089457,0.004195059,0.001861611,0.012015889,26,test
0.00266265,0.0034575309,0.00083933905,0.0015506701,0.0051595652,0.001385662,0.0029635418,0.009282135,0.00090602075,0.03434915,0.00327741,0.0073052202,0.0031315018,0.10261701,0.0014835695,0.014651095,0.002232535,0.001565141,0.0010545225,0.0041093472,0.26748696,0.0013978622,0.52713156,27,test
0.00057303975,0.0001637766,0.00026468182,0.9729686,0.00043910346,0.0013692911,0.004011781,0.00224421,0.0004553163,0.0002917376,0.00041957683,0.0019299752,0.00344843,0.00060242775,0.0028067038,0.00035838273,0.00065861375,0.000105421714,0.0010575502,0.0038891747,0.00011045488,0.0006197352,0.0012119613,28,test
0.0008100563,0.00072039996,0.0016121259,0.015494941,0.92666173,0.0017301443,0.02094648,0.00159914,0.002970345,0.002484261,0.0015792153,0.00088730146,0.001957338,0.0008128135,0.0003655244,0.0010911294,0.0044355094,0.0009316349,0.0022926566,0.0027761513,0.003021361,0.0018410026,0.00297862,29,test
0.0036918249,0.0023644988,0.0012508127,0.0010976417,0.002147941,0.0007040812,0.0010543799,0.017655393,0.0008174167,0.003584199,0.0014750226,0.010794942,0.0027917007,0.56179,0.00346553,0.017414479,0.0015899781,0.010547228,0.0043083215,0.0020581519,0.016465547,0.005100141,0.32783082,30,test
