0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,index,identifier,chunk,split
0.006005986,0.0304737,0.041375473,0.5845841,0.008657077,0.0050019603,0.03955732,0.0052561066,0.022444919,0.00357082,0.0151453335,0.009239791,0.019442255,0.0028330202,0.013631241,0.0110673,0.006213934,0.00563164,0.021753376,0.0070113074,0.0035698288,0.13479358,0.0027399703,0,3561,0,test
0.0064591095,0.045239404,0.021570778,0.083679214,0.019082453,0.0034757794,0.038002882,0.05395826,0.013258526,0.0022614955,0.017269708,0.009178428,0.006018024,0.006913978,0.40823162,0.027723102,0.02035036,0.0039201747,0.019202707,0.017865224,0.0044061714,0.15538508,0.016547548,1,181,0,test
0.0044328314,0.006113145,0.0073285587,0.010934358,0.0036007348,0.0009237237,0.008974096,0.006113571,0.0035025203,0.0024235754,0.0038177932,0.0044767936,0.0009345498,0.002090955,0.87009287,0.005849111,0.0050728302,0.0020204976,0.009972867,0.003096922,0.0024744468,0.0239781,0.011775209,2,2658,0,test
0.0043765903,0.020982726,0.026066268,0.003786977,0.009944164,0.00239564,0.018992674,0.0044884593,0.017811324,0.018450804,0.017055506,0.0061151595,0.004554822,0.00561465,0.005920152,0.012077006,0.005312438,0.006375765,0.013135244,0.002505255,0.69478256,0.085249916,0.014005902,3,3930,0,test
0.0024475725,0.015416417,0.022235759,0.028739128,0.0086475955,0.0054554325,0.047659606,0.009907306,0.011663521,0.038693503,0.012168696,0.0032207794,0.06159605,0.003962716,0.019822204,0.40666813,0.006356157,0.004792316,0.021271471,0.005573713,0.0042971643,0.1227062,0.13669859,4,1824,0,test
0.45392993,0.03484204,0.03993352,0.00688096,0.0062563578,0.0062159174,0.039156813,0.16087174,0.01710785,0.0011342221,0.012922245,0.011547073,0.008886041,0.005686974,0.013469797,0.009329813,0.008014643,0.0063306163,0.004231669,0.008855787,0.0064507374,0.11992128,0.01802402,5,245,0,test
0.002352466,0.020832773,0.014188952,0.0024439474,0.84188074,0.0012765417,0.007354482,0.0020207823,0.008032806,0.008951684,0.0043186843,0.0032986007,0.0050511947,0.002194415,0.004498808,0.003865843,0.0060688457,0.0029839831,0.0052324757,0.0047037816,0.006102816,0.036414173,0.005931241,6,1813,0,test
0.008898748,0.043488957,0.056967404,0.0037002205,0.00975332,0.006606146,0.03319041,0.006584412,0.03730325,0.0036497929,0.030036034,0.005535145,0.005359129,0.5183137,0.016041843,0.014063134,0.010298711,0.007777431,0.027113482,0.0090573365,0.004025327,0.1358892,0.006346849,7,489,0,test
0.008929514,0.042644523,0.050232626,0.0031977934,0.010622113,0.00471934,0.0348644,0.007838058,0.037547607,0.0042485096,0.016074035,0.010110426,0.010012799,0.4827654,0.02833476,0.027833499,0.009125422,0.0038569956,0.04313031,0.005267018,0.003404543,0.11933658,0.035903666,8,2760,0,test
0.0023296908,0.008407367,0.005975839,0.0015952381,0.0049750833,0.0021628798,0.003590785,0.0022196774,0.0056986767,0.002264817,0.9130108,0.002207841,0.0024637152,0.0034179538,0.0017169546,0.0035745234,0.0027558536,0.0046364544,0.0024891933,0.00090621016,0.0042899256,0.017921625,0.0013889082,9,1735,0,test
0.0016463636,0.02363034,0.026182381,0.0052043367,0.0050181886,0.0047029685,0.018371481,0.002383385,0.02407481,0.72546065,0.0127032725,0.0026199177,0.0051724445,0.003230203,0.00839738,0.007839882,0.0036108638,0.005910583,0.01534352,0.014847219,0.0032383753,0.07389846,0.0065129856,10,2781,0,test
0.006180549,0.027024262,0.020824203,0.0057247197,0.0052511566,0.0023727545,0.010332354,0.021119963,0.013218503,0.0042056334,0.0063581467,0.0020523162,0.0068336274,0.0045093317,0.007301343,0.010366099,0.005110554,0.006142946,0.014146149,0.766653,0.00258941,0.050068952,0.0016139725,11,660,0,test
0.0033687924,0.025115555,0.03253181,0.0041801953,0.008939574,0.007011117,0.020501126,0.027082538,0.017459337,0.08976014,0.031671863,0.003827839,0.005874049,0.00894565,0.0151268635,0.060781218,0.003954594,0.0069612837,0.014398129,0.0037266044,0.0071036285,0.15674822,0.44492987,12,3270,0,test
0.0039171833,0.009904135,0.010286788,0.004498019,0.0029271874,0.0035114095,0.0052341176,0.0016078932,0.004364039,0.002326563,0.005142033,0.0035452899,0.8926009,0.0017630089,0.0009950595,0.009963497,0.0032562027,0.0015493691,0.0058961906,0.0025313701,0.0010588263,0.02108649,0.0020344127,13,1344,0,test
0.0028988898,0.010854765,0.022745969,0.016542861,0.004275824,0.0049566426,0.011589264,0.0025079225,0.006388332,0.004220918,0.008451648,0.0032910467,0.7976298,0.0021015026,0.002618016,0.024262978,0.0039907494,0.004106414,0.01632881,0.0034198682,0.001212969,0.04025017,0.005354678,14,1096,0,test
0.0039108056,0.032279216,0.031960372,0.17348377,0.025760444,0.006626455,0.076387905,0.022737484,0.058408685,0.024909934,0.026809908,0.009292639,0.012660284,0.004837247,0.06721214,0.07700565,0.023370748,0.0073472364,0.09268708,0.09440564,0.00616326,0.09480026,0.026942838,15,3972,0,test
0.0062619033,0.0435111,0.028481778,0.0012863328,0.004615149,0.67627496,0.013397304,0.0025585552,0.012875411,0.0057509053,0.015257913,0.008139691,0.006849975,0.012656056,0.008440604,0.0073549165,0.005704465,0.008402928,0.008770088,0.0022744208,0.0022541154,0.08889656,0.02998493,16,1122,0,test
0.003578275,0.039799754,0.01589322,0.006997892,0.0063145338,0.0014126354,0.010178607,0.0068918807,0.0101729585,0.0059838225,0.0065724757,0.0025642354,0.0059411586,0.002698669,0.004899311,0.0072943214,0.0048031863,0.004255801,0.010255112,0.7937077,0.0034757056,0.044612225,0.001696554,17,2826,0,test
0.0055730618,0.007950793,0.011186281,0.0055572167,0.0031607798,0.001626332,0.005779002,0.86907405,0.011790665,0.0015678982,0.0054549226,0.0014196298,0.0022514628,0.002704497,0.0048805852,0.009817208,0.0019572943,0.0037723035,0.0025699446,0.005719968,0.0035773912,0.028724724,0.003884016,18,3593,0,test
0.0015490123,0.02148244,0.025321016,0.0042539397,0.005219791,0.0075063095,0.0124257235,0.0014797533,0.016316278,0.76012367,0.009464215,0.0026186854,0.005458051,0.0031063748,0.009845102,0.007521239,0.0040885443,0.0046360744,0.019738795,0.007739616,0.0029433293,0.05884136,0.008320648,19,1990,0,test
0.0075611495,0.0257445,0.02706242,0.006489329,0.0069009485,0.0018008476,0.021065837,0.0070544337,0.019738853,0.005169015,0.00811881,0.0060821166,0.005224871,0.004260899,0.0077395015,0.0106834555,0.008039891,0.005397833,0.012520922,0.0056439317,0.7336472,0.056837894,0.00721535,20,1756,0,test
0.022384299,0.048108745,0.061035365,0.005810016,0.026046237,0.0016621277,0.061931614,0.009839994,0.018268237,0.008407202,0.011645376,0.0106263,0.009166815,0.0035320143,0.013938139,0.010837338,0.07295814,0.01964949,0.043219835,0.074931726,0.33962938,0.11437452,0.011997047,21,3547,0,test
