0,1,index,identifier,chunk,split
0.0074073677,0.99259263,0,7538,0,test
0.9928676,0.007132476,1,12502,0,test
0.002831194,0.99716884,2,12960,0,test
0.0032116997,0.9967884,3,83,2,test
0.17284876,0.82715124,4,13032,0,test
0.9945675,0.0054324483,5,12339,0,test
0.004131409,0.99586856,6,5440,0,test
0.005356897,0.9946431,7,14488,0,test
0.9258506,0.07414939,8,18530,2,test
0.9939861,0.0060138144,9,24702,0,test
0.0034863155,0.99651366,10,20534,0,test
0.99673116,0.0032688004,11,9650,0,test
0.112687126,0.8873129,12,22488,0,test
0.9973596,0.0026404054,13,3172,0,test
0.9896197,0.010380386,14,13890,0,test
0.99442,0.005579952,15,9125,0,test
0.0032279447,0.996772,16,20475,0,test
0.99307185,0.0069281748,17,9462,0,test
0.1974425,0.8025575,18,8002,0,test
0.0042308946,0.99576914,19,14177,0,test
0.44258398,0.557416,20,20150,1,test
0.0073075984,0.9926924,21,8363,0,test
0.99592125,0.0040787053,22,1245,0,test
0.013423846,0.9865761,23,12076,1,test
0.8754775,0.12452258,24,24105,0,test
0.011807862,0.98819214,25,13985,0,test
0.8967881,0.103211895,26,10836,0,test
0.003270611,0.9967294,27,5343,2,test
0.9910184,0.008981583,28,10701,0,test
0.661722,0.338278,29,3460,0,test
0.9878412,0.012158797,30,24307,0,test
0.99395424,0.0060457364,31,5493,1,test
0.9963929,0.0036070822,32,18817,0,test
0.2886825,0.7113175,33,10613,0,test
0.94391197,0.056088053,34,23593,1,test
0.002754273,0.9972458,35,11800,0,test
0.9784878,0.021512263,36,6033,0,test
0.16998835,0.8300116,37,5805,0,test
0.97393644,0.026063515,38,7267,0,test
0.99331397,0.0066860258,39,11198,0,test
0.99662316,0.0033768823,40,20426,0,test
0.9790221,0.020977922,41,14600,0,test
0.9753387,0.024661317,42,4826,0,test
0.004557915,0.99544203,43,16182,1,test
0.96774286,0.032257147,44,16234,0,test
0.99473566,0.005264269,45,7161,0,test
0.009510233,0.9904897,46,8112,0,test
0.9953318,0.004668204,47,3231,0,test
0.99496067,0.005039275,48,1450,0,test
0.0063857916,0.99361426,49,15563,0,test
0.066180296,0.9338197,50,10392,0,test
0.9903319,0.009668121,51,400,0,test
0.9951826,0.0048174444,52,10768,0,test
0.7330904,0.26690957,53,17276,0,test
0.03341274,0.9665873,54,8059,0,test
0.0058300216,0.99416995,55,8244,0,test
0.8760146,0.123985395,56,22348,1,test
0.98443836,0.015561577,57,7365,0,test
0.9873518,0.0126481755,58,13911,0,test
0.98171115,0.018288828,59,4124,1,test
0.9898268,0.010173138,60,1259,0,test
0.9954367,0.004563247,61,645,0,test
0.042887013,0.95711297,62,8657,0,test
0.94724184,0.05275816,63,5358,3,test
0.008732823,0.99126714,64,14697,0,test
0.81652915,0.18347088,65,3931,0,test
0.0033196069,0.9966804,66,18794,0,test
0.006070869,0.99392915,67,24439,0,test
0.9955979,0.004402165,68,16765,0,test
0.9893805,0.010619484,69,24986,0,test
0.0038449469,0.9961551,70,16139,0,test
0.005781806,0.99421823,71,9071,0,test
0.0056162425,0.9943837,72,10656,1,test
0.0055760476,0.9944239,73,2326,0,test
0.99504966,0.00495028,74,24711,0,test
0.995917,0.0040829945,75,12900,0,test
0.7288854,0.27111456,76,11428,0,test
0.99148834,0.008511673,77,12521,0,test
0.5878162,0.41218388,78,6672,0,test
0.019842288,0.9801577,79,19675,2,test
0.022443064,0.977557,80,20812,0,test
0.99351925,0.006480768,81,6125,0,test
0.45822355,0.5417765,82,21070,1,test
0.7316975,0.26830253,83,23739,0,test
0.93821245,0.061787527,84,21557,0,test
0.0026697512,0.9973303,85,18577,0,test
0.9870766,0.012923416,86,17292,0,test
0.027468633,0.9725313,87,19691,0,test
0.0032136957,0.99678636,88,13044,0,test
0.99601847,0.0039815838,89,8686,0,test
0.9788239,0.021176081,90,12158,0,test
0.9725179,0.027482096,91,11686,0,test
0.96880686,0.031193089,92,10043,0,test
0.9953027,0.0046973783,93,16376,0,test
0.9964611,0.003538861,94,14116,0,test
0.9956474,0.004352628,95,9777,0,test
0.07671865,0.9232813,96,24157,0,test
0.007623529,0.9923765,97,19280,0,test
0.47286797,0.52713203,98,2496,0,test
0.9943692,0.0056307423,99,3032,0,test
0.8245472,0.17545286,100,8899,0,test
0.0067364206,0.9932636,101,1223,1,test
0.9824584,0.017541595,102,5462,0,test
0.95183104,0.04816897,103,12396,0,test
0.9931571,0.006842896,104,8881,0,test
0.007852069,0.992148,105,24527,0,test
0.9930727,0.006927345,106,9797,0,test
0.9795737,0.020426234,107,11092,0,test
0.9862257,0.013774283,108,24574,0,test
