0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,identifier,split
0.0033396906,0.0009799934,0.002853905,0.0016453001,0.0027177748,0.0019957214,0.002529282,0.0010611399,0.00446665,0.94447184,0.0027695086,0.003014763,0.0020777467,0.0018560473,0.0039317203,0.004752718,0.0036569668,0.0010488332,0.0030542342,0.0009581984,0.0018697215,0.0036928386,0.0012552585,0,test
0.002566877,0.25079247,0.0035844317,0.010723652,0.0054119355,0.0028079562,0.008578612,0.0036478746,0.009911366,0.00068857975,0.007738139,0.004767038,0.00309455,0.00041486634,0.0022093123,0.0009423194,0.0026747114,0.008519095,0.003946573,0.65834177,0.0035099406,0.004624108,0.000503805,1,test
0.0103052715,0.01731753,0.027902976,0.012662115,0.027029376,0.008409165,0.012836892,0.06593257,0.025620323,0.011676297,0.014691689,0.0045971232,0.022455143,0.59357655,0.03023325,0.018732022,0.007870713,0.006213407,0.018439416,0.00963513,0.0043926486,0.01421846,0.035251863,2,test
0.016860094,0.0125553,0.034651034,0.03821308,0.030237215,0.008218097,0.028784238,0.0121660065,0.038014572,0.09708566,0.035821103,0.01570192,0.019736769,0.023787286,0.026831951,0.05717166,0.02763475,0.0056007355,0.0038901158,0.0038755296,0.04383572,0.02170332,0.39762384,3,test
0.0019882056,0.0156177925,0.00545766,0.0043103443,0.0035618786,0.0025498034,0.009861505,0.0025389849,0.0043583573,0.0010495494,0.0037814328,0.002947484,0.0029553762,0.00019224004,0.0032747241,0.0012047094,0.0021713306,0.011257129,0.0018746625,0.913226,0.002965369,0.0023719964,0.00048358692,4,test
0.004728959,0.0054919086,0.005257739,0.004773795,0.0043989103,0.0019852817,0.0038453294,0.001218424,0.0025119502,0.008987947,0.0033678005,0.90034884,0.002553572,0.0020390425,0.0027152821,0.008924485,0.004389398,0.0014443569,0.016908105,0.0020140717,0.0048995367,0.0060214,0.0011737662,5,test
0.016655695,0.0494253,0.024764031,0.018855955,0.021006817,0.051605355,0.01327848,0.011966045,0.024898985,0.04006592,0.025766915,0.0724376,0.117485374,0.020001888,0.022434287,0.08731406,0.008117645,0.021901218,0.08947644,0.007520262,0.029285785,0.013848226,0.21188775,6,test
0.03637177,0.040978186,0.05276906,0.01865282,0.028701507,0.012342053,0.035230383,0.07052425,0.040724702,0.015025885,0.032455582,0.028413218,0.029184403,0.040229704,0.031357028,0.032769773,0.012133344,0.015641348,0.0060748355,0.018927801,0.13199398,0.038027287,0.23147102,7,test
0.036862813,0.02941459,0.045585,0.04934494,0.022798054,0.031661235,0.015396816,0.0386571,0.028357893,0.014875398,0.02538833,0.017681828,0.032864716,0.020773806,0.19690485,0.034444485,0.057693236,0.093272,0.06288936,0.044021342,0.039737407,0.038925823,0.022448974,8,test
0.0031852634,0.004622353,0.002290796,0.002166664,0.0014346262,0.9153381,0.003932919,0.008066064,0.0014246148,0.0018597577,0.0102424575,0.0019915495,0.0054547773,0.0014916485,0.002413266,0.002978065,0.0030314666,0.009218181,0.0063315425,0.004647579,0.002926573,0.002752661,0.0021990582,9,test
0.017408643,0.0135260895,0.0059948796,0.006923243,0.0064578876,0.7374978,0.011749505,0.024331369,0.0083992835,0.006340843,0.027409332,0.007731675,0.009532965,0.0094643645,0.007201718,0.0063904747,0.007947744,0.021376023,0.023890493,0.015887175,0.0073567,0.011306789,0.0058749127,10,test
0.0017740122,0.000617721,0.0024162843,0.0011482232,0.00044757422,0.00117306,0.0030164532,0.0009084913,0.0006661317,0.00042506936,0.0031558601,0.0007410291,0.00075878523,0.00017297933,0.0020499388,0.0019646275,0.96990246,0.0025074563,0.0010520403,0.0025431758,0.001384459,0.0005811827,0.00059301103,11,test
0.0019036346,0.0018856167,0.00057484163,0.0007466594,0.9486267,0.0009347277,0.0036439523,0.0026661863,0.0029645206,0.0059715495,0.0018980439,0.0023224794,0.0035932548,0.0021759355,0.0009486484,0.0014045802,0.0009972843,0.00081536674,0.0011497095,0.003522962,0.0035157865,0.0060461652,0.0016913678,12,test
0.042714804,0.030174416,0.03565247,0.037871968,0.02336241,0.04451983,0.016905745,0.04660317,0.026652768,0.015125513,0.02208633,0.015876291,0.026064144,0.020375771,0.26087347,0.025916377,0.015898965,0.06590966,0.036219537,0.10391222,0.024795134,0.032373536,0.030115506,13,test
0.0126021085,0.017879397,0.016964698,0.009547232,0.044395745,0.02028021,0.016306294,0.016944395,0.042750895,0.17421308,0.017064204,0.0122671975,0.046631176,0.049106937,0.049149144,0.027982682,0.035417896,0.04665861,0.010893254,0.011262211,0.022124652,0.03195392,0.26760405,14,test
0.018587038,0.02537151,0.0728137,0.0335073,0.031250793,0.024813525,0.04932824,0.040995363,0.018914783,0.04316055,0.015973773,0.044079173,0.061761074,0.026977282,0.016476808,0.053304356,0.024971576,0.035738163,0.034530282,0.021719271,0.0434582,0.017087404,0.24517985,15,test
0.01526983,0.008709951,0.018366758,0.013568468,0.029164175,0.013323897,0.00927598,0.010205568,0.02420716,0.5976488,0.016128814,0.0169489,0.014118315,0.011836866,0.023549799,0.03769125,0.011862616,0.010601315,0.012529975,0.017551411,0.0151575655,0.025283534,0.0469991,16,test
0.017508538,0.01350411,0.02515709,0.040924765,0.00880857,0.0068738083,0.031274877,0.007454759,0.020624278,0.023981495,0.013074067,0.5683836,0.0062448597,0.01735543,0.005461906,0.018819254,0.020608563,0.017203964,0.0063141743,0.004204292,0.031816576,0.032423474,0.061977573,17,test
0.052044548,0.038435426,0.061478313,0.054278817,0.039501183,0.06326475,0.028390778,0.08108917,0.04061476,0.027134707,0.04658714,0.057019852,0.033791553,0.021557584,0.027783548,0.024926195,0.022826249,0.06731093,0.0227632,0.020674847,0.062167708,0.033686157,0.0726726,18,test
0.0048221517,0.005225498,0.002437526,0.004209146,0.0027974958,0.8883779,0.0060217287,0.008031618,0.0038783364,0.0027872832,0.012177488,0.0017023401,0.0054255337,0.002527704,0.003076167,0.0028855754,0.0056817643,0.010220301,0.00655429,0.012080383,0.0030187408,0.0033807117,0.0026802674,19,test
0.025181776,0.013553039,0.02463015,0.022940626,0.034887433,0.011163723,0.017952397,0.01649011,0.051324252,0.04153973,0.026483055,0.013536212,0.02731486,0.5096466,0.014811577,0.022279827,0.012602445,0.009126487,0.013539147,0.010972284,0.013194461,0.016423834,0.05040598,20,test
0.008850075,0.009030912,0.0054936437,0.0066401525,0.6127258,0.010826031,0.022377785,0.03375921,0.031819332,0.022475947,0.018970352,0.003466361,0.01080734,0.017747479,0.009225469,0.0066752033,0.059134573,0.013443069,0.0056703496,0.025168037,0.020872876,0.030878825,0.013941183,21,test
