0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,index,identifier,chunk,split
0.002634176,0.0010363716,0.0027882433,0.89473027,0.0021804073,0.0074798446,0.013072859,0.006310987,0.00472477,0.000689758,0.0018912575,0.02741857,0.0039189714,0.0020530268,0.0036519738,0.0005466167,0.009157402,0.00040552046,0.0020944746,0.006638368,0.0011021969,0.0019401517,0.003533816,0,3561,0,test
0.012443267,0.005380825,0.002677262,0.060226075,0.011278517,0.0115922,0.010576286,0.021132564,0.011936227,0.019236587,0.008099645,0.009850168,0.0020118624,0.016556615,0.5291516,0.020544408,0.103222296,0.018518655,0.01694394,0.052154712,0.0045768013,0.003757482,0.048131973,1,181,0,test
0.027665064,0.0031773534,0.0027564522,0.02046283,0.0016620728,0.0063419626,0.0018368674,0.008538851,0.0010656954,0.005632528,0.0017828208,0.007972949,0.00065842475,0.026631234,0.78978884,0.0058362302,0.007270337,0.020817894,0.017553523,0.009105286,0.0015296604,0.0020897344,0.029823434,2,2658,0,test
0.003684581,0.004012513,0.0054007266,0.0015933177,0.011118696,0.0012424182,0.005143366,0.005275229,0.005658777,0.033161588,0.005834451,0.007696277,0.003973125,0.004435237,0.0018808205,0.008587939,0.0019520406,0.0036361746,0.00432813,0.0028309212,0.8502644,0.0045100646,0.023779282,3,3930,0,test
0.0024272597,0.0067152795,0.0032360745,0.434924,0.009533083,0.0060399664,0.019277142,0.010798071,0.011934144,0.045535177,0.0047814525,0.029847216,0.061359845,0.027468605,0.054902915,0.053264324,0.022725092,0.008290842,0.050928615,0.01893739,0.0025594344,0.013332276,0.1011818,4,1824,0,test
0.7213336,0.0040105116,0.017467452,0.0036355378,0.0010206498,0.012242864,0.0037144017,0.14105089,0.002348071,0.0007497235,0.0023869502,0.00944519,0.0015940507,0.005785014,0.023963558,0.0018474682,0.0058328947,0.002152764,0.003604242,0.007160652,0.008790689,0.00937605,0.010486728,5,245,0,test
0.0017017201,0.0031530138,0.0024093026,0.00152168,0.6431882,0.0028106123,0.010411656,0.0024492748,0.0148393875,0.080231085,0.008537781,0.0016958547,0.0035026823,0.002856243,0.0007951594,0.002579548,0.028472172,0.0019491877,0.0018102145,0.004412575,0.1528726,0.0039191833,0.023880778,6,1813,0,test
0.0012791053,0.00051750534,0.0011063888,0.0034352187,0.0012957075,0.007929586,0.001255192,0.005746118,0.0034089652,0.0066942396,0.019336274,0.01657444,0.0024551128,0.7988891,0.0020934944,0.009076082,0.00040853932,0.0024734049,0.0047978256,0.00041756922,0.004985898,0.0008310753,0.10499321,7,489,0,test
0.0008131682,0.0009887968,0.0007598266,0.002940673,0.0012203411,0.002727756,0.0012588868,0.0055796634,0.0033296698,0.019234324,0.0057880525,0.0068133385,0.0026514775,0.71856904,0.004616405,0.024610635,0.0003081196,0.0020535744,0.004084122,0.00044515537,0.005730877,0.00078818615,0.18468805,8,2760,0,test
0.0009115864,0.001361696,0.0018653949,0.0010826198,0.0017300313,0.0011036624,0.0015341341,0.002830882,0.0063977814,0.0037141647,0.95277864,0.0031072039,0.0014248402,0.0020365086,0.0010931689,0.0058240606,0.0012631357,0.0016932907,0.001328355,0.0014073374,0.0035832967,0.0009717053,0.0009564999,9,1735,0,test
