0,1,2,3,4,5,6,7,identifier,split
0.9994698,0.00030779932,2.1687296e-05,2.938308e-06,3.7945323e-05,5.828749e-05,8.22408e-05,1.9445075e-05,0,test
0.99913424,0.00028233565,3.5419354e-05,1.0026787e-05,0.000116132716,5.8198944e-05,0.0003058654,5.7886635e-05,1,test
0.0016080933,0.0015467899,0.0015724681,0.0007501117,0.00047012157,0.9912072,0.00096035853,0.0018849337,2,test
0.0032769989,0.0010350255,0.0069212657,0.0010906607,0.0031329726,0.9821134,0.0020006557,0.000428922,3,test
0.9984634,0.00028850412,0.00017429209,1.0822728e-05,0.00027082043,0.00010861694,0.0005580951,0.00012550532,4,test
1.8555686e-05,6.07524e-05,0.99936706,6.301726e-05,0.00016757121,1.5602955e-05,0.00027061094,3.691974e-05,5,test
1.908714e-05,7.952634e-05,0.9991872,8.81233e-05,0.0002158565,1.8736411e-05,0.0003386456,5.293743e-05,6,test
1.7933211e-05,7.981258e-05,0.9988931,0.00011819113,0.00023146348,2.1119828e-05,0.00056713563,7.135512e-05,7,test
0.9958093,0.0023499988,0.0003133756,5.6582845e-05,0.0005225473,0.0001773134,0.0005963467,0.00017451664,8,test
1.6860005e-05,4.8268e-05,0.99928683,7.582883e-05,0.00016075652,1.3231449e-05,0.00035764254,4.0666007e-05,9,test
1.6458358e-05,4.9191094e-05,0.99941266,5.9657734e-05,0.00015294518,1.25814495e-05,0.00026144896,3.5090343e-05,10,test
1.5005292e-05,5.6872985e-05,0.99911684,8.3051236e-05,0.00023353507,1.3653486e-05,0.00043926627,4.178644e-05,11,test
0.9988373,0.000322727,3.958225e-05,1.9997233e-05,0.00021000845,0.00010027771,0.00038839714,8.176205e-05,12,test
0.999154,0.00019241682,0.00010076464,4.8336733e-06,0.00012056338,6.545978e-05,0.00032138833,4.0705414e-05,13,test
1.2309399e-05,4.4818855e-05,0.9994943,5.2496882e-05,0.00013834174,1.116989e-05,0.00021825757,2.8262153e-05,14,test
1.7943556e-05,7.1535935e-05,0.99921477,9.0547604e-05,0.00019256676,1.6836168e-05,0.0003476484,4.8094837e-05,15,test
2.8693725e-05,0.00015306713,0.99838734,0.00017456591,0.00036616556,2.3264047e-05,0.0007617541,0.00010515094,16,test
1.33441035e-05,2.3359607e-05,0.99955744,3.8825983e-05,0.00013080833,7.936276e-06,0.00021361808,1.455748e-05,17,test
0.9961882,0.0014677733,0.0007917167,2.0197409e-05,0.00062877266,0.00013330672,0.00057217205,0.00019785206,18,test
0.015917562,0.0037986725,0.024572618,0.003890232,0.088139325,0.8377968,0.004391284,0.021493575,19,test
0.9980704,0.00056201883,8.677772e-05,3.7753285e-05,0.0003745372,0.00013592966,0.0005838929,0.0001486556,20,test
0.028604895,0.00083876686,0.9634677,0.00017095623,0.0032958058,0.00024090009,0.002599571,0.0007813341,21,test
0.99953055,0.00014477751,4.5562178e-05,2.2218776e-06,8.653275e-05,3.1293857e-05,0.000121937686,3.715946e-05,22,test
1.2986779e-05,4.5448996e-05,0.9995467,4.553233e-05,0.00012937389,8.487691e-06,0.00018655405,2.483718e-05,23,test
0.00014919572,0.0004245285,0.0002997149,3.4527005e-05,0.0005262235,3.096147e-05,0.00044357704,0.9980913,24,test
2.1757547e-05,6.168399e-05,0.9991221,8.4973355e-05,0.00019339303,2.0116511e-05,0.0004479567,4.8092617e-05,25,test
1.8826882e-05,8.326234e-05,0.99910057,0.000103985265,0.00022563139,1.7729079e-05,0.00040426504,4.5702905e-05,26,test
1.3559253e-05,5.682553e-05,0.9993892,6.873228e-05,0.00015238849,1.1472501e-05,0.0002705795,3.7236827e-05,27,test
1.4798188e-05,7.350671e-05,0.99933285,7.4486255e-05,0.00016326226,1.48301315e-05,0.00028396025,4.215049e-05,28,test
1.4416319e-05,7.019092e-05,0.99925095,8.2640305e-05,0.00017352036,1.6211208e-05,0.00034634225,4.564414e-05,29,test
0.9991316,0.00038173102,2.8940909e-05,8.705455e-06,0.000102378246,7.808652e-05,0.00021873377,4.9802526e-05,30,test
2.0115755e-05,7.216401e-05,0.99917114,8.7020344e-05,0.0002129072,2.1576567e-05,0.0003655659,4.96569e-05,31,test
9.686649e-05,4.549734e-08,5.420323e-05,4.8652742e-05,5.3757285e-06,8.9518693e-07,0.99978167,1.2214775e-05,32,test
1.8809718e-05,8.707551e-05,0.99885523,0.00013082159,0.00027446795,1.8020168e-05,0.0005449142,7.073871e-05,33,test
1.779473e-05,7.491126e-05,0.99916315,8.777136e-05,0.00018299228,1.7101751e-05,0.00040205108,5.4324486e-05,34,test
1.3925633e-05,6.1318904e-05,0.9994723,5.0164876e-05,0.00013505897,1.25681445e-05,0.00022687466,2.780741e-05,35,test
1.5569674e-05,5.5883316e-05,0.9993567,6.7983754e-05,0.00017423903,1.5229004e-05,0.00028552083,2.8842358e-05,36,test
1.9607982e-05,3.1024494e-05,0.9995414,3.9029463e-05,0.00011970611,9.9892795e-06,0.00022249596,1.6841155e-05,37,test
1.5587422e-05,5.828559e-05,0.999443,5.6748064e-05,0.0001479812,1.30946055e-05,0.00023414571,3.11319e-05,38,test
0.9991648,0.0002749757,3.964662e-05,6.084548e-06,0.00020230761,9.4223906e-05,0.00017231925,4.5651177e-05,39,test
0.9984427,0.0004228924,0.00015447024,1.6365684e-05,0.00023905477,0.00012653954,0.00046544702,0.00013258435,40,test
0.99919456,0.0002086062,2.6536229e-05,1.2450096e-05,0.00010962655,7.486433e-05,0.0003240389,4.9410202e-05,41,test
1.7867886e-05,7.4672884e-05,0.99914694,8.882588e-05,0.00021023389,1.7525934e-05,0.00039862943,4.5315413e-05,42,test
2.2221237e-05,9.696447e-05,0.9990345,0.00011113215,0.00024096678,2.37852e-05,0.00039932725,7.110253e-05,43,test
0.99903846,0.0002880598,7.524635e-05,9.0969415e-06,0.00013031816,9.173104e-05,0.00029501555,7.215037e-05,44,test
1.6722817e-05,5.178638e-05,0.9994861,5.0626564e-05,0.0001410351,9.7388665e-06,0.00021442189,2.9482715e-05,45,test
1.5783595e-05,8.0899714e-05,0.9989944,0.0001256358,0.00022279537,1.8140836e-05,0.00048722423,5.5179808e-05,46,test
0.00016056739,0.00019150438,0.00031290765,1.1130078e-05,0.00015294876,3.998329e-05,0.00046189944,0.99866915,47,test
0.9989894,0.00033471893,4.1343326e-05,1.1975113e-05,0.00014443017,6.514113e-05,0.00034449177,6.850537e-05,48,test
2.2611279e-05,9.678281e-05,0.99905807,0.0001142249,0.0002641121,2.0676267e-05,0.0003638527,5.975367e-05,49,test
1.6606955e-05,6.553237e-05,0.9991761,9.240928e-05,0.00020924551,1.3933008e-05,0.00037839182,4.7754856e-05,50,test
1.3446541e-05,3.7283746e-05,0.9994772,5.110899e-05,0.00013254072,9.136687e-06,0.00025355048,2.573836e-05,51,test
1.1169475e-05,4.9192113e-05,0.9993247,7.013654e-05,0.00017607656,1.2784109e-05,0.0003150144,4.1032894e-05,52,test
0.99729013,0.00063800573,0.00019129086,4.5107096e-05,0.0005169377,0.00020835896,0.0009156039,0.0001945007,53,test
2.323723e-05,0.00010586853,0.99890876,0.000132964,0.0002773934,1.9920659e-05,0.00046382032,6.8022535e-05,54,test
1.8006882e-05,6.128617e-05,0.99934465,7.4495736e-05,0.00014570222,1.4867081e-05,0.00030436096,3.6570385e-05,55,test
0.99917847,0.0002617377,9.152264e-05,5.0400763e-06,0.000106463776,5.4277e-05,0.0002507401,5.175262e-05,56,test
1.36192875e-05,4.7121768e-05,0.9995964,3.8592854e-05,0.00013115384,8.238895e-06,0.00013845459,2.6417947e-05,57,test
0.00015363631,1.8875642e-05,0.0007562883,0.00014249733,0.99819785,6.798734e-05,0.00019986919,0.00046305038,58,test
0.9205774,0.0034709638,0.05699059,0.00035008503,0.006125578,0.0008174236,0.009290501,0.0023775422,59,test
1.5792539e-05,2.8641545e-05,0.9993937,5.607609e-05,0.00015488155,9.530257e-06,0.00031776962,2.358876e-05,60,test
5.5482225e-05,4.890941e-05,0.9980946,0.000120666286,0.00037635144,2.1543212e-05,0.0011187007,0.00016378576,61,test
2.0036921e-05,0.000105173654,0.99879825,0.000152997,0.00026755364,2.1657599e-05,0.0005555672,7.880682e-05,62,test
