0,1,2,3,4,5,6,7,identifier,split
0.98215884,0.00423699,0.0014286231,0.0034506686,0.0029287396,0.00086399604,0.0026675637,0.0022646813,0,test
0.9689237,0.00786415,0.0023036252,0.006755355,0.0050898353,0.0012449214,0.0038230324,0.0039954325,1,test
0.0007198765,0.006390017,0.0023833523,0.0020075361,0.0062067327,0.9678955,0.006964405,0.0074325497,2,test
0.0009522369,0.014600994,0.017082913,0.0016616178,0.006671718,0.94376713,0.011040223,0.004223127,3,test
0.96491385,0.010754869,0.0039594793,0.006202114,0.0041316324,0.0014312671,0.005177135,0.0034296333,4,test
0.0015546876,0.0026872214,0.98126304,0.0039365944,0.0028263258,0.0021296772,0.0037653446,0.0018370998,5,test
0.0015106837,0.0025511503,0.9817245,0.003923504,0.0026099796,0.0018665066,0.004268587,0.0015451447,6,test
0.002749357,0.0054242574,0.9624368,0.0083679985,0.0060764765,0.0037582247,0.007876882,0.0033099481,7,test
0.91867745,0.027613895,0.008349167,0.014771609,0.0076333946,0.0030571967,0.011074634,0.008822672,8,test
0.0017309707,0.0031948362,0.97801024,0.0048377328,0.0031335058,0.002339992,0.0047694515,0.001983246,9,test
0.0013575754,0.0020215386,0.9859304,0.002634207,0.0021471668,0.0015336667,0.003138865,0.0012366838,10,test
0.0023102043,0.0036347008,0.97392726,0.0054961694,0.0039253943,0.002748107,0.0061001237,0.0018581115,11,test
0.9480843,0.014821165,0.0038534978,0.009841752,0.0070478213,0.002256427,0.007545851,0.006549153,12,test
0.98000926,0.004820932,0.0027876506,0.004009144,0.002548069,0.0010445404,0.0025613913,0.0022189424,13,test
0.00090653275,0.0011570711,0.99106115,0.0017729205,0.0012593032,0.0010494584,0.0020055708,0.0007879597,14,test
0.0016038769,0.0024465313,0.9827801,0.0034239169,0.0022668615,0.0019096973,0.0038752574,0.0016937513,15,test
0.003110034,0.007460765,0.95556056,0.010876707,0.0055744364,0.0044528074,0.0088971,0.0040676165,16,test
0.000884874,0.0010130628,0.9919646,0.0015052134,0.0012385458,0.00088677986,0.0019163013,0.000590688,17,test
0.9265608,0.021712499,0.009714632,0.012814004,0.0094611,0.0037723277,0.0072972146,0.0086673265,18,test
0.008038269,0.047667906,0.007356113,0.04891847,0.24717483,0.50171125,0.06354163,0.07559154,19,test
0.9223481,0.02175327,0.0054931976,0.013884444,0.010254265,0.003843727,0.011546477,0.0108765885,20,test
0.020362487,0.0046839365,0.9462429,0.007833265,0.004280748,0.004107229,0.010266717,0.0022227413,21,test
0.99067736,0.0020669957,0.0010555133,0.0017458282,0.0014963167,0.00031506844,0.0013688926,0.0012740642,22,test
0.00090260914,0.000977968,0.9919417,0.0016239103,0.0010458798,0.0009588384,0.0018327372,0.00071638223,23,test
0.0006338063,0.00172145,0.0001543434,0.0055575417,0.002015857,0.0019188337,0.0012821318,0.98671603,24,test
0.0022949118,0.0032274707,0.9776019,0.004669939,0.003122951,0.002508731,0.0049768947,0.0015972134,25,test
0.0017022138,0.002750243,0.9812469,0.003891584,0.0024809022,0.0020047398,0.0040636673,0.0018597331,26,test
0.0015862294,0.0021802192,0.98310447,0.0033569415,0.0025347585,0.0017937372,0.0040023443,0.0014414368,27,test
0.0015214458,0.0022133845,0.98277515,0.0031122619,0.0025678303,0.001980749,0.004038716,0.0017904185,28,test
0.0017419339,0.002761311,0.9798585,0.0038885467,0.0029240968,0.002238482,0.004572801,0.0020143301,29,test
0.9694261,0.0076147923,0.0022236905,0.006283082,0.004904653,0.0011547751,0.0049421964,0.003450675,30,test
0.0020737562,0.0034355172,0.976186,0.0048776953,0.0033609173,0.002501969,0.005524974,0.0020393345,31,test
0.00026550828,8.290023e-05,0.00032180044,0.0007307127,0.00022576285,0.00023584793,0.99805284,8.467916e-05,32,test
0.0027149632,0.0047184476,0.9693424,0.006423989,0.004584704,0.0031048595,0.0063890535,0.00272154,33,test
0.0021662682,0.0039028856,0.9746479,0.0052909227,0.0035150081,0.0027017735,0.0053550345,0.002420195,34,test
0.0009035967,0.0009358306,0.9915404,0.0016602862,0.001151927,0.0010103992,0.002031052,0.0007665512,35,test
0.0016529094,0.0020107343,0.9847452,0.002993909,0.002045422,0.0017432964,0.003440658,0.0013680356,36,test
0.0007383618,0.0006866842,0.9944669,0.0010704728,0.00071520195,0.0006730703,0.0012058046,0.0004435662,37,test
0.0009544634,0.001230556,0.9898449,0.0018729754,0.0014132588,0.0012251323,0.002422567,0.0010361368,38,test
0.9804355,0.0051518846,0.0020117238,0.0034647342,0.0030883725,0.001109659,0.0024736652,0.0022644966,39,test
0.97742426,0.005448693,0.0020565365,0.004598277,0.0035544524,0.0010652303,0.0031333508,0.0027191704,40,test
0.9661251,0.00886509,0.0023611751,0.0066904873,0.00549904,0.0015821414,0.0047913096,0.004085694,41,test
0.0019357414,0.002852115,0.9790683,0.0044009592,0.0029727586,0.002202704,0.0046477006,0.0019198075,42,test
0.0018984119,0.0033198355,0.9772906,0.0048825745,0.0033140276,0.0023882103,0.0051303976,0.0017759785,43,test
