0,1,index,split
0.9971795,0.0028205574,0,test
0.005962055,0.994038,1,test
0.9935247,0.0064753853,2,test
0.0069795786,0.9930205,3,test
0.010653124,0.9893469,4,test
0.99199885,0.008001155,5,test
0.99400455,0.0059954515,6,test
0.16700195,0.8329981,7,test
0.012044028,0.987956,8,test
0.98979527,0.010204685,9,test
0.033136852,0.96686316,10,test
0.9907673,0.0092326505,11,test
0.84844106,0.15155892,12,test
0.016099527,0.98390055,13,test
0.99510807,0.004891957,14,test
0.03424878,0.96575123,15,test
0.007944598,0.99205536,16,test
0.0056646387,0.99433535,17,test
0.99239117,0.0076088756,18,test
0.99505097,0.0049490663,19,test
0.72142583,0.27857417,20,test
0.10768236,0.89231765,21,test
0.9964933,0.0035066893,22,test
0.9954568,0.0045432122,23,test
0.99325055,0.0067494446,24,test
0.016433,0.983567,25,test
0.9959259,0.004074081,26,test
0.99732757,0.0026723933,27,test
0.029550485,0.9704495,28,test
0.21069057,0.78930944,29,test
0.0053697997,0.9946302,30,test
0.01723117,0.98276883,31,test
0.02815372,0.9718463,32,test
0.9957944,0.0042055314,33,test
0.9966281,0.0033719253,34,test
0.017068703,0.9829313,35,test
0.9603958,0.039604146,36,test
0.9947365,0.005263443,37,test
0.0034041214,0.9965959,38,test
0.31493387,0.6850661,39,test
0.9925126,0.007487399,40,test
0.13251004,0.86749,41,test
0.0063479505,0.993652,42,test
0.008211935,0.9917881,43,test
0.9960937,0.0039063166,44,test
0.9869832,0.0130168395,45,test
0.008725099,0.99127483,46,test
0.0042590173,0.995741,47,test
0.061849065,0.93815094,48,test
0.018057507,0.9819425,49,test
0.48189887,0.51810116,50,test
0.0049048886,0.99509513,51,test
0.96109253,0.03890749,52,test
0.985967,0.014033034,53,test
0.005195689,0.9948043,54,test
0.9942105,0.005789488,55,test
0.005966163,0.9940339,56,test
0.005392236,0.9946077,57,test
0.008122811,0.9918772,58,test
0.005229122,0.9947708,59,test
0.0061273184,0.99387264,60,test
0.0046281433,0.9953719,61,test
0.0044648433,0.99553514,62,test
0.0037131137,0.99628687,63,test
0.00894771,0.9910523,64,test
0.029828904,0.97017115,65,test
0.19602218,0.8039778,66,test
0.005507004,0.994493,67,test
0.0055272514,0.9944727,68,test
0.9973814,0.0026185825,69,test
0.9915359,0.008464067,70,test
0.0055543557,0.99444556,71,test
0.99355304,0.0064469473,72,test
0.9841015,0.015898563,73,test
0.008786266,0.99121374,74,test
0.99433535,0.005664655,75,test
0.0037408632,0.9962592,76,test
0.94481415,0.05518586,77,test
0.004975927,0.995024,78,test
0.99586415,0.004135833,79,test
0.11509387,0.8849061,80,test
0.012204735,0.98779523,81,test
0.0042634923,0.9957365,82,test
0.0056492407,0.9943508,83,test
0.0037828113,0.9962172,84,test
0.98075837,0.019241655,85,test
0.9940156,0.005984399,86,test
0.0034523713,0.99654764,87,test
0.0068958267,0.99310416,88,test
0.006440995,0.99355906,89,test
0.009615135,0.9903848,90,test
0.038360108,0.9616399,91,test
0.011209879,0.98879015,92,test
0.7832941,0.21670592,93,test
0.00396215,0.99603784,94,test
0.00639094,0.9936091,95,test
0.95140225,0.04859776,96,test
0.995789,0.0042110607,97,test
0.0075343195,0.99246573,98,test
0.10930611,0.89069384,99,test
0.9806583,0.019341707,100,test
0.006067369,0.99393266,101,test
0.00717591,0.9928241,102,test
0.94027656,0.059723426,103,test
0.0071770856,0.9928229,104,test
0.9951421,0.004857883,105,test
0.9890224,0.010977563,106,test
0.9949024,0.0050975587,107,test
0.006512875,0.9934871,108,test
0.0038522957,0.99614775,109,test
0.9967212,0.003278768,110,test
0.99290377,0.007096227,111,test
0.95573884,0.04426114,112,test
0.99014825,0.009851834,113,test
0.99590427,0.0040957374,114,test
0.15221414,0.8477859,115,test
