0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,index,identifier,chunk,split
0.002007533,0.002379106,0.00283039,0.9013694,0.0021317066,0.0017699185,0.0062934426,0.003186903,0.0013624893,0.0026017432,0.0014064489,0.0146441115,0.009423402,0.0013620249,0.013149969,0.002855982,0.008815865,0.0011370234,0.0015935755,0.013710858,0.0021126086,0.0015131532,0.0023422858,0,3561,0,test
0.0055870605,0.013052382,0.004265086,0.12426018,0.031347807,0.009581093,0.02331959,0.015521098,0.00620585,0.03093602,0.010328519,0.05461202,0.008218938,0.022826916,0.39860266,0.023427524,0.028316576,0.009196192,0.024130564,0.018171677,0.009331378,0.02686646,0.10189444,1,181,0,test
0.0113651715,0.0024812785,0.0022387877,0.014929013,0.002760669,0.0054792697,0.0035460794,0.0076265745,0.0019732094,0.008319942,0.0021924216,0.0060353093,0.0016997665,0.004379028,0.78686076,0.005184307,0.047177933,0.013856914,0.028107999,0.028109051,0.0038284801,0.0029308267,0.008917117,2,2658,0,test
0.0022282253,0.0019735917,0.002692544,0.0033062513,0.016258348,0.0015767082,0.008001036,0.005272954,0.0061573014,0.03167098,0.0023837844,0.01182878,0.0010391517,0.0014358378,0.0012780827,0.0014231968,0.0042001405,0.003514225,0.0010631337,0.0023902224,0.84405696,0.0046905987,0.041557807,3,3930,0,test
0.003412328,0.011666815,0.0067566824,0.34548607,0.006309251,0.0067119813,0.013025762,0.0124212075,0.0050737197,0.052382655,0.0054754093,0.008863019,0.07648714,0.005689723,0.10200766,0.16089721,0.025467914,0.012263857,0.02062634,0.07576926,0.0045860787,0.0059269303,0.03269294,4,1824,0,test
0.64505595,0.1267188,0.022381952,0.005974224,0.0026750483,0.005342306,0.0023726074,0.03377341,0.003087171,0.00066014513,0.003308854,0.003951808,0.0042906003,0.0028292818,0.039861463,0.0046566054,0.01516726,0.0025927997,0.0014059243,0.055129558,0.003385088,0.013463166,0.0019159522,5,245,0,test
0.0009978247,0.005324268,0.00329394,0.0025722326,0.8996539,0.0009770867,0.0049685095,0.001395903,0.010746862,0.017336557,0.004576898,0.0023306976,0.002374493,0.0016708659,0.002053949,0.0012090035,0.0083531225,0.003499085,0.0031121848,0.004631885,0.008696769,0.0056487727,0.0045751436,6,1813,0,test
0.0012038416,0.0012060157,0.00073958066,0.0013102562,0.0012322689,0.013251127,0.0011541706,0.0020846939,0.00213766,0.004959389,0.0039967014,0.0058315103,0.0017317348,0.8911858,0.003508998,0.009189105,0.00040957693,0.0032438445,0.012741928,0.00060755585,0.00040645892,0.0051635164,0.03270431,7,489,0,test
0.0013851185,0.0014660171,0.00095733535,0.002254903,0.0008341854,0.007924223,0.0014420291,0.0050280713,0.0020279598,0.0073468615,0.00255985,0.0036510068,0.0025503004,0.81217486,0.0072440933,0.047082774,0.00045513775,0.001459969,0.006119758,0.0006299209,0.00068128883,0.0035655352,0.08115873,8,2760,0,test
0.002269458,0.0025768534,0.0017681604,0.0014221435,0.006613957,0.0038950683,0.0028665664,0.0017417624,0.005744621,0.004076568,0.9332505,0.0017346243,0.004322335,0.0042087287,0.0010278991,0.0039232597,0.00398372,0.001983179,0.0021014863,0.00062748935,0.0018088651,0.0061368793,0.0019158992,9,1735,0,test
0.00041569598,0.0014385049,0.0011929873,0.0038980586,0.00240708,0.00383101,0.0030135137,0.0045318967,0.013251618,0.8835212,0.0027498067,0.0020685599,0.0014015671,0.0027566163,0.0054598893,0.0041235085,0.00438832,0.006842252,0.0059348093,0.012519635,0.007857128,0.0024011305,0.0239952,10,2781,0,test
0.0077959658,0.02253493,0.008651042,0.0046054004,0.0015438625,0.001966161,0.0010949201,0.07398311,0.0066615455,0.0041658594,0.0014631514,0.0010207217,0.003765849,0.0014577362,0.019439137,0.0073514255,0.016745158,0.0054086447,0.0034831383,0.79838026,0.006114646,0.0006521943,0.0017150051,11,660,0,test
0.005107716,0.0066216458,0.004259616,0.0083783185,0.027279746,0.029262094,0.008192169,0.027676638,0.013122061,0.13719326,0.27849275,0.023030417,0.009109582,0.08909831,0.007973515,0.045513663,0.009545617,0.0051499396,0.006358005,0.0027421326,0.019968413,0.017582467,0.218342,12,3270,0,test
0.004295469,0.0052013327,0.004927422,0.0070037255,0.0017979112,0.0047455947,0.0036274104,0.0013639668,0.0014556355,0.0017574114,0.0039263293,0.016330613,0.910445,0.0015006505,0.001113033,0.014603493,0.0025224402,0.0016848606,0.0044166087,0.0018358995,0.001068537,0.0018681982,0.0025084524,13,1344,0,test
0.0021581186,0.0028485914,0.006630938,0.02976997,0.0027081808,0.0165637,0.0066648982,0.0015201229,0.003021361,0.011673023,0.005780616,0.036774524,0.7321991,0.00469706,0.0061701746,0.032778107,0.0045591616,0.013103422,0.05757423,0.0051971786,0.0017194556,0.0035228087,0.012365314,14,1096,0,test
0.0018317909,0.0023145874,0.0020811658,0.030246992,0.045151483,0.27302378,0.0126994,0.0034004939,0.015193334,0.0586294,0.024575992,0.04502697,0.013322932,0.13979587,0.0068881055,0.02167884,0.012357334,0.0032974342,0.021124752,0.0020736847,0.002628074,0.01805854,0.244599,15,3972,0,test
0.11260961,0.19997287,0.01692758,0.0069013587,0.010522475,0.09075349,0.0050597126,0.023750588,0.008402342,0.012366901,0.014720238,0.017920133,0.006389385,0.044593498,0.018455187,0.011754078,0.008374917,0.013448261,0.005818523,0.03370693,0.033169635,0.2553094,0.049072914,16,1122,0,test
0.0064798356,0.091260515,0.0064082197,0.0035495993,0.0022619208,0.0008090882,0.0011648665,0.009383385,0.0031136584,0.0032650798,0.0014935735,0.0012704597,0.003153146,0.00083622313,0.0058503523,0.0030956818,0.010152852,0.0041379747,0.0021269382,0.8314833,0.0063950913,0.0014493853,0.00085895514,17,2826,0,test
0.0042005437,0.0035323596,0.0020308373,0.0035154875,0.0012442737,0.0020509441,0.001535239,0.91365916,0.0059514707,0.004958157,0.0015086564,0.00096718525,0.00061885297,0.0034458402,0.0097209355,0.0058555766,0.0020315787,0.0031299153,0.0010836254,0.008230338,0.011047661,0.00072987226,0.00895149,18,3593,0,test
0.0002835954,0.0009611923,0.0007905512,0.0030577043,0.002721588,0.0054984456,0.0013988361,0.0021968426,0.0059142816,0.8936706,0.0019286547,0.002620315,0.0014205285,0.0031072958,0.0032153567,0.0042636325,0.0029632244,0.0036843333,0.004621346,0.005162596,0.007031328,0.0022925239,0.041195147,19,1990,0,test
0.0030038054,0.0036772313,0.0039289934,0.0031799937,0.0045658825,0.0008359938,0.004959779,0.012848522,0.003956753,0.017266214,0.0012236391,0.0069464804,0.0011425009,0.0009202328,0.0028035808,0.0023514526,0.0058216047,0.0026072364,0.0008808029,0.007140355,0.87175393,0.0021032293,0.03608175,20,1756,0,test
