0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,identifier,split
0.00067290594,0.004427376,0.002079375,0.0023249849,0.000995138,0.00090048497,0.007803367,0.0012072608,0.004726772,0.94612336,0.0018944803,0.0010474388,0.002215516,0.0022052994,0.005473972,0.0024806086,0.0010435169,0.0011768868,0.0028572984,0.0018592158,0.0012806505,0.00376027,0.0014438845,0,test
0.0052721477,0.26418352,0.012631186,0.00381295,0.017026477,0.0027206726,0.0047708442,0.0033642824,0.010677199,0.008657489,0.0028249528,0.0041167606,0.002991419,0.004236066,0.005452257,0.004343955,0.0128984405,0.004490626,0.0021360682,0.60845,0.004383581,0.0077115833,0.0028475288,1,test
0.019929418,0.06302287,0.052270725,0.0054799845,0.01682736,0.004557139,0.040409006,0.05402878,0.014526644,0.022630112,0.01999362,0.014030618,0.014753264,0.45760354,0.022069765,0.07080259,0.0090519,0.009194591,0.00576615,0.03546658,0.00814889,0.01849553,0.0209409,2,test
0.01756276,0.026184117,0.024667267,0.03920895,0.037846405,0.011247172,0.030264884,0.04575297,0.0359981,0.060529333,0.0317213,0.031722497,0.042559423,0.018837323,0.04076646,0.07752779,0.033098828,0.040520675,0.044972323,0.019432453,0.054335438,0.017375031,0.21786845,3,test
0.0042786547,0.031695835,0.007849947,0.0033427863,0.008831662,0.0058350684,0.0058930973,0.004400107,0.0058233603,0.012801147,0.0019079403,0.0025055862,0.002831364,0.004374523,0.0067031356,0.0048187706,0.0105568785,0.0047146534,0.002723848,0.85481244,0.0050116624,0.0069579487,0.0013295804,4,test
0.0046697403,0.0031441236,0.0038757501,0.003611267,0.00439259,0.0085845,0.0041523986,0.0063696406,0.00319009,0.0034507473,0.0117917005,0.90209866,0.0049652886,0.0016304972,0.0066415034,0.003893544,0.002325336,0.004400578,0.004569028,0.0022610417,0.0035837877,0.002359243,0.0040389695,5,test
0.02607831,0.029720878,0.025607442,0.009072232,0.010956407,0.023784779,0.027098026,0.021676002,0.029272383,0.0514755,0.054911524,0.11263983,0.06684947,0.019527035,0.040411547,0.027783567,0.012269746,0.062031023,0.11118,0.009664907,0.017075883,0.050973196,0.15994029,6,test
0.028323552,0.012049009,0.022301007,0.012316183,0.009855698,0.009199962,0.018820181,0.023045668,0.01722674,0.009287947,0.042667925,0.012087613,0.030098733,0.020619715,0.019852517,0.04205071,0.013999276,0.00869063,0.017703537,0.00862179,0.47004846,0.019587623,0.13154556,7,test
0.04827834,0.024126088,0.03337835,0.03327368,0.019208485,0.023271604,0.02380025,0.06476461,0.043950006,0.017370299,0.03270951,0.021873124,0.024785168,0.01252018,0.13578397,0.02278226,0.028505437,0.12655601,0.12420763,0.04332849,0.035965484,0.03635797,0.023203053,8,test
0.0048682922,0.0040171877,0.0044526625,0.004449135,0.0030397228,0.88933283,0.008660079,0.004859136,0.0017486144,0.0026076497,0.0039892993,0.005805893,0.005622957,0.0011019636,0.0046067038,0.0039683967,0.005969175,0.0074358955,0.012742871,0.0014235214,0.0039302665,0.0073864036,0.0079813795,9,test
0.020063682,0.012945071,0.011562632,0.01347738,0.00862028,0.6203477,0.022971727,0.02105431,0.013184335,0.011337088,0.012229194,0.030973574,0.005380902,0.0052507524,0.018297935,0.011640435,0.015250476,0.04334813,0.041838083,0.011148808,0.010328617,0.012583365,0.02616554,10,test
0.0021688247,0.0034081736,0.0021902851,0.0040445826,0.001961408,0.006323489,0.0011373875,0.0015664215,0.0020317354,0.00072504685,0.0022290617,0.0017442037,0.01005337,0.00020949006,0.0005014296,0.0022557515,0.9449106,0.0022970797,0.00085346383,0.0028318039,0.005039251,0.0013071027,0.00021004338,11,test
0.006357282,0.00086140557,0.0021251503,0.0040004146,0.9174278,0.0035158251,0.0042028604,0.0027398842,0.009227117,0.002221088,0.012602974,0.0031769043,0.0026602354,0.0012918165,0.0010611832,0.0039253277,0.0027158957,0.003154288,0.0012865562,0.0049978937,0.0026451414,0.0021506737,0.005652353,12,test
0.023351341,0.07305958,0.023802226,0.023444127,0.01433974,0.0128236655,0.039780818,0.033594556,0.04060918,0.03108716,0.015156438,0.012442955,0.021820467,0.014874219,0.38571912,0.037556216,0.026873246,0.05695818,0.02710128,0.040985275,0.011436488,0.024303412,0.008880309,13,test
0.0234006,0.028641213,0.02153574,0.007490011,0.013141503,0.010149789,0.030682586,0.008031039,0.035314053,0.24094199,0.027300661,0.011044823,0.017523017,0.022002341,0.0349319,0.020565113,0.012782975,0.04510904,0.040167417,0.015327521,0.017424412,0.118292525,0.19819975,14,test
0.034940723,0.015603805,0.04406035,0.017666804,0.02911806,0.014904837,0.034517344,0.013970361,0.030100726,0.042638376,0.029563947,0.02445436,0.026773026,0.04514306,0.0167896,0.021675214,0.018631868,0.047856256,0.04915948,0.039686978,0.077832304,0.02271798,0.3021945,15,test
0.008738856,0.018416494,0.014887679,0.031668104,0.033905547,0.0069760513,0.044828158,0.014679662,0.036597464,0.45850983,0.0104954615,0.018858587,0.011351604,0.010730581,0.025432842,0.045012914,0.008889376,0.025424775,0.035714094,0.06661218,0.01214586,0.022215847,0.037908036,16,test
