0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,index,identifier,chunk,split
0.0038229965,0.0032979806,0.0017316401,0.8999036,0.0019364627,0.005669721,0.011147401,0.0021618498,0.004444707,0.0009016882,0.0018667545,0.022323065,0.011148708,0.001015975,0.0027691026,0.0019819168,0.0040866644,0.00054474163,0.0012022613,0.01144327,0.0015545157,0.0014159232,0.003629073,0,3561,0,test
0.001799246,0.009776491,0.0028393036,0.07936894,0.037293702,0.0072137685,0.062471,0.022435501,0.017903913,0.08647496,0.005579983,0.014391782,0.01813382,0.014346421,0.13488223,0.03514462,0.053835325,0.11559075,0.10545177,0.062125076,0.0041486304,0.02546193,0.0833308,1,181,0,test
0.0086245015,0.0026708543,0.0042374856,0.008766811,0.0015591669,0.011447994,0.0021939394,0.012759602,0.0016708528,0.015333316,0.0017836065,0.010013781,0.0016690603,0.0046345475,0.72325647,0.0033715188,0.02680944,0.09603188,0.0147011,0.025244806,0.0020748184,0.009222425,0.0119219525,2,2658,0,test
0.0033613883,0.0014069703,0.0032811693,0.0010996617,0.01447539,0.0037002473,0.0018588116,0.0007840359,0.0011914332,0.014023381,0.003066928,0.004667725,0.0013392803,0.0035620374,0.0010268112,0.0005627548,0.0040784897,0.0019745803,0.00068414793,0.00066824455,0.92184824,0.0029783119,0.008359983,3,3930,0,test
0.0015362691,0.01658687,0.00275471,0.23860443,0.08664634,0.0036598484,0.1737338,0.011797571,0.014551174,0.032998685,0.008161249,0.009688636,0.036830757,0.00928048,0.023404624,0.036203947,0.06955735,0.011375342,0.022312459,0.08517449,0.00643845,0.03971282,0.0589896,4,1824,0,test
0.780824,0.0121957455,0.021135248,0.0021723981,0.0008120214,0.0049071433,0.0018441739,0.02868804,0.001986851,0.00092737784,0.0010996202,0.0029944188,0.0017020974,0.0016292008,0.0486988,0.0012918981,0.012566978,0.0025563634,0.001609919,0.048622116,0.0017263478,0.019224612,0.0007846759,5,245,0,test
0.002134084,0.016310286,0.0058101886,0.0030144744,0.69462633,0.0019407332,0.007039761,0.0016045412,0.00412232,0.07660407,0.006257578,0.0032239046,0.0044118827,0.0078152465,0.0019266333,0.0037187738,0.011280178,0.002894015,0.0026712352,0.0032428375,0.10451029,0.00936594,0.02547469,6,1813,0,test
0.0014350722,0.0011432733,0.002992856,0.0024169649,0.0031399655,0.004719915,0.0024143134,0.00798791,0.0051504048,0.0060386104,0.008634058,0.027104696,0.0019350663,0.82800525,0.00085398334,0.013232546,0.0008719386,0.007175946,0.0069942805,0.00088022253,0.00836745,0.0018459354,0.056659397,7,489,0,test
0.0005825844,0.0012580991,0.0021960647,0.0024453958,0.002671669,0.0025294467,0.0009858072,0.005216034,0.0032979539,0.011267863,0.002916789,0.0075473567,0.0020848054,0.833376,0.0010214008,0.029740544,0.00045062488,0.0048971954,0.0039859186,0.00088414224,0.005170704,0.0016638734,0.07380975,8,2760,0,test
0.0019236306,0.0014749205,0.0021079674,0.0018271876,0.0020269097,0.0017856722,0.003393673,0.0014237427,0.0074463803,0.0031562918,0.9482639,0.0062045953,0.0013191474,0.0023958632,0.0009259405,0.00236888,0.002873957,0.0014650269,0.0007244466,0.0007114645,0.0038652816,0.00081228977,0.001502818,9,1735,0,test
0.0012077726,0.0035985943,0.0018984148,0.001630036,0.0022341143,0.0017800273,0.0036432866,0.0047432026,0.047374375,0.88368016,0.009936891,0.0006135582,0.0008198192,0.0035393534,0.0037977945,0.0033302049,0.00076637755,0.005349144,0.0021504485,0.003244443,0.003619148,0.0021415928,0.008901184,10,2781,0,test
0.008730529,0.0226031,0.0034503052,0.009755613,0.0015419135,0.0024436212,0.0031770444,0.075016566,0.008493852,0.0022829694,0.001879324,0.0008596122,0.0021372326,0.0027977529,0.01777268,0.008080764,0.006969306,0.0022780888,0.004407632,0.80455303,0.00088174676,0.007995739,0.0018914789,11,660,0,test
0.0013832184,0.0038763324,0.0057494375,0.008618117,0.011670738,0.009585588,0.0061991964,0.023107426,0.041641295,0.196361,0.17898488,0.011459942,0.0067993803,0.19940716,0.00381948,0.09538953,0.0025322284,0.006350483,0.0041570337,0.0031705198,0.011383227,0.0035079077,0.16484584,12,3270,0,test
0.00440468,0.0025577112,0.0014489578,0.0066828933,0.003817215,0.0026398166,0.0021594833,0.00055148965,0.0031839719,0.001349728,0.0024151404,0.009906547,0.91640204,0.0009947164,0.0012411589,0.020674884,0.003115336,0.0013291661,0.0072748573,0.0012763913,0.002212204,0.0015664251,0.002795188,13,1344,0,test
0.006080156,0.0069877636,0.0025981897,0.09439103,0.0060241963,0.0042128004,0.009006291,0.0010432326,0.008721325,0.0021386265,0.0036116305,0.035914157,0.7569782,0.0014850122,0.0023921623,0.015331447,0.0050160335,0.002939113,0.019201022,0.0048864004,0.0033491557,0.002712097,0.004979899,14,1096,0,test
0.0027327407,0.007008962,0.0038293705,0.12846072,0.0052027474,0.1236367,0.08055003,0.05986521,0.13843246,0.033765506,0.043687053,0.0051237843,0.031244151,0.031511366,0.014294914,0.11928151,0.0043841368,0.004065953,0.010086328,0.032131407,0.0013954333,0.017302614,0.10200691,15,3972,0,test
0.036042813,0.29350308,0.009429215,0.021217551,0.0034156633,0.099534,0.005355691,0.0064149513,0.0051688943,0.0038001884,0.004425558,0.0027288988,0.010845414,0.004078354,0.052754812,0.0033909685,0.0029556323,0.006829183,0.0048075845,0.15568745,0.006989178,0.24838616,0.012238754,16,1122,0,test
0.011862666,0.27930346,0.0039647175,0.011768334,0.0030553734,0.0011777098,0.0037773468,0.0053734663,0.0046316055,0.0012053521,0.0016406097,0.0017599846,0.0038239106,0.0011289072,0.008267887,0.0025639676,0.0045726583,0.002030092,0.0056442423,0.6320321,0.0012335192,0.008215826,0.00096633733,17,2826,0,test
0.013251682,0.002523454,0.004413217,0.004069191,0.0011114883,0.0032128673,0.0027578974,0.88280165,0.007140256,0.0015362906,0.0019645446,0.0021765954,0.0007090365,0.007495753,0.004771734,0.004776603,0.00477782,0.0016926384,0.0027868988,0.03565442,0.0022415763,0.003071295,0.0050629806,18,3593,0,test
0.0007002897,0.0017902342,0.0011893077,0.0012102765,0.0017726455,0.002821156,0.0015334877,0.0013369629,0.005695077,0.93849444,0.0044035497,0.0007463206,0.0006877801,0.002761044,0.0036716168,0.0015502536,0.0006928539,0.0049576256,0.0016319315,0.0013078668,0.004404669,0.0014525299,0.015188081,19,1990,0,test
0.0052652294,0.0016788754,0.0038141324,0.0015527711,0.007668649,0.0038626802,0.0015351009,0.0010350865,0.0011739619,0.016826512,0.0024842785,0.003828241,0.0012337294,0.003037015,0.0012943931,0.00062413403,0.0039302628,0.0019391406,0.00058847043,0.0011592004,0.923047,0.0036410557,0.00878005,20,1756,0,test
0.10032015,0.008748192,0.012877142,0.0040291487,0.046962615,0.00466467,0.006797189,0.012813311,0.0036084848,0.007150339,0.0050221384,0.033820756,0.007009592,0.0091467565,0.0067285593,0.0035784831,0.1958017,0.006261308,0.013402654,0.017855903,0.4756439,0.0100716185,0.0076852925,21,3547,0,test
0.002796001,0.0036644246,0.0069660856,0.007137148,0.092156485,0.037956003,0.005104177,0.0074487645,0.007781698,0.28363967,0.014053035,0.005482962,0.0040935455,0.017819297,0.0031413177,0.004949715,0.012771612,0.0047816355,0.002055412,0.002532868,0.2829243,0.004469842,0.18627395,22,2684,0,test
