0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,identifier,split
0.00034822224,0.002300259,0.0007747672,0.00086921995,0.0016571882,0.00029332872,0.0011031311,0.0006560547,0.0008063318,0.97199506,0.0002956987,0.000542762,0.006196527,0.00023502177,0.0015182173,0.00045673683,0.00057739916,0.0016204907,0.00027126557,0.0023627747,0.0039991383,0.00042988002,0.0006905194,0,test
0.0054669115,0.12762696,0.001517665,0.0029150257,0.005185378,0.00045278546,0.007300423,0.00037516476,0.007241729,0.0051839636,0.0039668838,0.00082616374,0.0049592927,0.0021762997,0.004334791,0.0017737009,0.0056460197,0.0016710539,0.002311486,0.80066645,0.005529408,0.0022701095,0.0006022806,1,test
0.02438415,0.019954955,0.040357206,0.012568239,0.0150568765,0.014123364,0.014027714,0.056494124,0.034737855,0.011257701,0.026241329,0.030802231,0.012295974,0.35283583,0.025807021,0.102268405,0.016408449,0.015654659,0.034449182,0.014764959,0.020035679,0.054956976,0.050517097,2,test
0.015145869,0.019288791,0.04360106,0.023717923,0.032338098,0.030274598,0.03972077,0.044965595,0.0395568,0.10139176,0.01983088,0.06114433,0.028471647,0.0760766,0.06733104,0.08613729,0.058314208,0.020221518,0.029376302,0.016958548,0.055238627,0.016843665,0.07405412,3,test
0.006890436,0.035996985,0.001285462,0.0050887847,0.00942226,0.00070175284,0.007987678,0.00081144786,0.010236402,0.0051454734,0.00840607,0.0012868408,0.0073118187,0.0020719387,0.00415643,0.002893937,0.008478058,0.003459232,0.0044864044,0.8654759,0.0045497357,0.0027760263,0.0010808636,4,test
0.00676563,0.0010972468,0.0018506101,0.006902246,0.005502987,0.002370615,0.0006513567,0.00851021,0.00088883867,0.005315565,0.0011669042,0.9150267,0.0068025175,0.0023761513,0.002911313,0.003920745,0.007362989,0.0029326838,0.0102532385,0.0020224848,0.0015224926,0.0016445939,0.0022020293,5,test
0.025387578,0.015674997,0.044214614,0.012994909,0.013193282,0.062050883,0.010980263,0.025840381,0.015509516,0.027457632,0.00992057,0.25939193,0.030231759,0.049915526,0.037478555,0.028764408,0.058818605,0.00746432,0.10978518,0.007806435,0.018871592,0.024909047,0.10333805,6,test
0.02957201,0.015846195,0.03838714,0.0057823975,0.022189952,0.022781573,0.06354184,0.051415242,0.045062076,0.035419367,0.024762562,0.033357654,0.012256685,0.06325116,0.03819837,0.020951193,0.06474921,0.029823318,0.024618912,0.023566531,0.1585677,0.02786222,0.14803672,7,test
0.02088573,0.02453833,0.014100052,0.025515182,0.023331912,0.045268063,0.020226033,0.018948194,0.021927932,0.020536054,0.036569428,0.046403803,0.00534981,0.02064585,0.19587685,0.0112125585,0.10690151,0.12886365,0.060231928,0.028967647,0.026328266,0.022132384,0.07523882,8,test
0.0044513294,0.009505415,0.014785472,0.006929028,0.0038071405,0.903306,0.002912164,0.00039265762,0.0021041306,0.0042320704,0.0030807988,0.0021536064,0.0014303632,0.0009859542,0.0049224407,0.0009089436,0.0014088638,0.009753852,0.0050719944,0.0008530815,0.002564237,0.0021414186,0.0122991325,9,test
0.008787125,0.012437314,0.021336624,0.011560029,0.009421978,0.8443834,0.0033249843,0.0008499467,0.005146301,0.0065675876,0.005563085,0.0053779637,0.0033242074,0.0022112592,0.007576648,0.0021158135,0.0019228158,0.012595399,0.010741341,0.0020405317,0.0044838404,0.0036517805,0.014580024,10,test
0.00010516719,0.00065662526,0.0001541046,0.00059924513,0.00012948683,0.00012091748,0.00071134075,0.0036343425,9.0023954e-05,0.00034403012,0.00031150176,0.0011461356,0.0009794763,9.098441e-05,0.0005695674,6.0655068e-05,0.9852165,0.0015264767,0.0005223156,0.00037200013,0.00020009062,0.0014174546,0.0010415709,11,test
0.004033226,0.0010514213,0.00014221449,6.302773e-05,0.96591705,0.002944049,0.0005541132,0.0011372635,0.0023099724,0.0032090996,0.0051513747,0.00083276734,0.0025554912,5.785779e-05,0.0023505585,0.00052393205,0.000534105,0.00015921194,0.0012297502,0.002201951,0.0026103747,0.00012892626,0.00030231013,12,test
0.035442192,0.10563694,0.012478505,0.014127938,0.022447214,0.056784756,0.022478668,0.007625092,0.01061289,0.023656499,0.020601131,0.010567419,0.0038572217,0.0117805,0.4467131,0.0036765789,0.036175247,0.032791942,0.024533354,0.03580005,0.019960338,0.00881364,0.033438876,13,test
0.022636404,0.05185886,0.042671073,0.01691745,0.01835448,0.13774309,0.030581646,0.011244857,0.0144539215,0.11529752,0.034007978,0.020283729,0.014699414,0.036337428,0.0420075,0.012043899,0.024513712,0.091085956,0.026865108,0.012850096,0.045200124,0.03908566,0.13926005,14,test
0.020366287,0.027917525,0.0405751,0.02137722,0.026905453,0.025116699,0.034645975,0.048731316,0.020688487,0.06553793,0.039029803,0.10817995,0.019345464,0.05042304,0.040713914,0.024915371,0.08516006,0.055891283,0.044485345,0.027206345,0.042916324,0.023787338,0.10608379,15,test
0.007840008,0.02840402,0.017640235,0.013682115,0.024015935,0.00944728,0.018622888,0.015678478,0.012808949,0.6080857,0.012972002,0.016737262,0.02616292,0.010711053,0.028368598,0.010699797,0.015078952,0.025239117,0.008734527,0.031407077,0.02683058,0.007277638,0.023554832,16,test
0.016804116,0.0059426287,0.017637001,0.016555494,0.007530538,0.016425094,0.0072810086,0.038817976,0.009633009,0.013573387,0.004382181,0.58389395,0.015007662,0.016708802,0.012772864,0.014034124,0.08430515,0.01470829,0.038085673,0.0063296696,0.011776413,0.012709935,0.035085108,17,test
0.019730564,0.021165209,0.06822396,0.035020627,0.043333728,0.081103735,0.016511502,0.08051572,0.019322632,0.040301543,0.019100916,0.20769995,0.05210478,0.035612196,0.026524698,0.03238913,0.029377101,0.020898318,0.04225166,0.009269748,0.021014936,0.019046227,0.059481137,18,test
