0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,index,split
0.0010755096,0.0036970521,0.003040615,0.00078592927,0.0046673943,0.00071866927,0.000957315,0.0011418259,0.009735982,0.9419517,0.002132995,0.0018548224,0.00093044975,0.00086307904,0.003047241,0.0015490477,0.0014640145,0.00095811964,0.0016817072,0.00276322,0.007145721,0.0024378796,0.005399769,0,test
0.019175725,0.36099288,0.0071573416,0.0020689112,0.0031403317,0.00047882771,0.0013562352,0.006182631,0.0032998093,0.004133027,0.0011460725,0.0052121845,0.0029388296,0.001361037,0.0024932746,0.00059011386,0.0025423157,0.0012061306,0.0026368657,0.56004256,0.003398356,0.007173571,0.0012729021,1,test
0.011678446,0.018349495,0.005072564,0.0026115642,0.002198145,0.006568512,0.004882242,0.71138984,0.02353647,0.0064259917,0.012836892,0.004471901,0.0014970202,0.034661345,0.012832266,0.01660267,0.0007756823,0.0050831963,0.0041818973,0.057998426,0.00898737,0.010548117,0.036809992,2,test
0.0008032478,0.005085494,0.0016191022,0.0055184197,0.013433797,0.0017685688,0.0017189572,0.0031188081,0.012682891,0.7766327,0.0016871986,0.0066436515,0.006305572,0.0044977013,0.007955248,0.031026285,0.00838515,0.0011500431,0.0029137507,0.010724847,0.016648795,0.0031046309,0.076575145,3,test
0.01129013,0.359573,0.0047216793,0.0022268628,0.0026425163,0.0005113314,0.0014447353,0.00579294,0.003139655,0.0045531276,0.0010787755,0.005505757,0.0025585962,0.0016817381,0.0031835916,0.00083296024,0.0029707702,0.0010095852,0.002343779,0.5715415,0.002331321,0.0071977135,0.001867951,4,test
0.0023302634,0.0013773554,0.0046233605,0.008404708,0.0017438699,0.0027419177,0.0010484774,0.00068359636,0.0008271536,0.002089501,0.0015402292,0.94788975,0.0041329097,0.0027437776,0.0010520467,0.00070398906,0.002384324,0.0006616983,0.003189778,0.0034925977,0.0025981083,0.0008437148,0.0028968598,5,test
0.0023089652,0.006279185,0.0050394954,0.0025527317,0.0033676159,0.02546178,0.001151052,0.0063732266,0.0022679407,0.04294892,0.00684665,0.26061627,0.019758282,0.06118021,0.009899638,0.0103714885,0.00475752,0.09245389,0.21054392,0.011140604,0.014952502,0.0040417113,0.19568644,6,test
0.0057094116,0.008703179,0.0027039414,0.0019767305,0.0056568156,0.001914555,0.0004600149,0.005530341,0.0024853174,0.02395018,0.00074514066,0.0045564896,0.0020731818,0.0032424002,0.0018310891,0.0032577212,0.0013153851,0.0047547086,0.0016914404,0.004978133,0.8710627,0.0039826273,0.037418615,7,test
0.12138755,0.01910713,0.010284493,0.0085848365,0.0031266552,0.0044343118,0.0016357687,0.075541615,0.00503293,0.0051626503,0.002490437,0.005042002,0.005423021,0.0059988317,0.08543119,0.0029265652,0.010479002,0.2638649,0.19164287,0.09381638,0.057387028,0.007927442,0.013272457,8,test
0.002563548,0.0009966827,0.0036799745,0.0020025943,0.0015496847,0.91370213,0.0027157096,0.002435901,0.002745559,0.001630632,0.006360569,0.023419455,0.0038635891,0.004779665,0.0013370345,0.00068427215,0.0008396485,0.003096957,0.0012090557,0.0002800414,0.0036159283,0.0021887051,0.014302638,9,test
